rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
1,1910,"On the Occurrence of a Mesocoelic Recess in the Human Brain, and Its Relation to the Sub-Commissural Organ of Lower Vertebrates; with Special Reference to the Distribution of Reissner's Fibre in the Vertebrate Series and Its Possible Function","A. Dendy, G. Nicholls",Unknown venue,1910-08-10,48,1,83.45,General Brain Science and Reviews,human;non-human,"Positions On the Occurrence of a Mesocoelic Recess in the Human Brain, and Its Relation to the Sub-Commissural Organ of Lower Vertebrates; with Special Reference to the Distribution of Reissner's Fibre in the Vertebrate Series and Its Possible Function within General Brain Science and Reviews.",high citation signal (48); open-access PDF metadata; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1098/RSPB.1910.0046,8737533fc94479f57ec10786aacf7b3f5288e2e1,https://doi.org/10.1098/RSPB.1910.0046,https://doi.org/10.1098/rspb.1910.0046,paper,unknown,brain; brain in title,
2,1910,Surgery of the Brain and Spinal Cord,White,Unknown venue,1910-05-01,43,2,79.12,General Brain Science and Reviews,,Positions Surgery of the Brain and Spinal Cord within General Brain Science and Reviews.,high citation signal (43); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-191005000-00019,85827b4aab4a86ab4b010fac609fee81ad98c4a6,https://doi.org/10.1097/00005053-191005000-00019,https://doi.org/10.1097/00005053-191005000-00019,paper,unknown,brain; brain in title,
3,1910,THE FUNCTIONS OF THE KINÆSTHETIC AREA OF THE BRAIN.,H. Bastian,Unknown venue,1910-03-01,39,0,74.4,General Brain Science and Reviews,,Positions THE FUNCTIONS OF THE KINÆSTHETIC AREA OF THE BRAIN. within General Brain Science and Reviews.,high citation signal (39),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1093/BRAIN/32.4.327,5249582a975bd0c795e31b5564bb0d75fc1af44f,https://doi.org/10.1093/BRAIN/32.4.327,,paper,unknown,brain; brain in title,
4,1910,A Study of the Dementia Precox Group in the Light of Certain Cases Showing Anomalies or Scleroses in Particular Brain Regions,E. E. Southard,Unknown venue,1910-08-04,31,0,73.38,Clinical Neurology and Neurodegeneration,,Positions A Study of the Dementia Precox Group in the Light of Certain Cases Showing Anomalies or Scleroses in Particular Brain Regions within Clinical Neurology and Neurodegeneration.,high citation signal (31); open-access PDF metadata,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1056/NEJM191008041630503,9f8bb5a9fa7e8b8bd88e262b950b3452e297a22f,https://doi.org/10.1056/NEJM191008041630503,https://zenodo.org/record/1548609/files/article.pdf,paper,unknown,brain; brain in title,
5,1910,Cortical lamination and localisation in the brain of the marmoset,"F. Mott, E. Schuster, W. D. Halliburton",Unknown venue,1910-01-14,23,0,70.2,General Brain Science and Reviews,,Positions Cortical lamination and localisation in the brain of the marmoset within General Brain Science and Reviews.,high citation signal (23); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1098/RSPB.1910.0004,53314134feffaabc629ed7ec33fbc90e1ac9064c,https://doi.org/10.1098/RSPB.1910.0004,https://doi.org/10.1098/rspb.1910.0004,paper,unknown,brain; cortical; brain in title,
6,1910,"The effects of various fixatives on the brain of the albino rat, with an account of a method of preparing this material for a study of the cells in the cortex",H. D. King,Unknown venue,1910-06-01,17,0,69.23,General Brain Science and Reviews,non-human,"Positions The effects of various fixatives on the brain of the albino rat, with an account of a method of preparing this material for a study of the cells in the cortex within General Brain Science and Reviews.",high citation signal (17),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/ar.1090040602,52974beda56ffa752a7bc8f5170b8904c412f18c,https://doi.org/10.1002/ar.1090040602,,paper,unknown,brain; cortex; brain in title; neuroscience term,
7,1910,On the percentage of water in the brain and in the spinal cord of the albino rat,H. H. Donaldson,Unknown venue,1910-04-01,15,0,59.11,General Brain Science and Reviews,non-human,Positions On the percentage of water in the brain and in the spinal cord of the albino rat within General Brain Science and Reviews.,high citation signal (15),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/CNE.920200203,85ff7066b10edb6a634dd6f8be333b8cb3b09e53,https://doi.org/10.1002/CNE.920200203,,paper,unknown,brain; brain in title,
8,1910,The evolution of the cerebral cortex,J. Johnston,Unknown venue,1910-04-01,14,0,61.74,General Brain Science and Reviews,,Positions The evolution of the cerebral cortex within General Brain Science and Reviews.,high citation signal (14); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/AR.1090040402,f3fcfeec0a23efee88ebd4f77674ec6e02f22262,https://doi.org/10.1002/AR.1090040402,https://zenodo.org/record/1534914/files/article.pdf,paper,unknown,cerebral; cortex; neuroscience term,
9,1910,A STUDY OF THE DEMENTIA PRÆCOX GROUP IN THE LIGHT OF CERTAIN CASES SHOWING ANOMALIES OR SCLEROSES IN PARTICULAR BRAIN-REGIONS,Unknown authors,Unknown venue,1910-07-01,11,0,55.73,Clinical Neurology and Neurodegeneration,,Positions A STUDY OF THE DEMENTIA PRÆCOX GROUP IN THE LIGHT OF CERTAIN CASES SHOWING ANOMALIES OR SCLEROSES IN PARTICULAR BRAIN-REGIONS within Clinical Neurology and Neurodegeneration.,high citation signal (11); open-access PDF metadata,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1176/AJP.67.1.119,c0e06f5927018cd8cc27a3354499bb97ad2f5d72,https://doi.org/10.1176/AJP.67.1.119,https://zenodo.org/records/2401560/files/article.pdf,paper,unknown,brain; brain in title,
10,1910,"ON THE RELATION OF THE CATALYTIC ACTIVITY OF THE BLOOD TO THE NUMBER OF RED BLOOD CELLS IN HEALTH, AND TO THE NUMBER OF WHITE BLOOD CELLS AND THE BODY TEMPERATURE IN PERITONITIS","M. Winternitz, J. P. Pratt",Journal of Experimental Medicine,1910-01-01,11,0,52.13,"EEG, MEG, and Electrophysiology",EEG;non-human,The catalytic activity of the blood of normal rabbits varies almost directly with the volume and number of red blood cells.,high citation signal (11); open-access PDF metadata,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.12.1.1,5ca8ae1a6e98e45f832f7982b67fd796354a039c,https://doi.org/10.1084/jem.12.1.1,https://europepmc.org/articles/pmc2124759?pdf=render,JournalArticle,unknown,brain,"The catalytic activity of the blood of normal rabbits varies almost directly with the volume and number of red blood cells. This explains to a certain extent at least why animals of the same general degree of nutrition, and of the same litter, should have about the same activity since they are likely to have the same number of red blood cells, and why healthy large animals should read high while small poorly nourished ones should read low. Accompanying the hyperpyrexia resulting from puncture of the corpus striatum of a rabbit's brain, there is no change in either the catalytic activity of the blood or the white blood count. In experimentally produced peritonitis, the catalytic activity of the blood always rises, and is, therefore, absolutely independent of body temperature and white blood cells since one or both of these may rise, fall or remain stationary while the catalytic action increases."
