rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
1,1958,The perceptron: a probabilistic model for information storage and organization in the brain.,F. Rosenblatt,Psychology Review,1958-11-01,12187,503,177.35,Computational Neuroscience and AI,,Positions The perceptron: a probabilistic model for information storage and organization in the brain. within Computational Neuroscience and AI.,"high citation signal (12,187)","Predictive performance does not necessarily identify causal neural mechanisms.; Models can inherit dataset bias, preprocessing artifacts, and task constraints.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1037/H0042519,5d11aad09f65431b5d3cb1d85328743c9e53ba96,https://doi.org/10.1037/H0042519,,JournalArticle,unknown,brain; brain in title,
2,1958,Validity of the Trail Making Test as an Indicator of Organic Brain Damage,R. Reitan,Unknown venue,1958-09-01,8117,606,170.03,General Brain Science and Reviews,,Positions Validity of the Trail Making Test as an Indicator of Organic Brain Damage within General Brain Science and Reviews.,"high citation signal (8,117)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.2466/pms.1958.8.3.271,8ddac82b1cbb7faf90ac3703e28cc94da209f3ce,https://doi.org/10.2466/pms.1958.8.3.271,,JournalArticle,unknown,brain; brain in title,
3,1958,THE EFFECT OF AGE ON THE NON-HAEMIN IRON IN THE HUMAN BRAIN,"B. Hallgren, P. Sourander",Journal of Neurochemistry,1958-10-01,1452,170,140.26,General Brain Science and Reviews,human,Positions THE EFFECT OF AGE ON THE NON-HAEMIN IRON IN THE HUMAN BRAIN within General Brain Science and Reviews.,"high citation signal (1,452); human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1111/j.1471-4159.1958.tb12607.x,aa612b997185d1edfc2f7b0ceb62a8cb62ba527a,https://doi.org/10.1111/j.1471-4159.1958.tb12607.x,,JournalArticle,unknown,brain; brain in title,
4,1958,Hippocampal projections and related neural pathways to the midbrain in the cat.,W. Nauta,Brain : a journal of neurology,1958-09-01,978,11,145.96,Clinical Neurology and Neurodegeneration,,Positions Hippocampal projections and related neural pathways to the midbrain in the cat. within Clinical Neurology and Neurodegeneration.,high citation signal (978); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1093/BRAIN/81.3.319,868ccb4db8f16ed94597821195a52ab6d276d647,https://doi.org/10.1093/BRAIN/81.3.319,,JournalArticle,unknown,brain; neural; brain in title,
5,1958,Techniques,Helen L. Whitwell,Laboratory Investigation,1958-06-01,681,11,138.05,Neuroimaging and Brain Mapping,MRI;non-human;stimulation,Emerging neurostimulation methods aim to selectively modulate deep brain structures.,high citation signal (681); open-access PDF metadata,"Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/sj.labinvest.3700744,517c8d8066718a32218710cf4f920ed9718764f9,https://doi.org/10.1038/sj.labinvest.3700744,https://journals.sagepub.com/doi/pdf/10.1177/0284185158049S16403,JournalArticle,unknown,brain; cortex; neuron; mri; neuroscience term,"Emerging neurostimulation methods aim to selectively modulate deep brain structures. Guiding these therapies has presented a substantial challenge, since imaging modalities such as MRI limit the spectrum of beneficiaries. In this study, we assess the guidance accuracy of a neuronavigation method that does not require taking MRI scans. The method is based on clearly identifiable anatomical landmarks of each subject ' s face. We compared this technique to the ideal case, MRI-based nonlinear brain registration, and evaluated the accuracy of both methods across ten targets located in deep brain structures: 7 targets in the anterior cingulate cortex as well as the anterior commissure and posterior commissure. Compared with the ideal case, the average localization error of the MRI-free method was 5.75 ± 2.98 mm (mean ± sd). These findings suggest that this method may provide sufficient compromise between practicality and the accuracy of targeting deep brain structures."
6,1958,Some ascending pathways in the brain stem reticular formation.,"W. Nauta, H. Kuypers",Unknown venue,1958,662,1,124.94,General Brain Science and Reviews,,Positions Some ascending pathways in the brain stem reticular formation. within General Brain Science and Reviews.,high citation signal (662),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,6e51e018f280b150e505ca6fbe3efcc15f31f248,https://www.semanticscholar.org/paper/6e51e018f280b150e505ca6fbe3efcc15f31f248,,paper,unknown,brain; brain in title,
7,1958,On the presence of 3-hydroxytyramine in brain.,"A. Carlsson, M. Lindqvist, T. Magnusson, B. Waldeck",Science,1958-02-28,620,10,135.76,General Brain Science and Reviews,,Positions On the presence of 3-hydroxytyramine in brain. within General Brain Science and Reviews.,high citation signal (620); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.127.3296.471,a93bf09101046c1a095c29df7810fb20978e631a,https://doi.org/10.1126/SCIENCE.127.3296.471,,JournalArticle,unknown,brain; brain in title,
8,1958,CORTICOBULBAR CONNEXIONS TO THE PONS AND LOWER BRAIN-STEM IN MAN,H. Kuypers,Unknown venue,1958-09-01,500,7,119.9,General Brain Science and Reviews,,Positions CORTICOBULBAR CONNEXIONS TO THE PONS AND LOWER BRAIN-STEM IN MAN within General Brain Science and Reviews.,high citation signal (500),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1093/BRAIN/81.3.364,2a2fb879c5a3486159691ab841fb97ff719ac750,https://doi.org/10.1093/BRAIN/81.3.364,,paper,unknown,brain; brain in title,
9,1958,Reticular formation of the brain,H. Jasper,Unknown venue,1958,484,0,119.31,General Brain Science and Reviews,,Positions Reticular formation of the brain within General Brain Science and Reviews.,high citation signal (484),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,74a58131ebcdb9d35dfdebc4b43ed48abf8cf1c1,https://www.semanticscholar.org/paper/74a58131ebcdb9d35dfdebc4b43ed48abf8cf1c1,,paper,unknown,brain; brain in title,
10,1958,Structural substrates for integrative patterns in the brain stem reticular core.,"M. Scheibel, A. Scheibel",Unknown venue,1958,435,3,118.6,General Brain Science and Reviews,non-human,Positions Structural substrates for integrative patterns in the brain stem reticular core. within General Brain Science and Reviews.,high citation signal (435),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,81f62ca9b77bd489fc21246aca94a8076f805910,https://www.semanticscholar.org/paper/81f62ca9b77bd489fc21246aca94a8076f805910,,paper,unknown,brain; brain in title,
