year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1917,Primary and secondary findings in a series of attempts to transplant cerebral cortex in the albino rat,E. H. Dunn,Unknown venue,1917-06-01,168,Neuroimaging and Brain Mapping,EEG;non-human,10.1002/cne.900270403,c5c1ec559651a904956e348f7579cd099422ec0b,https://doi.org/10.1002/cne.900270403,paper,unknown,6,cerebral; cortex; neuron; neuroscience term,This paper is to report the findings of a somewhat extended attempt to transplant cerebral cortex.
1917,On cerebral motor control: The recovery from experimentally produced hemiplegia.,"Robert Ogden, S. Franz",Unknown venue,1917-07-01,99,General Brain Science and Reviews,,10.1037/H0074814,f0df04eaf2fd759d0cc1acec1eaf3456f48ce8c6,https://doi.org/10.1037/H0074814,paper,unknown,1,cerebral,
1917,Comparative studies on the growth of the cerebral cortex. I. On the changes in the size and shape of the cerebrum during the postnatal growth of the brain. Albino rat,Naoki Sugita,Unknown venue,1917-12-01,98,General Brain Science and Reviews,human;non-human,10.1002/cne.900280303,5fa25b604ef38f1df098a81cba80526dfb4eaadd,https://doi.org/10.1002/cne.900280303,paper,unknown,10,brain; cerebral; cortex; cerebellum; brain in title; neuroscience term,"The present study is preliminary to an investigation on the postnatal growth of the cerebral cortex in thickness, in the case of the albino rat."
1917,Comparative studies on the growth of the cerebral cortex. II. On the increase in the thickness of the cerebral cortex during the postnatal growth of the brain. Albino rat,Naoki Sugita,Unknown venue,1917-12-01,45,"Brain Development, Plasticity, and Connectomics",human;non-human,10.1002/cne.900280304,aeb963ccdc7ca71f90b3e4d88a55523558a1e411,https://doi.org/10.1002/cne.900280304,paper,unknown,10,brain; cerebral; cortex; cortical; brain in title; neuroscience term,The object of this paper is to present the data collected upon the increase in the thickness of the cerebral cortex of the albino rat from birth to maturity and so to give an insight into the postnatal growth of one important portion of the cerebrum.
1917,THE PATHOLOGIC EFFECTS OF STREPTOCOCCI FROM CASES OF POLIOMYELITIS AND OTHER SOURCES,C. G. Bull,Journal of Experimental Medicine,1917-04-01,25,Clinical Neurology and Neurodegeneration,human;non-human,10.1084/jem.25.4.557,f58497bef31861e168f36ec22f142c75e246b72a,https://doi.org/10.1084/jem.25.4.557,JournalArticle,unknown,1,brain,Streptococci cultivated from the tonsils of thirty-two cases of poliomyelitis were used to inoculate various laboratory animals.
1917,The skull of Acanthias vulgaris,G. Wells,Unknown venue,1917-03-01,16,"Brain Development, Plasticity, and Connectomics",human;non-human,10.1002/jmor.1050280204,b3d8b6eb9a0acaae382f2d71140ce4505000a52c,https://doi.org/10.1002/jmor.1050280204,paper,unknown,1,brain,"The studies for the following description of the skull of the spiny dogfish of the Atlantic coast were carried on at the University of Illinois and at the Harpswell Laboratory, South Harpswell, Maine, during the year 1913-1914, under the direction of Dr."
1917,The Microscopic Examination of the Brains of Two Men Dead of Commotio Cerebri (Shell Shook) Without Visible External Injury,F. Mott,Journal of the Royal Army Medical Corps,1917-12-01,13,Clinical Neurology and Neurodegeneration,human,10.1136/jramc-29-06-02,1928cda487a0463195e51bc94c29758a1776073e,https://doi.org/10.1136/jramc-29-06-02,JournalArticle,unknown,4,brain; brain in title,THE:eKamination of the brains of two cases-of death from shell shock without visible injury ~nd witho~t punctate haml0rrhages indicative of gas poisonillg is of interest for several reasons.
1917,SOME FACTORS INFLUENCING THE RESPIRATION OF GROUND NERVOUS TISSUE,"C. Macarthur, O. Jones",Unknown venue,1917-11-01,10,General Brain Science and Reviews,non-human,10.1016/s0021-9258(18)86649-2,22df4005adb8cccfb02b8330fb04e617b62447a8,https://doi.org/10.1016/s0021-9258(18)86649-2,paper,unknown,1,brain,WC have undcrtakcn to make a systemAc study of respiration of the cscntral nervous system.
1917,"Part V. The Pathology of Congenital Syphilitic Disease, of the Ear","A. Turner, J. Fraser, R. Muir",The Journal of Laryngology Rhinology and Otology,1917-01-01,6,Clinical Neurology and Neurodegeneration,human;non-human,10.1017/S1755146300016838,c70184a0842b0281b1584e76fc0554a9f9a8ffff,https://doi.org/10.1017/S1755146300016838,paper,unknown,1,brain,on showeil emaciated. The incisor teeth were notched and the corneae cloudy.
1917,DILATATION OF THE LATERAL VENTRICLES AS A COMMON BRAIN LESION IN EPILEPSY,D. Thom,Unknown venue,1917-11-01,5,Clinical Neurology and Neurodegeneration,,10.1097/00005053-191711000-00004,a787f27bdc422a1965510a816b63c3923e9f2d45,https://doi.org/10.1097/00005053-191711000-00004,paper,unknown,4,brain; brain in title,
