rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1997,"PTEN, a Putative Protein Tyrosine Phosphatase Gene Mutated in Human Brain, Breast, and Prostate Cancer","Jing Li, Clifford Yen, D. Liaw, K. Podsypanina, S. Bose, Steven I. Wang, et al.",Science,1997-03-28,5189,204,175.18,General Brain Science and Reviews,human,"Positions PTEN, a Putative Protein Tyrosine Phosphatase Gene Mutated in Human Brain, Breast, and Prostate Cancer within General Brain Science and Reviews.","high citation signal (5,189); recognized venue; human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1126/SCIENCE.275.5308.1943,f22ce91b1d3fc7619645108a43c9adfd42494f45,https://doi.org/10.1126/science.275.5308.1943,https://www.semanticscholar.org/paper/f22ce91b1d3fc7619645108a43c9adfd42494f45,,,JournalArticle,unknown,brain; brain in title,
2,1997,The Prefrontal Cortex,J. Fuster,Unknown venue,1997-06-01,3349,72,156.1,Cognitive and Systems Neuroscience,,Positions The Prefrontal Cortex within Cognitive and Systems Neuroscience.,"high citation signal (3,349)","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,43f1d8775ba09eee5f785449597ecc783afde484,https://www.semanticscholar.org/paper/43f1d8775ba09eee5f785449597ecc783afde484,https://www.semanticscholar.org/paper/43f1d8775ba09eee5f785449597ecc783afde484,,,Review,unknown,cortex; prefrontal; neuroscience term,
3,1997,Targeted disruption of the melanocortin-4 receptor results in obesity in mice.,"D. Huszar, C. A. Lynch, V. Fairchild-Huntress, J. Dunmore, Qing Fang, Lucy R. Berkemeier, et al.",Cell,1997-01-10,3055,110,163.85,"EEG, MEG, and Electrophysiology",EEG;non-human,"The melanocortin-4 receptor (MC4-R) is a G protein-coupled, seven-transmembrane receptor expressed in the brain.","high citation signal (3,055); recognized venue; open-access PDF metadata","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/S0092-8674(00)81865-6,27983b4575b2e4c5da07a423da578d64c2a8597b,https://doi.org/10.1016/s0092-8674(00)81865-6,https://www.semanticscholar.org/paper/27983b4575b2e4c5da07a423da578d64c2a8597b,,,JournalArticle,unknown,brain,"The melanocortin-4 receptor (MC4-R) is a G protein-coupled, seven-transmembrane receptor expressed in the brain. Inactivation of this receptor by gene targeting results in mice that develop a maturity onset obesity syndrome associated with hyperphagia, hyperinsulinemia, and hyperglycemia. This syndrome recapitulates several of the characteristic features of the agouti obesity syndrome, which results from ectopic expression of agouti protein, a pigmentation factor normally expressed in the skin. Our data identify a novel signaling pathway in the mouse for body weight regulation and support a model in which the primary mechanism by which agouti induces obesity is chronic antagonism of the MC4-R."
4,1997,Regional differences in synaptogenesis in human cerebral cortex,"P. Huttenlocher, A. Dabholkar",The Journal of comparative neurology,1997-10-20,2967,135,171.32,Clinical Neurology and Neurodegeneration,human;non-human,Positions Regional differences in synaptogenesis in human cerebral cortex within Clinical Neurology and Neurodegeneration.,"high citation signal (2,967); recognized venue; open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/(SICI)1096-9861(19971020)387:2<167::AID-CNE1>3.0.CO;2-Z,cbe39b3982489ad20a2f62469fcffe8ee64068ba,https://doi.org/10.1002/(sici)1096-9861(19971020)387:2<167::aid-cne1>3.0.co;2-z,https://www.semanticscholar.org/paper/cbe39b3982489ad20a2f62469fcffe8ee64068ba,,,JournalArticle; Study,unknown,cerebral; cortex; neuroscience term,
5,1997,Aggregation of huntingtin in neuronal intranuclear inclusions and dystrophic neurites in brain.,"M. Difiglia, E. Sapp, Kathryn O. Chase, S. Davies, G. Bates, J. Vonsattel, et al.",Science,1997-09-26,2868,127,171.31,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Aggregation of huntingtin in neuronal intranuclear inclusions and dystrophic neurites in brain. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (2,868); recognized venue","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.277.5334.1990,def39513cf03dfa7df528fa29e05dd4a7245987c,https://doi.org/10.1126/science.277.5334.1990,https://www.semanticscholar.org/paper/def39513cf03dfa7df528fa29e05dd4a7245987c,,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
6,1997,Subgenual prefrontal cortex abnormalities in mood disorders,"W. Drevets, J. Price, J. Simpson, R. Todd, T. Reich, Michael Vannier, et al.",Nature,1997-04-24,2704,126,164.25,Cognitive and Systems Neuroscience,,Positions Subgenual prefrontal cortex abnormalities in mood disorders within Cognitive and Systems Neuroscience.,"high citation signal (2,704); recognized venue","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/386824A0,e6ecb36aa07bc9c187790903dfbd2aa64e490780,https://doi.org/10.1038/386824a0,https://www.semanticscholar.org/paper/e6ecb36aa07bc9c187790903dfbd2aa64e490780,,,JournalArticle,unknown,cortex; prefrontal; neuroscience term,
7,1997,Pain affect encoded in human anterior cingulate but not somatosensory cortex.,"P. Rainville, G. Duncan, D. Price, B. Carrier, M. Bushnell",Science,1997-08-15,2638,97,163.01,General Brain Science and Reviews,human,Positions Pain affect encoded in human anterior cingulate but not somatosensory cortex. within General Brain Science and Reviews.,"high citation signal (2,638); recognized venue; human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1126/SCIENCE.277.5328.968,db29eed2bd2a310a8ea848a1056805e2bbb1e754,https://doi.org/10.1126/science.277.5328.968,https://www.semanticscholar.org/paper/db29eed2bd2a310a8ea848a1056805e2bbb1e754,,,JournalArticle,unknown,cortex; neuroscience term,
8,1997,Localization of brain electrical activity via linearly constrained minimum variance spatial filtering,"B. V. Veen, W. Drongelen, M. Yuchtman, A. Suzuki",IEEE Transactions on Biomedical Engineering,1997-09-01,2606,201,149.59,General Brain Science and Reviews,,Positions Localization of brain electrical activity via linearly constrained minimum variance spatial filtering within General Brain Science and Reviews.,"high citation signal (2,606)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1109/10.623056,7012574604ec38bfb4097c3d81059155f33780e7,https://doi.org/10.1109/10.623056,https://www.semanticscholar.org/paper/7012574604ec38bfb4097c3d81059155f33780e7,,,JournalArticle,unknown,brain; brain in title,
9,1997,Recursive partitioning analysis (RPA) of prognostic factors in three Radiation Therapy Oncology Group (RTOG) brain metastases trials.,"L. Gaspar, C. Scott, M. Rotman, S. Asbell, T. Phillips, T. Wasserman, et al.","International Journal of Radiation Oncology, Biology, Physics",1997-03-01,2514,170,153.14,Clinical Neurology and Neurodegeneration,human,PURPOSE Promising results from new approaches such as radiosurgery or stereotactic surgery of brain metastases have recently been reported.,"high citation signal (2,514); open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/S0360-3016(96)00619-0,7fed57ac472eca5c1471e3ee7cff7bce673e5e53,https://doi.org/10.1016/s0360-3016(96)00619-0,https://www.semanticscholar.org/paper/7fed57ac472eca5c1471e3ee7cff7bce673e5e53,,,JournalArticle,unknown,brain; brain in title,"PURPOSE Promising results from new approaches such as radiosurgery or stereotactic surgery of brain metastases have recently been reported. Are these results due to the therapy alone or can the results be attributed in part to patient selection? An analysis of tumor/patient characteristics and treatment variables in previous Radiation Therapy Oncology Group (RTOG) brain metastases studies was considered necessary to fully evaluate the benefit of these new interventions. METHODS AND MATERIALS The database included 1200 patients from three consecutive RTOG trials conducted between 1979 and 1993, which tested several different dose fractionation schemes and radiation sensitizers. Using recursive partitioning analysis (RPA), a statistical methodology which creates a regression tree according to prognostic significance, eighteen pretreatment characteristics and three treatment-related variables were analyzed. RESULTS According to the RPA tree the best survival (median: 7.1 months) was observed in patients < 65 years of age with a Karnofsky Performance Status (KPS) of at least 70, and a controlled primary tumor with the brain the only site of metastases. The worst survival (median: 2.3 months) was seen in patients with a KPS less than 70. All other patients had relatively minor differences in observed survival, with a median of 4.2 months. CONCLUSIONS Based on this analysis, we suggest the following three classes: Class 1: patients with KPS > or = 70, < 65 years of age with controlled primary and no extracranial metastases; Class 3: KPS < 70; Class 2- all others. Using these classes or stages, new treatment techniques can be tested on homogeneous patient groups."
10,1997,Dynamic patterns: The self-organization of brain and behavior,G. Lintern,Complex,1997,2426,268,148.3,Cognitive and Systems Neuroscience,,Positions Dynamic patterns: The self-organization of brain and behavior within Cognitive and Systems Neuroscience.,"high citation signal (2,426)","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/(SICI)1099-0526(199701/02)2:3%3C45::AID-CPLX8%3E3.0.CO;2-M,c2bf7d57b8d88db3a7c761991376d5dfc45eb335,https://doi.org/10.1002/(sici)1099-0526(199701/02)2:3%3c45::aid-cplx8%3e3.0.co;2-m,https://www.semanticscholar.org/paper/c2bf7d57b8d88db3a7c761991376d5dfc45eb335,,,JournalArticle,unknown,brain; brain in title,
