rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,2012,FreeSurfer,B. Fischl,NeuroImage,2012-01-10,7834,1486,192.79,Neuroimaging and Brain Mapping,human;non-human,"FreeSurfer is a suite of tools for the analysis of neuroimaging data that provides an array of algorithms to quantify the functional, connectional and structural properties of the human brain.","high citation signal (7,834); recognized venue; open-access PDF metadata; human evidence signal","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/j.neuroimage.2012.01.021,771b3c73fbaba12f5d65db39401ee9cddb224554,https://doi.org/10.1016/j.neuroimage.2012.01.021,https://europepmc.org/articles/pmc3685476?pdf=render,,Review; JournalArticle,unknown,brain; cerebral; cortex; neuroimaging; neuroscience term,"FreeSurfer is a suite of tools for the analysis of neuroimaging data that provides an array of algorithms to quantify the functional, connectional and structural properties of the human brain. It has evolved from a package primarily aimed at generating surface representations of the cerebral cortex into one that automatically creates models of most macroscopically visible structures in the human brain given any reasonable T1-weighted input image. It is freely available, runs on a wide variety of hardware and software platforms, and is open source."
2,2012,"Thinking, Fast and Slow","S. O'Donohoe, Adam Ferrier",Development and Learning in Organizations: an international journal,2012-01-01,6754,342,163.12,Cognitive and Systems Neuroscience,human;non-human,"PurposeReviews the latest learning and development books across the globe and pinpoints practical implications.Design/methodology/approachThis briefing is prepared by an independent writer who adds their own impartial comments and places the articles in context.FindingsThinking, Fast and Slow by Daniel Kahneman is a thoughtful and provocative book about thinking.","high citation signal (6,754); human evidence signal","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/J.1460-2466.2012.01674.X,f60c1e12f2bc2a08b4f82e93340f30c867ae615a,https://doi.org/10.1111/J.1460-2466.2012.01674.X,,,Review,unknown,brain,"PurposeReviews the latest learning and development books across the globe and pinpoints practical implications.Design/methodology/approachThis briefing is prepared by an independent writer who adds their own impartial comments and places the articles in context.FindingsThinking, Fast and Slow by Daniel Kahneman is a thoughtful and provocative book about thinking. It takes the reader through 40 years of research into how humans think, often contradicting conventional wisdom and demonstrating how pliable and easily distracted much of thinking can be. Reading it, one is challenged to question nearly everything about how the brain processes the world around it.Practical implicationsProvides strategic insights and practical thinking that have influenced some of the world's leading organizations.Originality/valueThe briefing saves busy executives and researchers hours of reading time by selecting only the very best, most pertinent information and presenting it in a condensed and easy-to digest format."
3,2012,CBTRUS statistical report: primary brain and central nervous system tumors diagnosed in the United States in 2007-2011.,"Q. Ostrom, H. Gittleman, Peter Liao, Chaturia D. Rouse, Yanwen Chen, J. Dowling, et al.",Neuro-Oncology,2012-11-01,6375,96,168.69,General Brain Science and Reviews,,Positions CBTRUS statistical report: primary brain and central nervous system tumors diagnosed in the United States in 2007-2011. within General Brain Science and Reviews.,"high citation signal (6,375); open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1093/neuonc/nou223,72d612233a341ef6126b71957b4697fc0bb1acbe,https://doi.org/10.1093/neuonc/nou223,https://academic.oup.com/neuro-oncology/article-pdf/16/suppl_4/iv1/6283751/nou223.pdf,,JournalArticle,unknown,brain; brain in title,
4,2012,"A Paravascular Pathway Facilitates CSF Flow Through the Brain Parenchyma and the Clearance of Interstitial Solutes, Including Amyloid β","Jeffrey J. Iliff, Minghuan Wang, Yonghong Liao, Benjamin A. Plogg, Weiguo Peng, G. A. Gundersen, et al.",Science Translational Medicine,2012-08-15,5255,360,179.61,"Brain Development, Plasticity, and Connectomics",non-human;connectome,"Cerebrospinal fluid flows through channels around brain blood vessels that are bounded by astrocytic endfeet, mediated by water transport through aquaporin-4.","high citation signal (5,255); recognized venue; open-access PDF metadata","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/scitranslmed.3003748,62b28ff709a4d378dda0186a786b69f1b05ec88a,https://doi.org/10.1126/scitranslmed.3003748,https://europepmc.org/articles/pmc3551275?pdf=render,,JournalArticle,unknown,brain; brain in title,"Cerebrospinal fluid flows through channels around brain blood vessels that are bounded by astrocytic endfeet, mediated by water transport through aquaporin-4. A New Footing for Waste Clearance in the Brain Where are the lymph vessels of the brain? The lymphatic system's complex network of vessels extends throughout most of the body, transporting excess fluid and waste products from the interstitial spaces between cells to the blood. Such vessels are notably absent from the brain, however, leading to long-standing questions about how interstitial fluid in this organ is cleared of waste. Now, Iliff et al. describe an anatomically distinct clearing system in the brain that serves a lymphatic-like function. The researchers first investigated the fate of tracer molecules introduced into the cerebrospinal fluid (CSF) in mice. Produced in ventricular cavities deep within the brain, the CSF fills the subarachnoid space-a gap between two of the membranes that encase the brain and spinal cord. Whereas tracers infused into the ventricle remained near that site, those injected into the subarachnoid space rapidly entered the brain itself. By visualizing fluorescent tracers through a cranial window in live mice, the authors found that CSF enters the brain in specific channels that are defined by features of small blood vessels in the brain. Such vessels are almost entirely ensheathed by astrocytic endfeet (terminal enlargements of long processes that project from astrocytes). The CSF tracers readily flow inward to the brain matter in a compartment between the outside of vessels-in this case small arteries entering the brain-and the astrocytic endfeet. At later time points, the tracer exits the brain in similar channels surrounding veins, having apparently circulated through the brain interstitium. Such CSF flux-and the clearance of tracers injected into the brain itself-were markedly reduced in mice lacking aquaporin-4, a water channel localized to astrocytic endfeet, indicating that these channels mediate this flux. These findings may have relevance for understanding or treating neurodegenerative diseases that involve the mis-accumulation of soluble proteins, such as amyloid β in Alzheimer's disease. Indeed, Iliff et al. found that normal clearance of amyloid β (previously injected into the brain) requires aquaporin-4. Because it lacks a lymphatic circulation, the brain must clear extracellular proteins by an alternative mechanism. The cerebrospinal fluid (CSF) functions as a sink for brain extracellular solutes, but it is not clear how solutes from the brain interstitium move from the parenchyma to the CSF. We demonstrate that a substantial portion of subarachnoid CSF cycles through the brain interstitial space. On the basis of in vivo two-photon imaging of small fluorescent tracers, we showed that CSF enters the parenchyma along paravascular spaces that surround penetrating arteries and that brain interstitial fluid is cleared along paravenous drainage pathways. Animals lacking the water channel aquaporin-4 (AQP4) in astrocytes exhibit slowed CSF influx through this system and a ~70% reduction in interstitial solute clearance, suggesting that the bulk fluid flow between these anatomical influx and efflux routes is supported by astrocytic water transport. Fluorescent-tagged amyloid β, a peptide thought to be pathogenic in Alzheimer's disease, was transported along this route, and deletion of the Aqp4 gene suppressed the clearance of soluble amyloid β, suggesting that this pathway may remove amyloid β from the central nervous system. Clearance through paravenous flow may also regulate extracellular levels of proteins involved with neurodegenerative conditions, its impairment perhaps contributing to the mis-accumulation of soluble proteins."
5,2012,"The GENCODE v7 catalog of human long noncoding RNAs: Analysis of their gene structure, evolution, and expression","T. Derrien, Rory Johnson, G. Bussotti, Andrea Tanzer, S. Djebali, Hagen U. Tilgner, et al.",Genome Research,2012-09-01,4824,272,160.07,General Brain Science and Reviews,human;non-human,The human genome contains many thousands of long noncoding RNAs (lncRNAs).,"high citation signal (4,824); open-access PDF metadata; human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1101/gr.132159.111,2830cf5a89339af3ccf8cad2a31ac01e027ad2e4,https://doi.org/10.1101/gr.132159.111,http://genome.cshlp.org/content/22/9/1775.full.pdf,,JournalArticle,unknown,brain,"The human genome contains many thousands of long noncoding RNAs (lncRNAs). While several studies have demonstrated compelling biological and disease roles for individual examples, analytical and experimental approaches to investigate these genes have been hampered by the lack of comprehensive lncRNA annotation. Here, we present and analyze the most complete human lncRNA annotation to date, produced by the GENCODE consortium within the framework of the ENCODE project and comprising 9277 manually annotated genes producing 14,880 transcripts. Our analyses indicate that lncRNAs are generated through pathways similar to that of protein-coding genes, with similar histone-modification profiles, splicing signals, and exon/intron lengths. In contrast to protein-coding genes, however, lncRNAs display a striking bias toward two-exon transcripts, they are predominantly localized in the chromatin and nucleus, and a fraction appear to be preferentially processed into small RNAs. They are under stronger selective pressure than neutrally evolving sequences-particularly in their promoter regions, which display levels of selection comparable to protein-coding genes. Importantly, about one-third seem to have arisen within the primate lineage. Comprehensive analysis of their expression in multiple human organs and brain regions shows that lncRNAs are generally lower expressed than protein-coding genes, and display more tissue-specific expression patterns, with a large fraction of tissue-specific lncRNAs expressed in the brain. Expression correlation analysis indicates that lncRNAs show particularly striking positive correlation with the expression of antisense coding genes. This GENCODE annotation represents a valuable resource for future studies of lncRNAs."
6,2012,Conn: A Functional Connectivity Toolbox for Correlated and Anticorrelated Brain Networks,"S. Whitfield-Gabrieli, Alfonso Nieto-Castanon",Brain Connectivity,2012-06-01,4676,326,174.51,"Brain Development, Plasticity, and Connectomics",fMRI;connectome,"Positions Conn: A Functional Connectivity Toolbox for Correlated and Anticorrelated Brain Networks within Brain Development, Plasticity, and Connectomics.","high citation signal (4,676); recognized venue","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1089/brain.2012.0073,13bfdf45f347869eaeab73b80902a0c41f5913c2,https://doi.org/10.1089/brain.2012.0073,,,JournalArticle,unknown,brain; brain in title,
7,2012,The Lifelong Effects of Early Childhood Adversity and Toxic Stress,"J. Shonkoff, A. Garner, B. Siegel, M. Dobbins, Marian F. Earls, L. Mcguinn, et al.",Pediatrics,2012-01-01,4235,101,165.72,"Brain Development, Plasticity, and Connectomics",human;non-human,"Advances in fields of inquiry as diverse as neuroscience, molecular biology, genomics, developmental psychology, epidemiology, sociology, and economics are catalyzing an important paradigm shift in our understanding of health and disease across the lifespan.","high citation signal (4,235); open-access PDF metadata; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1542/peds.2011-2663,542ff155ed987771c66074223571b11166ccb882,https://doi.org/10.1542/peds.2011-2663,https://pediatrics.aappublications.org/content/pediatrics/129/1/e232.full.pdf,,JournalArticle,unknown,brain; neuroscience; neuroscience term,"Advances in fields of inquiry as diverse as neuroscience, molecular biology, genomics, developmental psychology, epidemiology, sociology, and economics are catalyzing an important paradigm shift in our understanding of health and disease across the lifespan. This converging, multidisciplinary science of human development has profound implications for our ability to enhance the life prospects of children and to strengthen the social and economic fabric of society. Drawing on these multiple streams of investigation, this report presents an ecobiodevelopmental framework that illustrates how early experiences and environmental influences can leave a lasting signature on the genetic predispositions that affect emerging brain architecture and long-term health. The report also examines extensive evidence of the disruptive impacts of toxic stress, offering intriguing insights into causal mechanisms that link early adversity to later impairments in learning, behavior, and both physical and mental well-being. The implications of this framework for the practice of medicine, in general, and pediatrics, specifically, are potentially transformational. They suggest that many adult diseases should be viewed as developmental disorders that begin early in life and that persistent health disparities associated with poverty, discrimination, or maltreatment could be reduced by the alleviation of toxic stress in childhood. An ecobiodevelopmental framework also underscores the need for new thinking about the focus and boundaries of pediatric practice. It calls for pediatricians to serve as both front-line guardians of healthy child development and strategically positioned, community leaders to inform new science-based strategies that build strong foundations for educational achievement, economic productivity, responsible citizenship, and lifelong health."
8,2012,Mind-altering microorganisms: the impact of the gut microbiota on brain and behaviour,"J. Cryan, T. Dinan",Nature Reviews Neuroscience,2012-09-12,4095,159,169.72,General Brain Science and Reviews,,Positions Mind-altering microorganisms: the impact of the gut microbiota on brain and behaviour within General Brain Science and Reviews.,"high citation signal (4,095); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/nrn3346,be4d7a3306a36b4584064db14707ad3d2fd0cba8,https://doi.org/10.1038/nrn3346,,,Review; JournalArticle,unknown,brain; brain in title,
9,2012,"The origin of extracellular fields and currents - EEG, ECoG, LFP and spikes","G. Buzsáki, C. Anastassiou, C. Koch",Nature Reviews Neuroscience,2012-05-18,4045,248,183.3,"EEG, MEG, and Electrophysiology",EEG;ECoG;human;non-human,Neuronal activity in the brain gives rise to transmembrane currents that can be measured in the extracellular medium.,"high citation signal (4,045); recognized venue; open-access PDF metadata; human evidence signal","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/nrn3241,da82f8e6ff009432896730061247fa6653bed1f0,https://doi.org/10.1038/nrn3241,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4907333,,Review; JournalArticle,unknown,brain; neuron; eeg; ecog; neuroscience term,"Neuronal activity in the brain gives rise to transmembrane currents that can be measured in the extracellular medium. Although the major contributor of the extracellular signal is the synaptic transmembrane current, other sources - including Na+ and Ca2+ spikes, ionic fluxes through voltage- and ligand-gated channels, and intrinsic membrane oscillations - can substantially shape the extracellular field. High-density recordings of field activity in animals and subdural grid recordings in humans, combined with recently developed data processing tools and computational modelling, can provide insight into the cooperative behaviour of neurons, their average synaptic input and their spiking output, and can increase our understanding of how these processes contribute to the extracellular signal."
10,2012,Comprehensive Analysis of mRNA Methylation Reveals Enrichment in 3' UTRs and Near Stop Codons,"Kate D. Meyer, Yogesh Saletore, P. Zumbo, O. Elemento, C. Mason, S. Jaffrey",Cell,2012-05-17,3727,221,166.23,"Brain Development, Plasticity, and Connectomics",non-human,SUMMARY Methylation of the N6 position of adenosine (m6A) is a post-transcriptional modification of RNA whose prevalence and physiological relevance is poorly understood.,"high citation signal (3,727); recognized venue; open-access PDF metadata","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/j.cell.2012.05.003,4609505d5353b1ce54ace3d6e637a11bcc401934,https://doi.org/10.1016/j.cell.2012.05.003,http://www.cell.com/article/S0092867412005363/pdf,,JournalArticle,unknown,brain,"SUMMARY Methylation of the N6 position of adenosine (m6A) is a post-transcriptional modification of RNA whose prevalence and physiological relevance is poorly understood. The recent discovery that FTO, an obesity risk gene, encodes an m6A demethylase implicates m6A as an important regulator of physiological processes. Here we present a method for transcriptome-wide m6A localization, which combines m6A-specific methylated RNA immunoprecipitation with next-generation sequencing (MeRIP-Seq). We use this method to identify mRNAs of 7,676 mammalian genes that contain m6A, indicating that m6A is a common base modification of mRNA. The m6A modification exhibits tissue-specific regulation and is markedly increased throughout brain development. We find that m6A sites are enriched near stop codons and in 3' UTRs, and we uncover an association between m6A residues and microRNA binding sites within 3' UTRs. These findings provide a resource for identifying transcripts that are substrates for adenosine methylation and reveal insights into the epigenetic regulation of the mammalian transcriptome."
