rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1976,Selective stabilisation of developing synapses as a mechanism for the specification of neuronal networks,"J. Changeux, A. Danchin",Nature,1976-12-23,1248,12,151.54,"Cellular, Molecular, and Synaptic Neuroscience",connectome,"Positions Selective stabilisation of developing synapses as a mechanism for the specification of neuronal networks within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,248); recognized venue","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/264705A0,de085333ebfef866fc24cf5586381f3ecf1cf423,https://doi.org/10.1038/264705a0,https://www.semanticscholar.org/paper/de085333ebfef866fc24cf5586381f3ecf1cf423,,,Review; JournalArticle,unknown,neuron; synapse; neuroscience term,
2,1976,Cerebral ventricular size and cognitive impairment in chronic schizophrenia.,"E. Johnstone, C. Frith, T. Crow, J. Husband, L. Kreel",The Lancet,1976-10-30,1233,15,142.12,General Brain Science and Reviews,,Positions Cerebral ventricular size and cognitive impairment in chronic schizophrenia. within General Brain Science and Reviews.,"high citation signal (1,233); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0140-6736(76)90890-4,282bb454e5a0399136b1611afeaa67b7e6a8fceb,https://doi.org/10.1016/s0140-6736(76)90890-4,https://www.semanticscholar.org/paper/282bb454e5a0399136b1611afeaa67b7e6a8fceb,,,JournalArticle,unknown,cerebral,
3,1976,Atlas of an Insect Brain,N. Strausfeld,Springer Berlin Heidelberg,1976,1176,97,136.47,General Brain Science and Reviews,connectome,Positions Atlas of an Insect Brain within General Brain Science and Reviews.,"high citation signal (1,176)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1007/978-3-642-66179-2,2cb27e07ae70a22800c33819fb5446bf3d0d1465,https://doi.org/10.1007/978-3-642-66179-2,https://www.semanticscholar.org/paper/2cb27e07ae70a22800c33819fb5446bf3d0d1465,,,paper,unknown,brain; brain in title,
4,1976,Sexual dimorphism in vocal control areas of the songbird brain.,"F. Nottebohm, A. Arnold",Science,1976-10-08,1120,35,146.4,General Brain Science and Reviews,,Positions Sexual dimorphism in vocal control areas of the songbird brain. within General Brain Science and Reviews.,"high citation signal (1,120); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.959852,aafdfc9840ec6b1ab088bd75a4ef0be022fbb515,https://doi.org/10.1126/science.959852,https://www.semanticscholar.org/paper/aafdfc9840ec6b1ab088bd75a4ef0be022fbb515,,,JournalArticle,unknown,brain; brain in title,
5,1976,Selective activation of the mesocortical DA system by stress,"A. Thierry, J. Tassin, G. Blanc, J. Glowinski",Nature,1976-09-01,1029,19,138.87,General Brain Science and Reviews,,Positions Selective activation of the mesocortical DA system by stress within General Brain Science and Reviews.,"high citation signal (1,029); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/263242a0,ea53bfb9eac468ac91103df5de4d2ddf8d01738c,https://doi.org/10.1038/263242a0,https://www.semanticscholar.org/paper/ea53bfb9eac468ac91103df5de4d2ddf8d01738c,,,JournalArticle,unknown,cortical,
6,1976,The Working Brain: An Introduction To Neuropsychology,A. Luria,Unknown venue,1976-02-05,941,7,131.26,General Brain Science and Reviews,,Positions The Working Brain: An Introduction To Neuropsychology within General Brain Science and Reviews.,high citation signal (941),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,6f77f2a2603482173fc2ca680f7270fe5071cc5f,https://www.semanticscholar.org/paper/6f77f2a2603482173fc2ca680f7270fe5071cc5f,https://www.semanticscholar.org/paper/6f77f2a2603482173fc2ca680f7270fe5071cc5f,,,paper,unknown,brain; brain in title,
7,1976,Dorsal raphe neurons: depression of firing during sleep in cats.,"D. McGinty, R. Harper",Brain Research,1976-01-23,919,17,142.84,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Dorsal raphe neurons: depression of firing during sleep in cats. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (919); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0006-8993(76)90480-7,0d09b1a2ca129f10bd75a70439656a8c251f663d,https://doi.org/10.1016/0006-8993(76)90480-7,https://www.semanticscholar.org/paper/0d09b1a2ca129f10bd75a70439656a8c251f663d,,,JournalArticle,unknown,neuron; neuroscience term,
8,1976,From neuron to brain,J. Nicholls,Unknown venue,1976,754,15,135.28,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions From neuron to brain within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (754),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,83882d5821e4dc0452f4b1988f87fedf96b0ec0f,https://www.semanticscholar.org/paper/83882d5821e4dc0452f4b1988f87fedf96b0ec0f,https://www.semanticscholar.org/paper/83882d5821e4dc0452f4b1988f87fedf96b0ec0f,,,paper,unknown,brain; neuron; brain in title; neuroscience term,
9,1976,Liquid chromatographic analysis of catecholamines routine assay for regional brain mapping.,"R. Keller, A. Oke, Ivan N. Mefford, Ralph N. Adams",Life Science,1976-10-01,733,8,138.77,Neuroimaging and Brain Mapping,,Positions Liquid chromatographic analysis of catecholamines routine assay for regional brain mapping. within Neuroimaging and Brain Mapping.,high citation signal (733); recognized venue,"Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0024-3205(76)90290-3,6a78638ec1f73a642d82b15f3bdcda0c298d2652,https://doi.org/10.1016/0024-3205(76)90290-3,https://www.semanticscholar.org/paper/6a78638ec1f73a642d82b15f3bdcda0c298d2652,,,JournalArticle,unknown,brain; brain in title,
10,1976,Blood-Brain Barrier in Physiology and Medicine,S. Rapoport,Unknown venue,1976-06-01,721,9,126.48,General Brain Science and Reviews,,Positions Blood-Brain Barrier in Physiology and Medicine within General Brain Science and Reviews.,high citation signal (721),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,57ea1742f2e3a467426ca31ae7bba6c75ca1a31a,https://www.semanticscholar.org/paper/57ea1742f2e3a467426ca31ae7bba6c75ca1a31a,https://www.semanticscholar.org/paper/57ea1742f2e3a467426ca31ae7bba6c75ca1a31a,,,paper,unknown,brain; brain in title,
