year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1919,"DISTURBANCES OF SPATIAL ORIENTATION AND VISUAL ATTENTION, WITH LOSS OF STEREOSCOPIC VISION","G. Holmes, G. Horrax",Unknown venue,1919-04-01,293,Cognitive and Systems Neuroscience,human;non-human,10.1001/ARCHNEURPSYC.1919.02180040002001,e9ef9a5b3c49561c7e247b015096d10488075738,https://doi.org/10.1001/ARCHNEURPSYC.1919.02180040002001,paper,unknown,5,cerebral; cortex; neuroscience term,"The following case is placed on record as it is an excellent example of a type of special disturbances of vision which claim our interest, not only on account of their relative rarity, but chiefly because they throw considerable light on the functions and modes of activity of the cerebral cortex, and particularly on those processes which are concerned in the integration and association of sensations."
1919,RÖNTGENOGRAPHY OF THE BRAIN AFTER THE INJECTION OF AIR INTO THE SPINAL CANAL,W. Dandy,Annals of Surgery,1919-10-01,284,General Brain Science and Reviews,,10.1097/00000658-191910000-00004,f2ad336253634966c0c473d44674182897e77a08,https://doi.org/10.1097/00000658-191910000-00004,JournalArticle,unknown,4,brain; brain in title,
1919,EXPERIMENTAL ALTERATION OF BRAIN BULK,"L. H. Weed, P. S. McKibben",Unknown venue,1919-05-01,267,General Brain Science and Reviews,non-human,10.1152/AJPLEGACY.1919.48.4.531,86ff7e322a9ff00d745f058139bd006e41a2b906,https://doi.org/10.1152/AJPLEGACY.1919.48.4.531,paper,unknown,4,brain; brain in title,
1919,Poliomyelitis,F. R. Smith,Glasgow medical journal,1919-12-01,202,Clinical Neurology and Neurodegeneration,human;non-human;stimulation,10.1177/000992286500400122,1b654d153a017cac54c01f0d015e23cb536713b0,https://doi.org/10.1177/000992286500400122,paper,unknown,3,brain; cerebral; neural,"OSE OF THE most disturbing complications of bulbar poliomyelitis is the sudden appearance of pulmonary edema, which often resists all forms of treatment and frequently produces the death of the patient."
1919,HISTOPATHOLOGY OF CARCINOMA OF THE CEREBRAL MENINGES,G. B. Hassin,Unknown venue,1919-06-01,34,General Brain Science and Reviews,non-human,10.1001/ARCHNEURPSYC.1919.02180060042002,61a9bad2ca332fa3e7a6c55bc84e7de6134d0f51,https://doi.org/10.1001/ARCHNEURPSYC.1919.02180060042002,paper,unknown,2,brain; cerebral,"It is generally admitted that carcinoma of the nervous system is always a secondary process, spreading either from neighboring affected regions, or reaching the brain and its meninges by way of metastases."
1919,THERAPEUTIC APPLICATION OF THE ALTERATION OF BRAIN VOLUME: BY THE INTRAVENOUS INJECTION OF GLUCOSE,R. Haden,Unknown venue,1919-09-27,28,General Brain Science and Reviews,non-human,10.1001/JAMA.1919.02610390035011,ba3dad9ebdb00f63f246e2403eb9bcb0d6c509c5,https://doi.org/10.1001/JAMA.1919.02610390035011,paper,unknown,4,brain; brain in title,
1919,STUDIES ON THE BRAIN STEM: I. Regulation of Body Temperature in the Pigeon and its Relation to Certain Cerebral Lesions,F. Rogers,Unknown venue,1919-07-01,27,General Brain Science and Reviews,non-human,10.1152/ajplegacy.1919.49.2.271,1b5436e974e6b9c89ac1b86934480824865aa19e,https://doi.org/10.1152/ajplegacy.1919.49.2.271,paper,unknown,5,brain; cerebral; brain in title,
1919,"The Comparative Anatomy of the Nucleus Amygdalae, the Claustrum and the Insular Cortex.",E. Landau,Journal of Anatomy,1919-07-01,27,General Brain Science and Reviews,non-human,,7a5b5c29532a049c8426d8ba424a99b58bf960ef,https://www.semanticscholar.org/paper/7a5b5c29532a049c8426d8ba424a99b58bf960ef,JournalArticle,unknown,5,cortex; amygdala; neuroscience term,
1919,The Nervous Heart,Unknown authors,Glasgow medical journal,1919-10-01,26,General Brain Science and Reviews,,,f0311556657c61c23fdcdaee5d91bdc22b26afcd,https://www.semanticscholar.org/paper/f0311556657c61c23fdcdaee5d91bdc22b26afcd,paper,unknown,1,brain,"the muscles. The venous "" lakes,"" in the abdomen, the lungs and the skin, are more than sufficient to contain the whole of the blood, and the mechanism for supplying blood in sufficient quantity to the brain and the muscles, as occasion demands, is partly cardiac and partly extra-cardiac, and under the control of the nervous system."
1919,STUDIES IN THE ELIMINATION OF CERTAIN OF THE DIGITALIS BODIES FROM THE ANIMAL ORGANISM,"R. Hatcher, C. Eggleston",Journal of Pharmacology and Experimental Therapeutics,1919-03-01,22,Neuroimaging and Brain Mapping,non-human,10.1016/s0022-3565(25)04339-3,b62d3838ca8876d8058564d6b28ec0fb12f73df4,https://doi.org/10.1016/s0022-3565(25)04339-3,JournalArticle,unknown,1,brain,"The fatal intravenous dose of ouabain for the rat depends somewhat on the rate of injection, but with the rapid injection of a solution of one part in two hundred parts of normal saline the average is approximately equal to 12 mgm."
