rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1970,The structural organization of layer IV in the somatosensory region (S I) of mouse cerebral cortex,"T. Woolsey, H. Loos",Unknown venue,1970-01-20,1907,7,147.17,General Brain Science and Reviews,non-human,Positions The structural organization of layer IV in the somatosensory region (S I) of mouse cerebral cortex within General Brain Science and Reviews.,"high citation signal (1,907)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0006-8993(70)90079-X,28ed528c12a7745697b8953389ef93b91e8d12c2,https://doi.org/10.1016/0006-8993(70)90079-x,https://www.semanticscholar.org/paper/28ed528c12a7745697b8953389ef93b91e8d12c2,,,Review,unknown,cerebral; cortex; neuroscience term,
2,1970,An anatomical study of converging sensory pathways within the cerebral cortex of the monkey.,"E. Jones, T. Powell",Brain : a journal of neurology,1970,1709,26,157.2,Clinical Neurology and Neurodegeneration,non-human,Positions An anatomical study of converging sensory pathways within the cerebral cortex of the monkey. within Clinical Neurology and Neurodegeneration.,"high citation signal (1,709); recognized venue","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1093/BRAIN/93.4.793,faa3fd9fe4e6edd24665d79ffacf69590b6448a0,https://doi.org/10.1093/brain/93.4.793,https://www.semanticscholar.org/paper/faa3fd9fe4e6edd24665d79ffacf69590b6448a0,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
3,1970,The structural organization of layer IV in the somatosensory region (SI) of mouse cerebral cortex. The description of a cortical field composed of discrete cytoarchitectonic units.,"T. Woolsey, H. van der Loos",Brain Research,1970,1259,24,153.7,General Brain Science and Reviews,non-human,Positions The structural organization of layer IV in the somatosensory region (SI) of mouse cerebral cortex. The description of a cortical field composed of discrete cytoarchitectonic units. within General Brain Science and Reviews.,"high citation signal (1,259); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,27bfcc6218267ee576019c54d19aadb4b3601795,https://www.semanticscholar.org/paper/27bfcc6218267ee576019c54d19aadb4b3601795,https://www.semanticscholar.org/paper/27bfcc6218267ee576019c54d19aadb4b3601795,,,JournalArticle; Review,unknown,cerebral; cortex; cortical; neuroscience term,
4,1970,Development of the Brain depends on the Visual Environment,"C. Blakemore, G. Cooper",Nature,1970-10-31,1003,15,144.41,"Brain Development, Plasticity, and Connectomics",,"Positions Development of the Brain depends on the Visual Environment within Brain Development, Plasticity, and Connectomics.","high citation signal (1,003); recognized venue","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/228477A0,f32e9840ae856d3313bec9a65a0455f3118d7814,https://doi.org/10.1038/228477a0,https://www.semanticscholar.org/paper/f32e9840ae856d3313bec9a65a0455f3118d7814,,,JournalArticle,unknown,brain; brain in title,
5,1970,Rapid method for the determination of 5-hydroxytryptamine and 5-hydroxyindoleacetic acid in small regions of rat brain,"G. Curzon, A. Green",British Journal of Pharmacology,1970-07-01,891,5,134.48,General Brain Science and Reviews,non-human,Positions Rapid method for the determination of 5-hydroxytryptamine and 5-hydroxyindoleacetic acid in small regions of rat brain within General Brain Science and Reviews.,high citation signal (891); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.1476-5381.1970.tb10373.x,37ea45c69bdf6fdbad7aad6994e866ba98ee696f,https://doi.org/10.1111/j.1476-5381.1970.tb10373.x,https://www.semanticscholar.org/paper/37ea45c69bdf6fdbad7aad6994e866ba98ee696f,,,JournalArticle,unknown,brain; brain in title,
6,1970,Effects of ischemia and electroconvulsive shock on free fatty acid pool in the brain.,Nicolas G. Bazan,Biochimica et Biophysica Acta,1970-10-06,857,16,129.58,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions Effects of ischemia and electroconvulsive shock on free fatty acid pool in the brain. within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (857),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0005-2760(70)90086-X,5a7de242bb45cd2ee2e58ee940023c73d85fa73a,https://doi.org/10.1016/0005-2760(70)90086-x,https://www.semanticscholar.org/paper/5a7de242bb45cd2ee2e58ee940023c73d85fa73a,,,JournalArticle,unknown,brain; brain in title,
7,1970,"The effect of adenosine and adenine nucleotides on the cyclic adenosine 3', 5'-phosphate content of guinea pig cerebral cortex slices.","A. Sattin, T. Rall",Molecular Pharmacology,1970-01-01,814,6,133.06,"Cellular, Molecular, and Synaptic Neuroscience",non-human;stimulation,"The content cyclic adenosine 39,59-phosphate in guinea pig cerebral cortex slices increases 20-30-fold after a 5-min exposure to a medium containing 0.05 mM adenosine.",high citation signal (814),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0026-895x(25)15197-3,fee30f2bf1a107c8e2e364571f2f223630c7ff5f,https://doi.org/10.1016/s0026-895x(25)15197-3,https://www.semanticscholar.org/paper/fee30f2bf1a107c8e2e364571f2f223630c7ff5f,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,"The content cyclic adenosine 39,59-phosphate in guinea pig cerebral cortex slices increases 20-30-fold after a 5-min exposure to a medium containing 0.05 mM adenosine. A similar increase was observed upon exposure to adenine nucleotides. The effect appeared to be specific for adenine ribose monomers. Methylxanthines (0.5 mM) blocked the effect of adenosine, but the blockade could be surmounted by increasing the adenosine concentration. Mutual potentiation of effects was observed when norepinephrine or histamine was added together with adenosine. Nucleotidase activity was observed in slices and homogenates. While this may be related to the mechanism of the adenosine effect, a direct effect of adenosine on adenyl cyclase or cyclic 39,59-nucleotide phosphodiesterase could not be implicated in homogenates. Changes in the tissue compartmentation of adenine nucleotides probably play a major role in producing the previously observed increase of cyclic adenosine 39,59-phosphate during electrical stimulation of slices."
8,1970,The Organization of Language and the Brain: Language disorders after brain damage help in elucidating the neural basis of verbal behavior,N. Geschwind,Unknown venue,1970-11-27,790,13,130.12,Cognitive and Systems Neuroscience,,Positions The Organization of Language and the Brain: Language disorders after brain damage help in elucidating the neural basis of verbal behavior within Cognitive and Systems Neuroscience.,high citation signal (790),"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.170.3961.940,55af6b9383281fd5e222564841c0f903bbca2de5,https://doi.org/10.1126/science.170.3961.940,https://www.semanticscholar.org/paper/55af6b9383281fd5e222564841c0f903bbca2de5,,,paper,unknown,brain; neural; brain in title,
9,1970,The organization of language and the brain.,N. Geschwind,Science,1970,750,31,139.19,General Brain Science and Reviews,,Positions The organization of language and the brain. within General Brain Science and Reviews.,high citation signal (750); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1007/978-94-010-2093-0_21,552c8a0be325e38e84a778f68f73b4e2da431a60,https://doi.org/10.1007/978-94-010-2093-0_21,https://www.semanticscholar.org/paper/552c8a0be325e38e84a778f68f73b4e2da431a60,,,JournalArticle,unknown,brain; brain in title,
10,1970,"The small pyramidal neuron of the rat cerebral cortex. The perikaryon, dendrites and spines.","A. Peters, I. R. Kaiserman-Abramof",American Journal of Anatomy,1970-04-01,743,27,132.22,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions The small pyramidal neuron of the rat cerebral cortex. The perikaryon, dendrites and spines. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (743),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/AJA.1001270402,7f7db29f2736ab1695cf7633caaa9bb379efb63e,https://doi.org/10.1002/aja.1001270402,https://www.semanticscholar.org/paper/7f7db29f2736ab1695cf7633caaa9bb379efb63e,,,JournalArticle,unknown,cerebral; cortex; neuron; neuroscience term,
