rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,2008,Comprehensive genomic characterization defines human glioblastoma genes and core pathways,"R. McLendon, A. Friedman, D. Bigner, Erwin G. Van Meir, D. Brat, Gena M Mastrogianakis, et al.",Nature,2008-09-04,7035,165,180.06,"Brain Development, Plasticity, and Connectomics",human;non-human;connectome,"Human cancer cells typically harbour multiple chromosomal aberrations, nucleotide substitutions and epigenetic modifications that drive malignant transformation.","high citation signal (7,035); recognized venue; open-access PDF metadata; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/nature07385,4b25b076ca6fbb5a7253ed0705b98faa1fe2317d,https://doi.org/10.1038/nature07385,,https://www.nature.com/articles/nature07385.pdf,,JournalArticle,unknown,brain,"Human cancer cells typically harbour multiple chromosomal aberrations, nucleotide substitutions and epigenetic modifications that drive malignant transformation. The Cancer Genome Atlas (TCGA) pilot project aims to assess the value of large-scale multi-dimensional analysis of these molecular characteristics in human cancer and to provide the data rapidly to the research community. Here we report the interim integrative analysis of DNA copy number, gene expression and DNA methylation aberrations in 206 glioblastomas-the most common type of adult brain cancer-and nucleotide sequence aberrations in 91 of the 206 glioblastomas. This analysis provides new insights into the roles of ERBB2, NF1 and TP53, uncovers frequent mutations of the phosphatidylinositol-3-OH kinase regulatory subunit gene PIK3R1, and provides a network view of the pathways altered in the development of glioblastoma. Furthermore, integration of mutation, DNA methylation and clinical treatment data reveals a link between MGMT promoter methylation and a hypermutator phenotype consequent to mismatch repair deficiency in treated glioblastomas, an observation with potential clinical implications. Together, these findings establish the feasibility and power of TCGA, demonstrating that it can rapidly expand knowledge of the molecular basis of cancer."
2,2008,From inflammation to sickness and depression: when the immune system subjugates the brain,"R. Dantzer, J. O'Connor, G. Freund, Rodney W. Johnson, K. Kelley",Nature Reviews Neuroscience,2008,6883,389,182.07,General Brain Science and Reviews,,Positions From inflammation to sickness and depression: when the immune system subjugates the brain within General Brain Science and Reviews.,"high citation signal (6,883); recognized venue; open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/nrn2297,43dbbd63534cfef01b73e6845158ca9a77363fcc,https://doi.org/10.1038/nrn2297,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919277,,Review; JournalArticle,unknown,brain; brain in title,
3,2008,The Brain's Default Network,"R. Buckner, J. Andrews-Hanna, D. Schacter",Annals of the New York Academy of Sciences,2008-03-01,6540,362,179.35,"Brain Development, Plasticity, and Connectomics",connectome,"Positions The Brain's Default Network within Brain Development, Plasticity, and Connectomics.","high citation signal (6,540); recognized venue","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1196/annals.1440.011,165fd770b8893f8511852d44f4d4ac7241eebeeb,https://doi.org/10.1196/annals.1440.011,,,,Review; JournalArticle,unknown,brain; brain in title,
4,2008,Symmetric diffeomorphic image registration with cross-correlation: Evaluating automated labeling of elderly and neurodegenerative brain,"B. Avants, C. Epstein, M. Grossman, J. Gee",Medical Image Anal.,2008-02-01,5691,700,167.84,General Brain Science and Reviews,non-human,Positions Symmetric diffeomorphic image registration with cross-correlation: Evaluating automated labeling of elderly and neurodegenerative brain within General Brain Science and Reviews.,"high citation signal (5,691); open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/j.media.2007.06.004,66b498a54843e14270b75f0c3c8fc65a0b2e1e98,https://doi.org/10.1016/j.media.2007.06.004,,https://europepmc.org/articles/pmc2276735?pdf=render,,JournalArticle,unknown,brain; brain in title,
5,2008,An Integrated Genomic Analysis of Human Glioblastoma Multiforme,"D. W. Parsons, Siân Jones, Xiaosong Zhang, Jimmy Lin, R. Leary, P. Angenendt, et al.",Science,2008-09-04,5464,287,174.31,Clinical Neurology and Neurodegeneration,human;non-human,Glioblastoma multiforme (GBM) is the most common and lethal type of brain cancer.,"high citation signal (5,464); recognized venue; open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/science.1164382,0b3356f85f7bfefa9dd7b241b002ec71e343ca2f,https://doi.org/10.1126/science.1164382,,https://europepmc.org/articles/pmc2820389?pdf=render,,JournalArticle,unknown,brain,"Glioblastoma multiforme (GBM) is the most common and lethal type of brain cancer. To identify the genetic alterations in GBMs, we sequenced 20,661 protein coding genes, determined the presence of amplifications and deletions using high-density oligonucleotide arrays, and performed gene expression analyses using next-generation sequencing technologies in 22 human tumor samples. This comprehensive analysis led to the discovery of a variety of genes that were not known to be altered in GBMs. Most notably, we found recurrent mutations in the active site of isocitrate dehydrogenase 1 (IDH1) in 12% of GBM patients. Mutations in IDH1 occurred in a large fraction of young patients and in most patients with secondary GBMs and were associated with an increase in overall survival. These studies demonstrate the value of unbiased genomic analyses in the characterization of human brain cancer and identify a potentially useful genetic alteration for the classification and targeted therapy of GBMs."
6,2008,Grounded cognition.,L. Barsalou,Annual Review of Psychology,2008,5282,425,158.3,Cognitive and Systems Neuroscience,,"Grounded cognition rejects traditional views that cognition is computation on amodal symbols in a modular system, independent of the brain's modal systems for perception, action, and introspection.","high citation signal (5,282)","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1146/annurev.psych.59.103006.093639,516dc7097bc5c8a58214d320f381d79d9222836b,https://doi.org/10.1146/annurev.psych.59.103006.093639,,,,Review; JournalArticle,unknown,brain; neural,"Grounded cognition rejects traditional views that cognition is computation on amodal symbols in a modular system, independent of the brain's modal systems for perception, action, and introspection. Instead, grounded cognition proposes that modal simulations, bodily states, and situated action underlie cognition. Accumulating behavioral and neural evidence supporting this view is reviewed from research on perception, memory, knowledge, language, thought, social cognition, and development. Theories of grounded cognition are also reviewed, as are origins of the area and common misperceptions of it. Theoretical, empirical, and methodological issues are raised whose future treatment is likely to affect the growth and impact of grounded cognition."
7,2008,Mapping the Structural Core of Human Cerebral Cortex,"P. Hagmann, L. Cammoun, X. Gigandet, R. Meuli, C. Honey, V. Wedeen, et al.",PLoS Biology,2008-07-01,4318,349,172.47,"Brain Development, Plasticity, and Connectomics",fMRI;human;non-human;connectome,Structurally segregated and functionally specialized regions of the human cerebral cortex are interconnected by a dense network of cortico-cortical axonal pathways.,"high citation signal (4,318); open-access PDF metadata; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1371/journal.pbio.0060159,dc707c0f126e15da2142c2ee9242559e6177e2df,https://doi.org/10.1371/journal.pbio.0060159,,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.0060159&type=printable,,JournalArticle,unknown,brain; cerebral; cortex; cortical; neuroscience term,"Structurally segregated and functionally specialized regions of the human cerebral cortex are interconnected by a dense network of cortico-cortical axonal pathways. By using diffusion spectrum imaging, we noninvasively mapped these pathways within and across cortical hemispheres in individual human participants. An analysis of the resulting large-scale structural brain networks reveals a structural core within posterior medial and parietal cerebral cortex, as well as several distinct temporal and frontal modules. Brain regions within the structural core share high degree, strength, and betweenness centrality, and they constitute connector hubs that link all major structural modules. The structural core contains brain regions that form the posterior components of the human default network. Looking both within and outside of core regions, we observed a substantial correspondence between structural connectivity and resting-state functional connectivity measured in the same participants. The spatial and topological centrality of the core within cortex suggests an important role in functional integration."
8,2008,Analysis of multiplex gene expression maps obtained by voxelation,"Li An, Hongbo M. Xie, M. H. Chin, Zoran Obradovic, Desmond J. Smith, V. Megalooikonomou",IEEE International Conference on Bioinformatics and Biomedicine,2008-11-03,4194,213,167.55,"Cellular, Molecular, and Synaptic Neuroscience",non-human;connectome,BackgroundGene expression signatures in the mammalian brain hold the key to understanding neural development and neurological disease.,"high citation signal (4,194); open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1186/1471-2105-10-S4-S10,d68656133b19d0cae8fbd5d6c032445050f2b068,https://doi.org/10.1186/1471-2105-10-S4-S10,,https://scholarshare.temple.edu/bitstream/20.500.12613/5579/2/Analysis%20of%20multiplex%20gene%20expression%20maps%20obtained%20by%20voxelation.pdf,,JournalArticle; Conference,unknown,brain; cortex; neural; neuroscience term,"BackgroundGene expression signatures in the mammalian brain hold the key to understanding neural development and neurological disease. Researchers have previously used voxelation in combination with microarrays for acquisition of genome-wide atlases of expression patterns in the mouse brain. On the other hand, some work has been performed on studying gene functions, without taking into account the location information of a gene's expression in a mouse brain. In this paper, we present an approach for identifying the relation between gene expression maps obtained by voxelation and gene functions.ResultsTo analyze the dataset, we chose typical genes as queries and aimed at discovering similar gene groups. Gene similarity was determined by using the wavelet features extracted from the left and right hemispheres averaged gene expression maps, and by the Euclidean distance between each pair of feature vectors. We also performed a multiple clustering approach on the gene expression maps, combined with hierarchical clustering. Among each group of similar genes and clusters, the gene function similarity was measured by calculating the average gene function distances in the gene ontology structure.By applying our methodology to find similar genes to certain target genes we were able to improve our understanding of gene expression patterns and gene functions.By applying the clustering analysis method, we obtained significant clusters, which have both very similar gene expression maps and very similar gene functions respectively to their corresponding gene ontologies. The cellular component ontology resulted in prominent clusters expressed in cortex and corpus callosum. The molecular function ontology gave prominent clusters in cortex, corpus callosum and hypothalamus. The biological process ontology resulted in clusters in cortex, hypothalamus and choroid plexus. Clusters from all three ontologies combined were most prominently expressed in cortex and corpus callosum.ConclusionThe experimental results confirm the hypothesis that genes with similar gene expression maps might have similar gene functions. The voxelation data takes into account the location information of gene expression level in mouse brain, which is novel in related research. The proposed approach can potentially be used to predict gene functions and provide helpful suggestions to biologists."
9,2008,The reorienting system of the human brain: from environment to theory of mind.,"M. Corbetta, G. Patel, G. Shulman",Neuron,2008-05-08,3833,304,172.73,"Cellular, Molecular, and Synaptic Neuroscience",human,"Positions The reorienting system of the human brain: from environment to theory of mind. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (3,833); recognized venue; open-access PDF metadata; human evidence signal","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/j.neuron.2008.04.017,888482ee95c07548aa5818ba80a222db104af26e,https://doi.org/10.1016/j.neuron.2008.04.017,,http://www.cell.com/article/S0896627308003693/pdf,,Review; JournalArticle,unknown,brain; brain in title,
10,2008,What we can do and what we cannot do with fMRI,N. Logothetis,Nature,2008-06-12,3630,198,164.75,Neuroimaging and Brain Mapping,fMRI,Positions What we can do and what we cannot do with fMRI within Neuroimaging and Brain Mapping.,"high citation signal (3,630); recognized venue","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/nature06976,945aa9eb1ea80ad8684fbd8eddf174056493162c,https://doi.org/10.1038/nature06976,,,,Review; JournalArticle,unknown,fmri; mri,
