rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1980,"Minds, brains, and programs",J. Searle,Behavioral and Brain Sciences,1980-09-01,5735,300,178.78,Cognitive and Systems Neuroscience,,"Positions Minds, brains, and programs within Cognitive and Systems Neuroscience.","high citation signal (5,735); recognized venue; open-access PDF metadata","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1017/S0140525X00005756,bfa035c0e723f8f540500db038ca6e26d599029d,https://doi.org/10.1017/s0140525x00005756,https://www.semanticscholar.org/paper/bfa035c0e723f8f540500db038ca6e26d599029d,,,paper,unknown,brain; brain in title,
2,1980,Reading senseless sentences: brain potentials reflect semantic incongruity.,"M. Kutas, S. Hillyard",Science,1980-01-11,4725,240,172.3,General Brain Science and Reviews,,Positions Reading senseless sentences: brain potentials reflect semantic incongruity. within General Brain Science and Reviews.,"high citation signal (4,725); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.7350657,128dc996e8bbcc71c730e1e5156d881c2b58225b,https://doi.org/10.1126/science.7350657,https://www.semanticscholar.org/paper/128dc996e8bbcc71c730e1e5156d881c2b58225b,,,JournalArticle,unknown,brain; brain in title,
3,1980,Preparation of separate astroglial and oligodendroglial cell cultures from rat cerebral tissue,"K. McCarthy, J. Vellis",Journal of Cell Biology,1980-06-01,3882,45,178.96,"Cellular, Molecular, and Synaptic Neuroscience",non-human,A novel method has been developed for the preparation of nearly pure separate cultures of astrocytes and oligodendrocytes.,"high citation signal (3,882); recognized venue; open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1083/jcb.85.3.890,ce3545a2c660dd94ad4d66cffa4026a66377b5a7,https://doi.org/10.1083/jcb.85.3.890,https://www.semanticscholar.org/paper/ce3545a2c660dd94ad4d66cffa4026a66377b5a7,,,JournalArticle,unknown,brain; cerebral; neuron; glia; neuroscience term,"A novel method has been developed for the preparation of nearly pure separate cultures of astrocytes and oligodendrocytes. The method is based on (a) the absence of viable neurons in cultures prepared from postnatal rat cerebra, (b) the stratification of astrocytes and oligodendrocytes in culture, and (c) the selective detachment of the overlying oligodendrocytes when exposed to sheer forces generated by shaking the cultures on an orbital shaker for 15--18 h at 37 degrees C. Preparations appear greater than 98% pure and contain approximately 1-2 x 10(7) viable cells (20--40 mg of cell protein). Three methods were used to characterize these two culture t ypes. First, electron microscopic examination was used to identify the cells in each preparation (mixed and separated cultures of astrocytes and oligodendrocytes) and to assess the purity of each preparation. Second, two oligodendroglial cell markers, 2',3'-cyclic nucleotide 3'- phosphohydrolase (EC 3.1.4.37) and glycerol phosphate dehydrogenase (EC 1.1.1.8) were monitored. Third, the regulation of cyclic AMP accumulation in each culture type was examined. In addition to these studies, we examined the influence of brain extract and dibutyryl cAMP on the gross morphology and ultrastructure of each preparation. These agents induced astroglial process formation without any apparent morphological effect on oligodendrocytes. Collectively, the results indicate that essentially pure cultures of astrocytes and of oligodendrocytes can be prepared and maintained. These preparations should significantly aid in efforts to examine the biochemistry, physiology, and pharmacology of these two major classes of central nervous system cells."
4,1980,The emotional brain.,J. Eccles,Bulletin et memoires de l'Academie royale de medecine de Belgique,1980,2802,243,150.89,General Brain Science and Reviews,,Positions The emotional brain. within General Brain Science and Reviews.,"high citation signal (2,802)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1007/978-3-642-49252-5_5,7f57c5462b5728661608c308e76be0e2f4a0408a,https://doi.org/10.1007/978-3-642-49252-5_5,https://www.semanticscholar.org/paper/7f57c5462b5728661608c308e76be0e2f4a0408a,,,JournalArticle,unknown,brain; brain in title,
5,1980,Brain dopamine receptors.,P. Seeman,Pharmacological Reviews,1980-09-01,1877,29,143.68,General Brain Science and Reviews,,Positions Brain dopamine receptors. within General Brain Science and Reviews.,"high citation signal (1,877)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/s0031-6997(25)06839-5,3ed4386b6f880101f0a22e91385e26f102f2928f,https://doi.org/10.1016/s0031-6997(25)06839-5,https://www.semanticscholar.org/paper/3ed4386b6f880101f0a22e91385e26f102f2928f,,,Review; JournalArticle; Study,unknown,brain; brain in title,
6,1980,Sex differences in human brain asymmetry: a critical survey,J. Mcglone,Behavioral and Brain Sciences,1980-06-01,1345,23,150.89,Cognitive and Systems Neuroscience,human,Positions Sex differences in human brain asymmetry: a critical survey within Cognitive and Systems Neuroscience.,"high citation signal (1,345); recognized venue; human evidence signal","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1017/S0140525X00004398,28c6b0352b376b3f131bbd1bef263e73fcb2d2d9,https://doi.org/10.1017/s0140525x00004398,https://www.semanticscholar.org/paper/28c6b0352b376b3f131bbd1bef263e73fcb2d2d9,,,Review,unknown,brain; brain in title,
7,1980,The Synaptic Organization of the Brain,F. Freemon,Unknown venue,1980-05-09,1288,124,136.91,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions The Synaptic Organization of the Brain within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,288)","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/JAMA.1980.03300440052037,a7ab38f4814b684b0a9dfeb464c1ba556d0bfc89,https://doi.org/10.1001/jama.1980.03300440052037,https://www.semanticscholar.org/paper/a7ab38f4814b684b0a9dfeb464c1ba556d0bfc89,,,paper,unknown,brain; brain in title,
8,1980,Stimulation of the cerebral cortex in the intact human subject,"P. Merton, H. Morton",Nature,1980-05-22,1136,19,154.05,General Brain Science and Reviews,human;stimulation,Positions Stimulation of the cerebral cortex in the intact human subject within General Brain Science and Reviews.,"high citation signal (1,136); recognized venue; open-access PDF metadata; human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1038/285227A0,bf875f79ae0a2e21c654bb04a3b0e750b2e1f01e,https://doi.org/10.1038/285227a0,https://www.semanticscholar.org/paper/bf875f79ae0a2e21c654bb04a3b0e750b2e1f01e,https://www.nature.com/articles/285227a0.pdf,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
9,1980,Noninvasive determination of local cerebral metabolic rate of glucose in man.,"S. C. Huang, M. Phelps, E. Hoffman, K. Sideris, C. Selin, D. Kuhl",American Journal of Physiology,1980,1076,51,128.87,General Brain Science and Reviews,non-human,Positions Noninvasive determination of local cerebral metabolic rate of glucose in man. within General Brain Science and Reviews.,"high citation signal (1,076)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1152/AJPENDO.1980.238.1.E69,62f45a4b69d2e1169c955187b688ec71048ad49b,https://doi.org/10.1152/ajpendo.1980.238.1.e69,https://www.semanticscholar.org/paper/62f45a4b69d2e1169c955187b688ec71048ad49b,,,JournalArticle,unknown,cerebral,
10,1980,The effects of lithium ion and other agents on the activity of myo-inositol-1-phosphatase from bovine brain.,"Loretta M. HallcherS, W. Sherman",Journal of Biological Chemistry,1980-11-25,987,28,136.32,Neuroimaging and Brain Mapping,non-human,myo-Inositol-1-phosphatase has been partially purified from bovine brain.,high citation signal (987); open-access PDF metadata,"Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0021-9258(19)70391-3,dffc4b312da7d72e0a5c21f67dd8860ca571001c,https://doi.org/10.1016/s0021-9258(19)70391-3,https://www.semanticscholar.org/paper/dffc4b312da7d72e0a5c21f67dd8860ca571001c,,,JournalArticle,unknown,brain; brain in title,"myo-Inositol-1-phosphatase has been partially purified from bovine brain. The enzyme has a molecular weight of about 58,000. Both L-myo-inositol 1-phosphate and D-myo-inositol 1-phosphate are hydrolyzed by the enzyme as well as (-)-chiro-inositol 3-phosphate and 2'-AMP. Triphosphoinositide is not a substrate. The phosphatase is completely dependent on Mg2+, which has a Km of 1 mM. Calcium and manganese ions are competitive inhibitors of Mg2+ binding with Ki values of 18 microM and 2 microM, respectively. Lithium chloride inhibits the hydrolysis of both L- and D-myo-inositol 1-phosphate to the extent of 50% at a concentration of 0.8 mM. The phosphatase from testis is similarly inhibited by lithium. Lithium ion is a noncompetitive inhibitor of Mg2+ binding and an uncompetitive inhibitor of myo-inositol 1-phosphate binding. Because lithium chloride administration elicits both an increase in the levels of myo-inositol 1-phosphate and a decrease in the levels of myo-inositol in rat brain (Allison, 1978), and because these actions are blocked by anticholinergic agents, we examined the effects of cholinergic agonists and antagonists on the enzyme and found none. The possibility that the inhibition of this enzyme by lithium ion is related to the pharmacological actions of lithium is discussed."
