rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
1,1914,EXPERIMENTAL HYDROCEPHALUS,W. Thomas,Journal of Experimental Medicine,1914-01-01,129,7,95.82,"Cellular, Molecular, and Synaptic Neuroscience",non-human,Internal hydrocephalus can be produced experimentally by injecting a foreign substance into the ventricles.,high citation signal (129); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.19.1.106,dda77bc034bf922e65b1bbb3ae94c480955b75fa,https://doi.org/10.1084/jem.19.1.106,https://rupress.org/jem/article-pdf/19/1/106/1125476/106.pdf,JournalArticle,unknown,brain; glia,"Internal hydrocephalus can be produced experimentally by injecting a foreign substance into the ventricles. In these experiments, aleuronat, a granular, insoluble material, has caused an acute inflammatory reaction, characterized in the first week by an exudate consisting largely of polynuclear leucocytes. Later the picture is one of a chronic process; polynuclear cells are replaced by lymphoid and large mononuclear cells and there is proliferation of the connective tissue in the choroid plexus. Proliferation of the ependyma occurs in the first week but becomes more advanced in the second and third weeks, and there is increase in neuroglia more marked in the long continued experiments. Ordinarily when aleuronat is injected into a serous cavity, the pleural cavity, for example, abundant accumulation of fluid takes place in twenty-four to forty-eight hours, and at the same time polynuclear leucocytes collect. In the experiments in which the irritant was injected into the ventricle of the brain there was little or no dilatation apparent in the first week; absence of dilatation in all probability is due to the free outflow of the fluid. When obstruction occurs during the chronic stage of the inflammatory process dilatation of the ventricle follows. Choked disc and other symptoms of increased intracranial pressure accompany experimental hydrocephalus. Dilatation occurs slowly and reaches a maximum in about two months. In some of the experiments of longer duration obstruction can be demonstrated in gross or microscopically. Obvious obstruction has not been found by gross examination in all instances, but in the experiments in which India ink was injected into the ventricle before death obstruction to outflow was very readily demonstrated. The third and fourth ventricles were in all instances filled with the pigment, but none appeared on the surface of the brain, whereas in normal dogs the entire surface, especially the base, became deeply pigmented. Obstruction to the circulation of cerebrospinal fluid causing internal hydrocephalus may occur at the foramen of Monro, in the aqueduct of Sylvius, or, doubtless with greatest frequency, at the foramen of Magendie."
2,1914,"ON THE TOPOGRAPHICAL DISTRIBUTION OF CORTEX LESIONS AND ANOMALIES IN DEMENTIA PRÆCOX, WITH SOME ACCOUNT OF THEIR FUNCTIONAL SIGNIFICANCE",E. Southard,Unknown venue,1914-10-01,95,2,90.16,Clinical Neurology and Neurodegeneration,,"Positions ON THE TOPOGRAPHICAL DISTRIBUTION OF CORTEX LESIONS AND ANOMALIES IN DEMENTIA PRÆCOX, WITH SOME ACCOUNT OF THEIR FUNCTIONAL SIGNIFICANCE within Clinical Neurology and Neurodegeneration.",high citation signal (95),"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1176/AJP.71.3.603,2567a2f24a8996c5a799fe784751f85a73f82742,https://doi.org/10.1176/AJP.71.3.603,,paper,unknown,cortex; neuroscience term,
3,1914,The cerebellum of necturus and other urodele amphibia,C. J. Herrick,Unknown venue,1914-02-01,52,0,80.87,"Brain Development, Plasticity, and Connectomics",human;non-human,"The cerebellum of lower urodeles has long been known to be in a greatly reduced condition; indeed, several authors have stated that in some of these forms it is entirely absent or represented merely by a dorsal commissural band of fibers.",high citation signal (52); open-access PDF metadata; human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.900240102,9065828c1241199f243f0a5856a8e1d352318a59,https://doi.org/10.1002/cne.900240102,https://zenodo.org/record/1827202/files/article.pdf,paper,unknown,brain; cerebellum,"The cerebellum of lower urodeles has long been known to be in a greatly reduced condition; indeed, several authors have stated that in some of these forms it is entirely absent or represented merely by a dorsal commissural band of fibers. The subject obviously presents some features of general morphological interest; accordingly, I have examined the cerebellum in such American species of Urodela as are readily available, selecting Necturus maculosus (Raf.) and Amblystoma tigrinum (Green) for more detailed study. The observations on the develophent and adult structure of the latter type are reserved for a later report. For nearly all of the material upon which this paper is based, including a very extensive series of microscopical preparations and a number of carefully made dissections, I am indebted to the kindness of Dr. Paul s. McKibben. All of the Amphibia studied possess cerebellar tissue in typical relations and with essentially the sarne fibrous connections as in other vertebrates, save for the absence of the mammalian brachium pontis and its connections. The embryological development of the cerebellum of mammals is known to begin as a thickening of the rhomboidal lip along the rostra1 border of the lateral recess of the fourth ventricle. In adult urodeles the recessus lateralis is very extensive and in the lower forms the configuration is very similar to that of very early embryonic stages of mammals in that the cerebellar tissue is present only in the walls of the wide lateral recesses, save for a commissural band of nerve fibers in the brain roof in front of them,"
4,1914,"THE ROLE OF THE CAROTID ARTERIES, IN THE CAUSATION OF VASCULAR LESIONS OF THE BRAIN, WITH REMARKS ON CERTAIN SPECIAL FEATURES OF THE SYMPTOMATOLOGY",J. R. Hunt,Unknown venue,1914-05-01,43,0,76.12,General Brain Science and Reviews,,"Positions THE ROLE OF THE CAROTID ARTERIES, IN THE CAUSATION OF VASCULAR LESIONS OF THE BRAIN, WITH REMARKS ON CERTAIN SPECIAL FEATURES OF THE SYMPTOMATOLOGY within General Brain Science and Reviews.",high citation signal (43),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00000441-191405000-00009,125d443cd2a2dcb27b8fb5dc51caea2b34e9d04f,https://doi.org/10.1097/00000441-191405000-00009,,paper,unknown,brain; brain in title,
5,1914,LOCALIZATION OF THE VIRUS AND PATHOGENESIS OF EPIDEMIC POLIOMYELITIS,"S. Flexner, H. Amoss",Journal of Experimental Medicine,1914-09-01,25,0,72.05,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,"The virus of poliomyelitis is capable of penetrating the retina without producing apparent injury, to reach the central nervous organs.",high citation signal (25); open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.20.3.249,9c9a4e641ab84b1af1a57d566695653548351016,https://doi.org/10.1084/jem.20.3.249,http://jem.rupress.org/content/jem/20/3/249.full.pdf,JournalArticle,unknown,brain; cerebral; neural; glia,"The virus of poliomyelitis is capable of penetrating the retina without producing apparent injury, to reach the central nervous organs. The virus injected into the blood is deposited promptly in the spleen and bone marrow, but not in the kidneys, spinal cord, or brain. Notwithstanding the affinity which the nervous tissues possess for the virus, it is not removed from the blood by the spinal cord and brain until the choroid plexus and blood vessels have suffered injury. The intervertebral ganglia remove the virus from the blood earlier than do the spinal cord and brain. An aseptic inflammation produced by an intraspinous injection of horse serum facilitates and insures the passage of the virus to the central nervous organs, and the production of paralysis. The unaided virus, even when present in large amounts, passes inconstantly from the blood to the substance of the spinal cord and brain. When the virus within the blood fails to gain access to the central nervous organs, and to set up paralysis, it is destroyed by the body, in course of which destruction it undergoes, as a result of the action of the spleen and, perhaps, other organs, diminution of virulence. The histological lesions that follow the intravenous injections of the virus in some but not in all cases differ from those which result from intraneural modes of infection. In escaping from the blood into the spinal cord and brain, the virus causes a lymphatic invasion of the choroid plexus and widespread perivascular infiltration, and from the latter cellular invasions enter the nervous tissues. A similar lymphoid infiltration of the choroid plexus may arise also from an intracerebral injection of the virus. The histological lesions present in the central nervous organs in human cases of poliomyelitis correspond to those that arise from the intraneural method of infection in the monkey. The virus in transit from the blood through the cerebrospinal fluid to the substance of the spinal cord and brain is capable of being neutralized by intraspinous injection of immune serum, whereby the production of paralysis is averted. Carmin in a sterile and finely divided state introduced into the meninges and ventricles sets up an aseptic inflammation, but is quickly taken up by cells, including ependymal cells. When an aseptic inflammation has been previously established by means of horse serum, or when the nervous tissues are already injured by the poliomyelitic virus, the pigment appears to enter the ependymal cells more freely. The experiments described support the view that infection in epidemic poliomyelitis in man is local and neural, and by way of the lymphatics, and not general and by way of the blood. Hence they uphold the belief that the infection atrium is the upper respiratory mucous membrane."
6,1914,The parietal region in the primate brain,N. Ingalls,Unknown venue,1914-06-01,23,0,83.8,"EEG, MEG, and Electrophysiology",EEG;human;non-human,During the last ten years the problems of the interpretation of the cerebral sulci and of the various areas into which they divide the cortex have come to be regarded from a new point of view.,high citation signal (23); open-access PDF metadata; human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.900240305,144fb3db88add355f428fac997c33e1577f4ae8e,https://doi.org/10.1002/cne.900240305,https://zenodo.org/records/2315445/files/article.pdf,paper,unknown,brain; cerebral; cortex; cortical; brain in title; neuroscience term,"During the last ten years the problems of the interpretation of the cerebral sulci and of the various areas into which they divide the cortex have come to be regarded from a new point of view. The mass of detailed observations concerning the structural localization of the cortex which has been accumulated renders it necessary, therefore, to reexamine these sulci in the light of this new information and to determine, as far as may be possible, what meaning is to be attached to the detailed findings of Vogt, Brodmann, Mauss and many others. It is eminently desirable that such an inquiry should be undertaken in order that the facts of anatomical localization may be correlated with the varying pattern of the convolutions. This is all the more necessary because much of our information concerning cerebral localization hgs been collected by investigators who have minimized or even denied the influence of localization in determining the arrangement of the cerebral sulci. Our knowledge at present is, however, sufficient to indicate that the distribution of the differentiated cortical areas is the chief factor in determining the development of sulci in definite situations, either along the boundaries of areas or in the axis of a given area. In this communication I propose to study the parietal region and the areas adjoining it in the light of this new knowledge. More especially will it concern itself with the changes produced in the inferior parietal area, changes which result from the enormous expansion and differentiation of this area during the transition from the simian to the human condition."
7,1914,THE RELATION TO THE BLOOD OF THE VIRUS OF EPIDEMIC POLIOMYELITIS,"P. F. Clark, F. R. Fraser, H. Amoss",Journal of Experimental Medicine,1914-03-01,23,0,66.6,General Brain Science and Reviews,human;non-human,Specimens of human blood taken during the paralytic stage of poliomyelitis and post mortem have proved not to be capable of infecting Macacus monkeys.,high citation signal (23); open-access PDF metadata; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.19.3.223,920a3ba8a9fa787d6c08337bb3d4f6de8f45b667,https://doi.org/10.1084/jem.19.3.223,https://rupress.org/jem/article-pdf/19/3/223/1125667/223.pdf,JournalArticle,unknown,brain; cerebral,"Specimens of human blood taken during the paralytic stage of poliomyelitis and post mortem have proved not to be capable of infecting Macacus monkeys. Specimens of monkey blood taken at various stages of experimental poliomyelitis have not proved as a rule to be capable of infecting monkeys. In a single instance, among ten tests, infection was secured with a specimen of blood removed at the beginning of the paralysis on the seventh day following an intracerebral inoculation. When suspensions of the spinal cord from a paralyzed monkey have been injected into the brain or simultaneously into the brain and spinal canal, the blood removed from one to forty-eight hours later failed to cause paralysis after intracerebral injection. When large volumes of active filtrate are injected into the circulation the blood remains infective for seventy-two hours at least, but may be no longer infective after ten days when the paralytic symptoms first appear. When, however, the filtrate is injected in smaller amount or when a filtrate of a less active virus is employed in large quantity, the blood either fails to convey infection or conveys it irregularly. It is only when overwhelming quantities of an active virus are injected into the blood that paralysis results. The injection of moderate doses is not followed by paralysis, although the virus may still be detected in a blood sample twenty-four hours after the injection. The existence of a mechanism capable of excluding the virus within the blood from the central nervous organs is therefore inferred. Infection is accomplished far less readily through the circulation than by means of the more direct lymphatic and nervous channels of communication with the central nervous system. Several series of feeding experiments conducted with the biting stable fly (Stomoxys calcitrans) resulted negatively."
8,1914,The morphology and histology of a certain structure connected with the pars intermedia of the pituitary body of the ox,R. Wulzen,Unknown venue,1914-08-01,17,1,58.23,Cognitive and Systems Neuroscience,non-human,Certain physiological experiments are now being conducted in the Rudolph Spreckels Physiological Laboratory of this University which necessitate the separation of a great number of ox pituitaries into their two main divisions.,high citation signal (17); open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/ar.1090080802,7e3c77b83f3021dd341a3b845986f809d9a5fbb9,https://doi.org/10.1002/ar.1090080802,https://zenodo.org/record/2234835/files/article.pdf,paper,unknown,brain,"Certain physiological experiments are now being conducted in the Rudolph Spreckels Physiological Laboratory of this University which necessitate the separation of a great number of ox pituitaries into their two main divisions. As an interesting anatomical feature was in this way brought to our attention the material was used in addition for this anatomical study. This feature has not been mentioned by the following who have written more or less fully upon the pituitary body of the ox, Peremeschko ('67), Dostojewski ('86), Herring ('08)' and Trautmann ('11). The pituitary body of the ox, like that of other vertebrates, is composed of two distinct portions. One, the pars nervosa, is derived from the brain as an outgrowth of the hypothalamus. The other originates as a hollow buccal evagination which in time is completely separated from the digestive tract. That portion of this evagination which comes into contact with the pars nervosa is called the pars intermedia. It is a comparatively thin sheet of epithelium which spreads as a coating over much"
9,1914,The Galactosides of the Brain. II. The Preparation of Phrenosin and Kerasin by the Pyridine Method.,O. Rosenheim,Biochemical Journal,1914-04-01,16,0,63.2,General Brain Science and Reviews,non-human,Positions The Galactosides of the Brain. II. The Preparation of Phrenosin and Kerasin by the Pyridine Method. within General Brain Science and Reviews.,high citation signal (16); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1042/BJ0080110,1ba1e87d400a7553ec961876b0402f9ef94fa0e2,https://doi.org/10.1042/BJ0080110,https://europepmc.org/articles/pmc1276554?pdf=render,JournalArticle,unknown,brain; brain in title,
10,1914,A CONTRIBUTION TO THE PATHOLOGY OF EPIDEMIC POLIOMYELITIS,"S. Flexner, P. F. Clark, H. Amoss",Journal of Experimental Medicine,1914-02-01,13,0,63.7,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"The virus of poliomyelitis is neurotropic, and localizes, and probably is capable of multiplying in the extramedullary parenchymatous nervous organs.",high citation signal (13); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.19.2.205,85a511017e179a163ba379ee1b8056ec6706cd06,https://doi.org/10.1084/jem.19.2.205,https://rupress.org/jem/article-pdf/19/2/205/1125625/205.pdf,JournalArticle,unknown,brain; neuron; glia; neuroscience term,"The virus of poliomyelitis is neurotropic, and localizes, and probably is capable of multiplying in the extramedullary parenchymatous nervous organs. It has been demonstrated by inoculation tests in the intervertebral, Gasserian, and abdominal sympathetic ganglia. All the ganglia show histological lesions, more or less severe, similar to those of the spinal cord and brain. The severest occur in the intervertebral ganglia, those next in severity in the Gasserian, while the mildest appear in the abdominal sympathetic ganglia. The interstitial lesions predominate over the parenchymatous, and in preparalytic stages the intervertebral ganglia show interstitial lesions, especially pronounced at the pial covering. Epidemic poliomyelitis is a general disease of the nervous system, although the most prominent and important symptoms are those following injury to the motor neurones of the spinal cord and brain. The virus of poliomyelitis is highly resistant to glycerin, in which it survives for more than two years; to 0.5 per cent. phenol, in which it survives for more than one year; while it succumbs after having been kept frozen constantly for several months. It is unsafe to employ phenol to modify the virus of poliomyelitis for the purpose of active immunization. The cerebrospinal fluid of convalescents tends to be devoid of the neutralizing immunity principles for the virus of poliomyelitis, although they may exceptionally be present within this fluid. Doubtless the immunity principles are not produced locally in the nervous tissues, but elsewhere in the body, and are carried to the nervous organs by the blood."
