year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1920,Dreams,Unknown authors,The Indian medical gazette,1920-09-01,194,"EEG, MEG, and Electrophysiology",EEG;non-human,,e52be2fdfc5d6ad48feee716e398cb5c85aca8e2,https://www.semanticscholar.org/paper/e52be2fdfc5d6ad48feee716e398cb5c85aca8e2,Editorial; Review,unknown,7,brain; cerebral; cortex; cortical; neuroscience term,surprise to both the medical profession and the laity to hear that the subject of dreams is still imperfectly understood.
1920,HERNIATION OF THE BRAIN,A. Meyer,Unknown venue,1920-10-01,129,General Brain Science and Reviews,,10.1001/ARCHNEURPSYC.1920.02180220036003,78dc8c0325d47319db5aad4f67e570f4b1cf3c19,https://doi.org/10.1001/ARCHNEURPSYC.1920.02180220036003,paper,unknown,4,brain; brain in title,
1920,PATHOLOGIC ANATOMY OF TRAUMATIC FRACTURES OF CRANIAL BONES: AND CONCOMITANT BRAIN INJURIES,"E. Lecount, C. Apfelbach",Unknown venue,1920-02-21,86,Clinical Neurology and Neurodegeneration,human;non-human,10.1001/JAMA.1920.02620080003002,8d6868b444284e4efc6c2516e9e8ea9b6b3c6133,https://doi.org/10.1001/JAMA.1920.02620080003002,Review,unknown,4,brain; brain in title,This attempt to consider the injuries of the brain and cranial bones when the latter are broken by external violence is based on conditions encountered in 504 postmortem examinations made by one of us during the years 1911 to 1918.
1920,The extent of the floor-plate of his and its significance,B. Kingsbury,Unknown venue,1920-08-01,77,"EEG, MEG, and Electrophysiology",EEG;non-human,10.1002/cne.900320106,13f9a7996a2a0026e80d70fb1b722d19fad11201,https://doi.org/10.1002/cne.900320106,paper,unknown,2,brain; neural,"ed by B. F. Kingsbury, author. Cornell University, Ithaca."
1920,A STUDY OF BRAIN REPAIR IN THE RAT BY THE USE OF TRYPAN BLUE: WITH SPECIAL REFERENCE TO THE VITAL STAINING OF THE MACROPHAGES,"C. Macklin, M. Macklin",Unknown venue,1920-04-01,72,"EEG, MEG, and Electrophysiology",ECoG;non-human,10.1001/ARCHNEURPSYC.1920.02180160002001,3decd566026bc857abbe5df2e28a7cd4ffc0c66f,https://doi.org/10.1001/ARCHNEURPSYC.1920.02180160002001,paper,unknown,5,brain; ecog; brain in title,"Not a little light has been shed on certain of the phagocytic cells found in areas of aseptic inflammation by the use, in histophysiologic investigations, of the so-called ""vital-dyes,"" and particularly by the employment of the azo dyes of the benzidin series."
1920,THE EFFECT OF SALT INGESTION ON CEREBRO-SPINAL FLUID PRESSURE AND BRAIN VOLUME,"F. E. Foley, T. J. Putnam",Unknown venue,1920-10-01,40,General Brain Science and Reviews,,10.1152/AJPLEGACY.1920.53.3.464,13d3264afbe5767a439081e9fe8dde9d6f1fdf69,https://doi.org/10.1152/AJPLEGACY.1920.53.3.464,paper,unknown,4,brain; brain in title,
1920,SNAPPING OF THE BRAIN.,R. Armstrong-Jones,Unknown venue,1920-10-02,39,General Brain Science and Reviews,,10.1016/S0140-6736(01)19948-4,49fecbc519b9aefa615716d14410d1d192c2f0eb,https://doi.org/10.1016/S0140-6736(01)19948-4,paper,unknown,4,brain; brain in title,
1920,SECTION OF THE ANTEROLATERAL COLUMNS OF THE SPINAL CORD FOR THE RELIEF OF PAIN: A REPORT OF SIX CASES,C. H. Frazier,Unknown venue,1920-08-01,33,Clinical Neurology and Neurodegeneration,human;non-human,10.1001/ARCHNEURPSYC.1920.02180200002001,8512625ec7a55a5f5371bd828bb06bb332726798,https://doi.org/10.1001/ARCHNEURPSYC.1920.02180200002001,paper,unknown,1,brain,"It is the surgeon's duty at times to perform operations conceded to be only palliative in effect, such as gastro-enterostomy for incurable gastric carcinoma, tracheotomy for a malignant lesion of the larynx, subtemporal decompression for inoperable tumors of the brain."
1920,"Comparative studies on the growth of the corpus callosum. I. On the area of the corpus callosum, measured on the sagittal section of the albino rat brain",N. Suitsu,Unknown venue,1920-08-01,13,"EEG, MEG, and Electrophysiology",EEG;human;non-human,10.1002/cne.900320103,586b753269f204dfa6dc11b4a83561353a130a8d,https://doi.org/10.1002/cne.900320103,paper,unknown,4,brain; brain in title,"Empleando cortes sagitales del cuerpo calloso de setenta y seis ratas albinas, el autor ha obtenido 10s siguientes resultados: En la rata albina el cuerpo calloso del recidn nacido no contiene fibras mielinicas."
1920,EXPERIMENTS ON THE NASAL ROUTE OF INFECTION IN POLIOMYELITIS,"S. Flexner, H. Amoss",Journal of Experimental Medicine,1920-01-31,12,General Brain Science and Reviews,non-human,10.1084/jem.31.2.123,fc0549e0126a367476295ce9b3423657e2e93030,https://doi.org/10.1084/jem.31.2.123,JournalArticle,unknown,1,brain,"1. The experiments given in this paper, notwithstanding their seeming diversity, relate to the conditions underlying the states of susceptibility and refractoriness to infection with the virus of poliomyelitis applied to the nasal mucosa."
