rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1953,Dendritic organization in the neurons of the visual and motor cortices of the cat.,D. Sholl,Journal of Anatomy,1953,1842,84,143.34,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Dendritic organization in the neurons of the visual and motor cortices of the cat. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,842)","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,becd7c8497c3bf2579691b7360b58adfa63d0b02,https://www.semanticscholar.org/paper/becd7c8497c3bf2579691b7360b58adfa63d0b02,,,,JournalArticle,unknown,neuron; neuroscience term,
2,1953,Subcortical mechanisms in emotional behavior: affective changes following septal forebrain lesions in the albino rat.,"J. Brady, W. Nauta",Journal of Comparative and Physiological Psychology,1953-10-01,586,6,125.95,Cognitive and Systems Neuroscience,non-human,Positions Subcortical mechanisms in emotional behavior: affective changes following septal forebrain lesions in the albino rat. within Cognitive and Systems Neuroscience.,high citation signal (586),"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1037/H0059531,637e303bfdfa43e39be0d0f9161cfc8b263bc689,https://doi.org/10.1037/H0059531,,,,JournalArticle,unknown,brain; cortical; brain in title,
3,1953,SOCIAL animal.,Julian Baggini,The Lancet,1953,559,36,137.1,General Brain Science and Reviews,non-human,That is the central problem dealt with in three very different books about being with others.,high citation signal (559); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.5040/9781350203617.ch-1,ffa62b9de1d35d18b50656598b0d86447dfe2444,https://doi.org/10.5040/9781350203617.ch-1,,,,JournalArticle,unknown,brain; neuroscience; neuroscience term,"That is the central problem dealt with in three very different books about being with others. Matthew Lieberman approaches the issue from the perspective of his pioneering field of social cognitive neuroscience, the study of how the brain responds to the social world; Joshua Greene looks at it through the lens of moral philosophy and psychology; and Martha Nussbaum brings political philosophy to the party, infusing her discussion with her trademark blend of aesthetic and historical analysis."
4,1953,THE BRAIN-STEM LESIONS IN PARKINSONISM,"J. Greenfield, F. Bosanquet",Journal of Neurology Neurosurgery & Psychiatry,1953-11-01,498,7,134.83,Clinical Neurology and Neurodegeneration,,Positions THE BRAIN-STEM LESIONS IN PARKINSONISM within Clinical Neurology and Neurodegeneration.,high citation signal (498); recognized venue; open-access PDF metadata,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/jnnp.16.4.213,7d6a11fd45672b58a1807fb016c6cfc55310e7c0,https://doi.org/10.1136/jnnp.16.4.213,,https://jnnp.bmj.com/content/jnnp/16/4/213.full.pdf,,JournalArticle,unknown,brain; brain in title,
5,1953,The association of hexokinase with particulate fractions of brain and other tissue homogenates.,"R. Crane, A. Sols",Journal of Biological Chemistry,1953-07-01,367,7,117.35,General Brain Science and Reviews,,Positions The association of hexokinase with particulate fractions of brain and other tissue homogenates. within General Brain Science and Reviews.,high citation signal (367); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/s0021-9258(19)52639-4,7d69e9fddbdb84a71757cc07aa0da1b2e3411c87,https://doi.org/10.1016/s0021-9258(19)52639-4,,https://doi.org/10.1016/s0021-9258(19)52639-4,,JournalArticle,unknown,brain; brain in title,
6,1953,A neural basis of the anesthetic state.,"J. French, M. Verzeano, H. Magoun",A M A Archives of Neurology & Psychiatry,1953-04-01,342,1,119.08,Clinical Neurology and Neurodegeneration,,Positions A neural basis of the anesthetic state. within Clinical Neurology and Neurodegeneration.,high citation signal (342); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEURPSYC.1953.02320280107010,631f455253ae690abdc8a07bd43163d5098ffb4e,https://doi.org/10.1001/ARCHNEURPSYC.1953.02320280107010,,,,JournalArticle,unknown,neural,
7,1953,THE QUANTITATIVE HISTOCHEMISTRY OF THE BRAIN,O. H. Lowry,Journal of Histochemistry and Cytochemistry,1953-11-01,295,7,113.43,General Brain Science and Reviews,,Positions THE QUANTITATIVE HISTOCHEMISTRY OF THE BRAIN within General Brain Science and Reviews.,high citation signal (295); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1177/1.6.420,278e5f01f9f8d8eaeb7592e0ebf528684f8e900c,https://doi.org/10.1177/1.6.420,,http://journals.sagepub.com/doi/pdf/10.1177/1.6.420,,JournalArticle,unknown,brain; brain in title,
8,1953,ASPERMATOGENESIS IN THE GUINEA PIG INDUCED BY TESTICULAR TISSUE AND ADJUVANTS,"J. Freund, M. Lipton, G. Thompson",Journal of Experimental Medicine,1953-05-01,279,2,107.63,General Brain Science and Reviews,non-human,The injection into the dorsal skin of a suspension of guinea pig testis or spermia incorporated in a water-in-oil emulsion containing killed mycobacteria induces aspermatogenesis in guinea pigs.,high citation signal (279); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.97.5.711,8fb6ffe4eb3e8c48be5710f115515732163fef60,https://doi.org/10.1084/jem.97.5.711,,https://rupress.org/jem/article-pdf/97/5/711/1185157/711.pdf,,JournalArticle,unknown,brain,"The injection into the dorsal skin of a suspension of guinea pig testis or spermia incorporated in a water-in-oil emulsion containing killed mycobacteria induces aspermatogenesis in guinea pigs. The injury begins with the inhibition of the maturation of spermia and proceeds through the degeneration and exfoliation of spermatids, spermatocytes, and finally spermatogonia. These germinal cells pass from the seminiferous tubules into the epididymis. The process is not associated with inflammation. No significant changes occur in the intertubular spaces and the Leydig cells do not seem to be affected. The seminal vesicles and the prostate remain normal. The aspermatogenesis may begin in 10 days and it lasts for more than 5 months. The process may lead to atrophy of the seminiferous tubules and fibrosis. Guinea pigs which receive a suspension of their own testis or spermia and adjuvants develop a similar injury. The ""mitochondrial"" fraction of the testis of guinea pig is effective while repeated injections of alcoholic extract of testis emulsified with paraffin oil containing mycobacteria do not cause aspermatogenesis. The presence of acid-fast bacilli in the water-in-oil emulsion containing testis or spermia seems to be essential for the production of testicular lesions; the injection of antigen and mycobacteria into different sites is ineffective. When guinea pig testis is replaced by guinea pig liver or kidney or rabbit testis no testicular damage occurs. The injection of rabbit spinal cord combined with adjuvants results in allergic encephalomyelitis in a large proportion of guinea pigs, accompanied by a great loss of weight. The testes of a few of these animals show a varying degree of aspermatogenesis. When guinea pig brain is combined with adjuvants and administered subcutaneously the incidence of testicular injury is high, although the damage is, in general, mild. From the standpoint of mechanism, the inhibition of spermatogenesis which occurs in these animals may be unrelated to the injury which follows the injection of germinal cells. Aspermatogenesis follows the injection of killed mycobacteria in paraffin oil into the testis as well as into certain sites related to the gonad: the abdominal cavity, the subcutaneous tissue over the abdomen, and the skin of the inguinal region. Antibodies fixing complement in the presence of spermia are demonstrable in the sera of guinea pigs injected with testis or spermia and adjuvants. When the mycobacteria are omitted the titers are low and no testicular injury occurs. Although there seems to be a correlation between testicular damage and complement-fixing titer, this may not be a causal relationship. Antibodies which neutralize guinea pig hyaluronidase and those which immobilize spermia have also been demonstrated in the sera of these guinea pigs."
9,1953,THE ANATOMY AND FUNCTIONAL SIGNIFICANCE OF THE MENINGEAL ARTERIAL ANASTOMOSES OF THE HUMAN BRAIN,"H. Vander eecken, R. Adams",Journal of Neuropathology and Experimental Neurology,1953-04-01,230,6,119.16,Clinical Neurology and Neurodegeneration,human,Positions THE ANATOMY AND FUNCTIONAL SIGNIFICANCE OF THE MENINGEAL ARTERIAL ANASTOMOSES OF THE HUMAN BRAIN within Clinical Neurology and Neurodegeneration.,high citation signal (230); recognized venue; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1097/00005072-195304000-00002,39b57a9cb16819524a8042331c6987b78cb5bc5d,https://doi.org/10.1097/00005072-195304000-00002,,,,JournalArticle,unknown,brain; brain in title,
10,1953,Leptomeningeal cysts of the brain following trauma with erosion of the skull; a study of seven cases treated by surgery.,"J. Taveras, J. Ransohoff",Journal of Neurosurgery,1953-05-01,225,1,105.57,General Brain Science and Reviews,,Positions Leptomeningeal cysts of the brain following trauma with erosion of the skull; a study of seven cases treated by surgery. within General Brain Science and Reviews.,high citation signal (225),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.3171/JNS.1953.10.3.0233,dc5fab75d55402baf9213fc3e818eceb66cd3958,https://doi.org/10.3171/JNS.1953.10.3.0233,,,,JournalArticle,unknown,brain; brain in title,
