rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
1,1915,"The cell masses in the forebrain of the turtle, cistudo carolina",J. Johnston,Unknown venue,1915-10-01,149,2,113.59,"EEG, MEG, and Electrophysiology",ECoG;non-human,"In continuation of work upon the forebrain, it is the writer's intention to study the origin, growth and differentiation of the general pallium in the series of vertebrates.",high citation signal (149); open-access PDF metadata,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.900250502,533fa29099ff5351553f4f5216651a2254d3c12b,https://doi.org/10.1002/cne.900250502,https://zenodo.org/records/2339140/files/article.pdf,Review,unknown,brain; hippocampus; ecog; brain in title; neuroscience term,"In continuation of work upon the forebrain, it is the writer's intention to study the origin, growth and differentiation of the general pallium in the series of vertebrates. In doing this it will be necessary to keep constantly in mind the relations of the general pallium to the hippocampal formation, which has been described in earlier papers. The history of the amygdaloid complex and of the pyriform lobe is also intimately concerned. Finally, the position and arrangement of the fiber tracts connecting the hemispheres with the brain stem bear an important relation to the morphology of the cell masses in the forebrain. In order to be able t o compare given brain structures in lower and higher vertebrates it is necessary to have a description of the brain of some intermediate form in which the more common ichthyopsid characters can be recognized and in which a t the same time the hippocampus and general pallium are present. For this purpose the brain of the turtle has been chosen and it serves admirably because of the relationship of the chelonia to the ancestors of mammals. The present paper will be confined almost wholly to description, the review of literature and the discussion of hypotheses being deferred to later papers."
2,1915,"Note on the physiology of the basal ganglia and mid-brain of the anthropoid ape, especially in reference to the act of laughter",T. Brown,Journal of Physiology,1915-05-12,69,1,91.47,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Note on the physiology of the basal ganglia and mid-brain of the anthropoid ape, especially in reference to the act of laughter within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (69); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1113/jphysiol.1915.sp001703,9ccb1a0028ef51269d98ee2221976cc5da6092b0,https://doi.org/10.1113/jphysiol.1915.sp001703,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1420576,JournalArticle,unknown,brain; basal ganglia; glia; brain in title,
3,1915,CONCERNING THE RESULTS OF OPERATIONS FOR BRAIN TUMOR,H. Cushing,Unknown venue,1915-01-16,44,0,77.72,Clinical Neurology and Neurodegeneration,non-human,Positions CONCERNING THE RESULTS OF OPERATIONS FOR BRAIN TUMOR within Clinical Neurology and Neurodegeneration.,high citation signal (44),"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1915.02570290001001,8a76073ff630a31c2133f3dbeadec1055d025039,https://doi.org/10.1001/JAMA.1915.02570290001001,,Review,unknown,brain; brain in title,
4,1915,THE DIAGNOSTIC VALUE OF THE PLACENTAL BLOOD FILM IN ÆSTIVO-AUTUMNAL MALARIA,H. Clark,Journal of Experimental Medicine,1915-10-01,43,4,76.72,"Brain Development, Plasticity, and Connectomics",EEG;human;non-human,1. The placental blood film examination is worthy of routine application wherever æstivo-autumnal malaria is endemic.,high citation signal (43); open-access PDF metadata; human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.22.4.427,64435095f0c58ea4806c2e01131f5d0ad5de2227,https://doi.org/10.1084/jem.22.4.427,https://rupress.org/jem/article-pdf/22/4/427/1173805/427.pdf,JournalArticle,unknown,brain,"1. The placental blood film examination is worthy of routine application wherever æstivo-autumnal malaria is endemic. This type of malaria when associated with labor and the early days of the puerperium can be more easily and certainly diagnosed by the use of this film and a polychrome stain than by employing the usual films made from the mother's peripheral blood at the time of labor. The placental film in such an infection offers an abundance of adult parasites and far more evidence of the presence of pigment, while the peripheral blood film frequently offers but a scant number of the small ring or discoid forms of a parasite. The examination of the present series revealed positive placental films in nineteen cases, while but eight of these same cases were positive in the peripheral blood film examination. On the other hand, no peripheral blood films were found positive in which the associated placental films did not reveal a far more abundant evidence of the infection. 2. The early days of the puerperium can by this method be protected many times from a malarial outburst, and, as a rule, puerperal sepsis can be differentiated. 3. The intricate vascular architecture of the mature placenta rivals that of the spleen, liver, and bone marrow as a harbor for adult malarial parasites of this type and as a storage for pigment. 4. The localization of parasites in the placenta is unique. Here is the one vascular system which particularly favors the development of the parasites but which at the same time is so situated that it may be spontaneously discarded by the body at the climax of the attack. By this simple act late in pregnancy the prognosis for both mother and child may be improved. 5. The pregnant state encourages attacks of malaria by lowering bodily resistance and by furnishing an additional harbor for the development of parasites. A tenable theory in regard to most attacks of this nature, occurring in cases under professional care, would appear to be the development of latent malaria (malarial carriers) into acute attacks toward the close of the pregnant state. The women who expose themselves (as the negroes in this series) offer favorable conditions to the introduction of a primary infection. Malaria frequently interrupts the late stages of pregnancy and sometimes causes the death of the mother and the fetus, more often the latter. The records at Ancon indicate that it more frequently exerts a harmful influence than other types of infectious diseases in this locality. 6. Most of the children in this series that were delivered while malaria was present in the mother, were of a race that seems to possess a relative immunity to the ravages of malaria. This may account for the fact that the negro fetus more nearly approximates the full term of development when associated with this disease and is comparatively subjected to a less number of the accidents of pregnancy. Many of them revealed evidence of prematurity and were jaundiced, but, as a rule, they developed rapidly. The commonest mishap is miscarriage late in pregnancy. Occasional still-births occur and sometimes there is a fatal issue to both the mother and child. 7. Cases diagnosed as congenital malaria probably indicate that some accident occurred to the placenta, because it practically never happens that fetal blood is positive at the time of birth, regardless of the degree of infection in the mother. Many of the cases now reported in the literature as congenital malaria suggest immediate postnatal infection as their history, as our pathological and clinical records testify. 8. The size of the intervillous spaces of the placenta and their adaptability in the localization of parasites seem to disprove to a certain extent the old idea that the localization depends on the smallness of the capillary caliber. If this were the case the brain should be more often the seat of an extensive localization than the spleen, bone marrow, and placenta, yet our anatomical records will not support that theory. A sluggish blood sinus with a large endothelial surface, a higher internal body temperature, and red blood cells burdened with parasites of a certain age beyond the ring form seem to be important factors in the localization and development of the æstivo-autumnal parasite. 9. The racial disparity of malarial infections shown in this series is believed to be due to local conditions and a wrong impression is apt to be given by our statistics in regard to the relative immunity of the negro race. The white women on the Canal Zone avail themselves of all the opportunities the sanitary system affords; they live well and place the entire course of their pregnant state under competent professional care, while the negro woman is indifferent to her pregnant state, works as a domestic servant, and lives in the cheapest unprotected quarters that can be rented in the suburban divisions of Panama City where the malarial rate is highest and the sanitary control is difficult. It should be noted that these negro women can carry an infection with little manifestation of its presence that would produce serious results in the white women brought from the temperate zone regions of Europe and the United States."
5,1915,A note on the course and distribution of the nervus terminalis in man,R. E. McCotter,Unknown venue,1915-03-01,42,1,73.9,General Brain Science and Reviews,human,Johnston ('13) was the first observer to determine the presence of the nervus terminalis in man.,high citation signal (42); open-access PDF metadata; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1002/AR.1090090304,c27240c4d00a1bfaba20614ec0fc7bbf0ed76256,https://doi.org/10.1002/AR.1090090304,https://zenodo.org/record/2504822/files/article.pdf,paper,unknown,brain,"Johnston ('13) was the first observer to determine the presence of the nervus terminalis in man. He first reported its occurrence in human embryos and later ('14) described the nerve for the adult. Brookover ('14), working independently, also observed the presence of this nerve in adult man. Apparently the material used by these authors permitted only of the examination of a portion of the intracranial course of this nerve. It is the purpose of the present paper to report observations on the intracranial course and nasal distribution of the nervus terminalis in man. The observations about to be reported are based on gross dissections of prepared specimens of the heads of several human fetuses varying in age from ten weeks to the newborn. Two adult heads were examined. The nervus terminalis was identified in all the specimens. Drawings were made from the two most favorable dissections. Figures 1 and 2 represent such drawings. The former represents the medial sagittal dissection of the head of a six-months human fetus, the latter a similar dissection of a ten-weeks human fetus. For purposes of dissection the specimens were prepared as described by the. writer ('12) in a previous communication. The intracranial portion of the nervus terminalis, as shown in figure 1, appears on the surface of the brain in the region of the olfactory trigone and courses anteriorly over the medial surface of the olfactory tract and bulb and on to the lateral surface of the crista galli, to pass through foramina in the cribri-"
6,1915,THE SPECIFIC GRAVITY OF THE HUMAN BODY,C. Spivak,Unknown venue,1915-04-01,35,1,70.7,Cognitive and Systems Neuroscience,human,"HISTORICAL Specific gravity is one of the first fundamental principles of hydrostatics, and its discovery is ascribed to Archimedes (287 B.",high citation signal (35); open-access PDF metadata; human evidence signal,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1001/ARCHINTE.1915.00070220130011,cd0bb1951e7b85bcfd96345ad7af5db482f30351,https://doi.org/10.1001/ARCHINTE.1915.00070220130011,https://zenodo.org/records/1497489/files/article.pdf,paper,unknown,brain,"HISTORICAL Specific gravity is one of the first fundamental principles of hydrostatics, and its discovery is ascribed to Archimedes (287 B. C.). The incentive to his discovery and the method of his reasoning is described in the following story which carries with it the flavor of the East: King Hiero ordered his silversmith to make for him a crown of pure gold. When the crown was brought before him he suspected the honesty of the silversmith, and desired to know if Archimedes could devise a way of testing the question without injuring the crown. The philosopher pondered the problem for a long time without succeeding, but one day as he stepped into a bath his attention was attracted by the overflow of water. A new train of ideas was started in his ever receptive brain. Wild with enthusiasm he sprang from the bath, and forgetting his robe,"
7,1915,"On the rhinencephalon of Delphinus delphis, L.",W. Addison,Unknown venue,1915-10-01,27,1,66.18,"Brain Development, Plasticity, and Connectomics",non-human,"The brain of the common dolphin is characterized by the entire absence of the olfactory tracts and bulbs, and hence the dolphin is completely anosmatic.",high citation signal (27); open-access PDF metadata,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.900250504,00efa31e684a92bad97b817d01302cf5e80052c3,https://doi.org/10.1002/cne.900250504,https://zenodo.org/record/2229167/files/article.pdf,paper,unknown,brain,"The brain of the common dolphin is characterized by the entire absence of the olfactory tracts and bulbs, and hence the dolphin is completely anosmatic. It was in 1878, that Broca first applied the terms osmatic and anosmatic to the Mammalia as a means of classifying them according t o the relative state of development of their entire olfactory apparatus. In the group of anosmatia Mammalia he placed the Primates, Cetacea, and Carnivora pinnipedia; leaving all others in the osmatic group. Later Turner ('90) made the subdivisions macrosmatic, microsmatic and anosmatic. In the macrosmatic forms he included the Ungulata proper, the Carnivora fissipedia, and, ind-eed, the majority of mammals. In the group of microsmatics, or those having the olfactory system relatively feeble, he placed the Carnivora pinnipedia, the whalebone whales, apes arid man; while under the anosmatic group were placed the dolphins, and"
8,1915,On the influence of exercise on the growth of organs in the albino rat,S. Hatai,Unknown venue,1915-08-01,25,0,64.85,General Brain Science and Reviews,non-human,For the past three years experiments have been carried on to determine the effect of long-continued exercise on the growth of organs in the albino rat.,high citation signal (25); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/ar.1090090805,69532b0de09f0e654338896884b34b68bcd5a5c0,https://doi.org/10.1002/ar.1090090805,https://zenodo.org/record/1834104/files/article.pdf,paper,unknown,brain,"For the past three years experiments have been carried on to determine the effect of long-continued exercise on the growth of organs in the albino rat. The main object of the present investigation was twofold: (1) to repeat the observations of Donaldson ('11) who found a slight increase (2.6 per cent) in the brain weight in albino rats which had been subjected to exercise for the period of six months, and (2) to extend the observations to other organs besides the central nervous system. The present paper includes the data obtained by the previous study, just mentioned, as well as the results of my own investigations."
9,1915,"A new fish brain from the coal measures of kansas, with a review of other fossil brains",R. L. Moodie,Unknown venue,1915-04-01,21,3,71.64,General Brain Science and Reviews,,"Positions A new fish brain from the coal measures of kansas, with a review of other fossil brains within General Brain Science and Reviews.",high citation signal (21); synthesis or review value,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/cne.900250203,f5102e5ffcb05ce2d1ed6eb1dd582f35c0028f3d,https://doi.org/10.1002/cne.900250203,,Review,unknown,brain; brain in title,
10,1915,CONCERNING SURVIVAL AND VIRULENCE OF THE MICROORGANISM CULTIVATED FROM POLIOMYELITIC TISSUES,"S. Flexner, H. Noguchi, H. Amoss",Journal of Experimental Medicine,1915-01-01,9,0,52.85,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,The minute microörganism cultivated from poliomyelitic tissues survives and maintains its pathogenicity in cultures for more than one year.,high citation signal (9); open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.21.1.91,96f58018d780ef289c4322aeb57481ca94eab04a,https://doi.org/10.1084/jem.21.1.91,https://rupress.org/jem/article-pdf/21/1/91/1173337/91.pdf,JournalArticle,unknown,brain; cerebral; glia,"The minute microörganism cultivated from poliomyelitic tissues survives and maintains its pathogenicity in cultures for more than one year. Upon inoculation into monkeys poliomyelitis may fail to appear upon the first injection and yet follow from the effects of successive injections of the culture. Inoculations of cultures into monkeys which fail to produce paralysis may fail also to induce resistance or immunity. In this respect the action of the cultures resembles that of the virus as contained in infected nervous tissues. The lesions occurring in the spinal cord, medulla, and intervertebral ganglia of the monkeys which respond to the several inoculations of the cultures are identical with those present in the nervous organs of the animals responding to injection of the ordinary virus. Glycerinated nervous tissues derived from the monkeys responding to several injections of the cultures transmit experimental poliomyelitis to monkeys upon intracerebral inoculation. The microörganism inoculated may be recovered in cultures from the monkeys which develop poliomyelitis; but cultivation from the brain tissue is attended with the usual difficulties surrounding the obtaining of the initial growth. The microörganism cultivated from poliomyelitic tissues is adapted with difficulty to saprophytic conditions of multiplication, but once adapted growth readily takes place upon suitable media. When, however, as a result of inoculation into monkeys, the parasitic propensities of the microörganism are restored, it again displays the marked fastidiousness to artificial conditions of multiplication present at the original isolation. The experiments reported in this paper afford additional strong evidence in support of the view already expressed, that this microorganism bears an etiological relationship to epidemic poliomyelitis in the human subject and to experimental poliomyelitis in the monkey."
