rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,2026,2026 Heart Disease and Stroke Statistics: A Report of US and Global Data From the American Heart Association.,"Latha P. Palaniappan, N. Allen, Zaid I Almarzooq, Cheryl A M Anderson, Pankaj Arora, Christy L Avery, et al.",Circulation,2026-01-21,47,9,74.08,Clinical Neurology and Neurodegeneration,human;non-human,"BACKGROUND The American Heart Association annually reports the most up-to-date statistics related to heart disease, stroke, and cardiovascular risk factors, including core health behaviors (smoking, physical activity, nutrition, sleep, and obesity) and health factors (cholesterol, blood pressure, glucose control, and cardiovascular-kidney-metabolic syndrome) that contribute to cardiovascular health.",high citation signal (47); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1161/CIR.0000000000001412,bc2793a0c56f04742bb576629ad6f04ce6698691,https://doi.org/10.1161/CIR.0000000000001412,,,,Review; JournalArticle,unknown,brain,"BACKGROUND The American Heart Association annually reports the most up-to-date statistics related to heart disease, stroke, and cardiovascular risk factors, including core health behaviors (smoking, physical activity, nutrition, sleep, and obesity) and health factors (cholesterol, blood pressure, glucose control, and cardiovascular-kidney-metabolic syndrome) that contribute to cardiovascular health. The 2026 Heart Disease and Stroke Statistics Update presents the latest data on a range of major clinical heart and circulatory disease conditions (including stroke, brain health, complications of pregnancy, kidney disease, congenital heart disease, rhythm disorders, sudden cardiac arrest, subclinical atherosclerosis, coronary heart disease, cardiomyopathy, heart failure, valvular disease, venous thromboembolism, and peripheral artery disease) and the associated outcomes (including quality of care, procedures, and economic costs). METHODS The American Heart Association, through its Epidemiology and Prevention Statistics Committee, continuously monitors and evaluates sources of data on heart disease and stroke in the United States and globally to provide the most current information available in the annual Statistics Update with review of published literature through the year before writing. The 2026 Statistics Update is the product of a full year's worth of effort in 2025 by dedicated volunteer clinicians and scientists, committed government professionals, and American Heart Association staff members. This year's edition includes a new chapter on cardiovascular-kidney-metabolic syndrome, as well as an expanded chapter on tobacco and nicotine use and exposure. RESULTS Each of the chapters in the Statistics Update focuses on a different topic related to heart disease and stroke statistics. CONCLUSIONS The Statistics Update represents a critical resource for the lay public, policymakers, media professionals, clinicians, health care administrators, researchers, health advocates, and others seeking the best available data on these factors and conditions."
2,2026,"Clinician, patient, and carer views on neuromodulation for epilepsy: is there rationale for a randomised controlled trial of VNS vs. DBS?","Shobana Chandrashekar, Michelle Ruiz-Pérez, R. Piper, Aswin Chari, M.G. Hart",Brain and Spine,2026-04-01,41,1,90.88,Clinical Neurology and Neurodegeneration,human;non-human;stimulation,"Introduction This study aimed to gather UK clinician, patient, and carer perspectives on vagus nerve stimulation (VNS) and deep brain stimulation (DBS) to inform the design of clinical trials comparing these treatments for drug-resistant epilepsy (DRE).",high citation signal (41); recognized venue; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/j.bas.2026.106055,0802f735ad066cb1292a39b2bc5dcf9fcdd5c31a,https://doi.org/10.1016/j.bas.2026.106055,,,,JournalArticle; Review,unknown,brain; neuroscience term,"Introduction This study aimed to gather UK clinician, patient, and carer perspectives on vagus nerve stimulation (VNS) and deep brain stimulation (DBS) to inform the design of clinical trials comparing these treatments for drug-resistant epilepsy (DRE). Research question To assess stakeholder views on these treatments and their willingness to participate in a clinical trial comparing VNS and DBS for DRE. Methods Two surveys were conducted: one for clinicians in neurology, neurophysiology, and neurosurgery, and another for patients/carers. The estimated response rates were 2.7% and 0.008% for the surveys respectively. Results Among the 32 clinician responses all agreed VNS has a role in treating DRE, as did 94% for DBS. While 84% felt VNS had sufficient evidence for routine use, only 23% said the same for DBS. Median minimum age for treatment consideration was 5 years for VNS and 8 years for DBS. Clinicians agreed on the proposed trial's scientific validity (median Likert score 4/5) and interest in efficacy comparison (5/5); 72% would refer patients for the trial. Of the 38 patient/carer responses, 13% had VNS. Around one-third would consider VNS (32%) or DBS (34%). Concerns included procedure anxiety, side effects, and battery changes. While 53% were willing to enter the proposed trial, 84% preferred to choose their treatment. Key outcomes identified included seizure reduction, seizure freedom, quality of life, and SUDEP risk. Discussion and conclusion Clinician, patient, and carer insights highlight the need for robust evidence on VNS and DBS efficacy. These findings will guide future trials in managing DRE."
3,2026,Towards accurate and interpretable brain tumor diagnosis: T-FSPANNet with Tri-Attribute and pyramidal attention-based feature fusion,"Ishak Pacal, Tathagat Banerjee",Biomedical Signal Processing and Control,2026,39,0,76.8,"EEG, MEG, and Electrophysiology",EEG;non-human,"Positions Towards accurate and interpretable brain tumor diagnosis: T-FSPANNet with Tri-Attribute and pyramidal attention-based feature fusion within EEG, MEG, and Electrophysiology.",high citation signal (39),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/j.bspc.2025.108852,24c464f15a2c098ca045cac1e5f65e33c57ad811,https://doi.org/10.1016/j.bspc.2025.108852,,,,JournalArticle,unknown,brain; brain in title,
4,2026,Real-Time Intelligent Healthcare Enabled by Federated Digital Twins With AoI Optimization,"Beining Wu, Jun Huang, Qiang Duan",IEEE Network,2026-03-01,39,0,75.2,Computational Neuroscience and AI,MRI;human;non-human;connectome,"Meeting the demand for prompt yet accurate diagnosis remains a major challenge in intelligent healthcare, particularly under conditions involving emergencies or rare medical cases with insufficient data.",high citation signal (39); human evidence signal,"Predictive performance does not necessarily identify causal neural mechanisms.; Models can inherit dataset bias, preprocessing artifacts, and task constraints.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1109/MNET.2025.3565977,df73b9d1ff2b5480723afd979e0cf14ca81efb50,https://doi.org/10.1109/MNET.2025.3565977,,,,JournalArticle; Review,unknown,brain; mri,"Meeting the demand for prompt yet accurate diagnosis remains a major challenge in intelligent healthcare, particularly under conditions involving emergencies or rare medical cases with insufficient data. This article reviews existing AI-driven methods in healthcare and identifies their strengths and limitations in addressing these challenges. To tackle the urgent need for timely medical responses, we propose a novel federated digital twin framework incorporating split learning and artificial intelligence-generated content (AIGC). Additionally, we leverage Age of Information (AoI) as a comprehensive metric to optimize real-time data and model updates, employing a deep reinforcement learning algorithm to achieve enhanced information freshness. Our framework exhibits high diagnostic accuracy across diverse clinical datasets, including Brain MRI (93%), OrganA MNIST (89%), Chest MNIST (83%), and Retina MNIST (80%). Moreover, experimental validation demonstrates our method significantly reduces the AoI to an average of 0.6s, notably outperforming Rainbow DQN and traditional greedy approaches. These results unveil the potential of our proposed approach to deliver timely, privacy-preserving, and accurate diagnostics, laying a foundation for future advancements in intelligent healthcare systems."
5,2026,STRFLNet: Spatio-Temporal Representation Fusion Learning Network for EEG-Based Emotion Recognition,"Fo Hu, Kailun He, Can Wang, Qinxu Zheng, Bin Zhou, Gang Li, et al.",IEEE Transactions on Affective Computing,2026-01-01,37,0,78.68,"EEG, MEG, and Electrophysiology",fMRI;EEG;ECoG;human;non-human;connectome,Electroencephalography (EEG)-based emotion recognition is essential for medical assistance and human-computer interaction.,high citation signal (37); human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1109/TAFFC.2025.3611173,b869d95543f66b839e22c7674c522664b6faf84f,https://doi.org/10.1109/TAFFC.2025.3611173,,,,JournalArticle,unknown,brain; eeg; ecog,"Electroencephalography (EEG)-based emotion recognition is essential for medical assistance and human-computer interaction. Although deep learning-based emotion recognition methods have demonstrated remarkable performance, several challenges remain: 1) How to effectively utilize the complex dynamic-static spatial patterns inherent in emotion-related EEG signals. 2) How to hierarchically learn the latent correlations among multi-domain features. To address these challenges, a spatio-temporal representation fusion learning network (STRFLNet) is proposed to improve both the accuracy and robustness of EEG-based emotion recognition. Specifically, dynamic-static graph topologies are constructed to capture comprehensive brain functional connectivity, and a continuous dynamic-static graph ordinary differential equation is introduce to reveal continuous spatial patterns within EEG signals. Additionally, a hierarchical transformer fusion module is developed to fully leverage the latent correlations among multi-domain features to obtain the fused spatio-temporal representation. On the public EEG emotion datasets SEED, SEED-IV, and DREAMER, STRFLNet achieved classification accuracies of 96.42%, 92.23%, and 94.57% (valence) / 96.03% (arousal) under the subject-dependent setting, and 89.64%, 76.52%, and 63.25% (valence) / 65.76% (arousal) under the subject-independent setting, respectively. The experimental results demonstrate that STRFLNet consistently outperforms existing state-of-the-art methods in EEG-based emotion recognition. Furthermore, we validate the model's effectiveness through a comprehensive interpretability analysis, which reveals clear associations between activated brain regions and their corresponding emotional states. Our work highlights the significance of continuous spatial pattern modeling and spatio-temporal feature fusion in emotion recognition, providing new insights for EEG-based affective computing."
6,2026,Updated description of cerebral palsy,"B. Dan, P. Rosenbaum, Lucinda Carr, Martin Gough, John Coughlan, Nonyelum Nweke",Developmental Medicine & Child Neurology,2026-01-29,34,0,85.6,"Brain Development, Plasticity, and Connectomics",ECoG;human;non-human,Cerebral palsy (CP) is a widely used descriptive label for a spectrum of motor impairments caused by non-progressive brain injury or malformation during early development.,high citation signal (34); recognized venue; human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/dmcn.70149,30da230a6327483abf9f9109ae8d77533a6c7434,https://doi.org/10.1111/dmcn.70149,,,,JournalArticle; Review,unknown,brain; cerebral; ecog,"Cerebral palsy (CP) is a widely used descriptive label for a spectrum of motor impairments caused by non-progressive brain injury or malformation during early development. Recent advances in genetics, inflammation research, and neurophysiology have refined scientific understanding of CP, and studies in diverse global contexts, including low- and middle-income countries, have broadened knowledge of its clinical presentation. Shifting societal perspectives, particularly those informed by individuals with lived experience, have challenged ableist assumptions and promoted conceptual frameworks that are more inclusive. Growing recognition of the lifelong needs of adults with CP has further emphasized the necessity of appropriate services across the lifespan. This manuscript presents an updated description of CP, developed through a collaborative, multidisciplinary process integrating stakeholders' perspectives. A comprehensive stakeholder analysis and mapping strategy ensured wide representation, including individuals with CP, families, clinicians, researchers, and advocacy organizations. Data were collected using surveys, interviews, focus groups, and workshops, enabling a global dialogue that combined lived experience with clinical and scientific expertise. An annotation of 26 specific terms of the updated clinical description supports a clearer and more inclusive shared understanding of CP. We also present a more accessible plain-language version of the description, as well as a single-sentence summary. The updated description is intended as a framework to guide clinical practice, research, and policy, to advance the care, participation, and inclusion of individuals with CP."
7,2026,ABot-M0: VLA Foundation Model for Robotic Manipulation with Action Manifold Learning,"Yandan Yang, Shuang Zeng, Tong Lin, Xinyuan Chang, Dekang Qi, Junjin Xiao, et al.",arXiv.org,2026-02-11,34,5,67.2,Cognitive and Systems Neuroscience,non-human,"Building general-purpose embodied agents across diverse hardware remains a central challenge in robotics, often framed as the''one-brain, many-forms''paradigm.",high citation signal (34),"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.48550/arXiv.2602.11236,ce65343fa59211c18b3f49f3d7422eaa818941a8,https://doi.org/10.48550/arXiv.2602.11236,,,,JournalArticle,unknown,brain,"Building general-purpose embodied agents across diverse hardware remains a central challenge in robotics, often framed as the''one-brain, many-forms''paradigm. Progress is hindered by fragmented data, inconsistent representations, and misaligned training objectives. We present ABot-M0, a framework that builds a systematic data curation pipeline while jointly optimizing model architecture and training strategies, enabling end-to-end transformation of heterogeneous raw data into unified, efficient representations. From six public datasets, we clean, standardize, and balance samples to construct UniACT-dataset, a large-scale dataset with over 6 million trajectories and 9,500 hours of data, covering diverse robot morphologies and task scenarios. Unified pre-training improves knowledge transfer and generalization across platforms and tasks, supporting general-purpose embodied intelligence. To improve action prediction efficiency and stability, we propose the Action Manifold Hypothesis: effective robot actions lie not in the full high-dimensional space but on a low-dimensional, smooth manifold governed by physical laws and task constraints. Based on this, we introduce Action Manifold Learning (AML), which uses a DiT backbone to predict clean, continuous action sequences directly. This shifts learning from denoising to projection onto feasible manifolds, improving decoding speed and policy stability. ABot-M0 supports modular perception via a dual-stream mechanism that integrates VLM semantics with geometric priors and multi-view inputs from plug-and-play 3D modules such as VGGT and Qwen-Image-Edit, enhancing spatial understanding without modifying the backbone and mitigating standard VLM limitations in 3D reasoning. Experiments show components operate independently with additive benefits. We will release all code and pipelines for reproducibility and future research."
8,2026,"Associations of amyloid biomarkers with brain and cognitive changes from imaging, spinal fluid, and plasma","Jason Scully, M. Dadar, Cassandra Morrison",medRxiv,2026-02-06,29,2,70.42,Neuroimaging and Brain Mapping,non-human,"BACKGROUND: Positron emission tomography (PET), cerebrospinal fluid (CSF), and plasma assessments are used to measure amyloid abnormality in Alzheimer's disease (AD).",high citation signal (29),"Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.64898/2026.02.05.26345647,6396fa4af17811346745d74b7cba82eea9e99acb,https://doi.org/10.64898/2026.02.05.26345647,,,,JournalArticle,unknown,brain; brain in title,"BACKGROUND: Positron emission tomography (PET), cerebrospinal fluid (CSF), and plasma assessments are used to measure amyloid abnormality in Alzheimer's disease (AD). However, it remains unclear if these three measures are similarly associated with brain structure and cognitive measures. METHODS: Linear regressions examined the relationship between amyloid levels measured by PET, CSF, and plasma and brain volumes, white matter hyperintensities (WMHs), and cognitive measures. RESULTS: Moderate correlations were found between PET and CSF amyloid measurements and PET and plasma measurements, while weak correlations were found between CSF and plasma. PET, CSF, and plasma amyloid measurements differed in their associations with brain volume, WMHs, and cognition. DISCUSSION: Using different measurement methods, amyloid was not consistently associated with volumetric or cognitive measures. Our findings also suggest that plasma markers may not be associated with cognitive and brain changes in the same manner as CSF and PET."
9,2026,Dynamic Interactions Between Hemispheres Reveal a Compensatory Pathway for Motor Recovery in Moderate-to-Severe Subcortical Stroke,"Huaxin Fan, Hewei Wang, Zhengxu Lian, Qiurong Yu, Xinran Wu, N. Kuang, et al.",Journal of Stroke,2026-01-01,27,1,81.18,"Brain Development, Plasticity, and Connectomics",MRI;fMRI;human;non-human;connectome;stimulation,"Background and Purpose Therapeutic target selection in noninvasive brain stimulation for poststroke motor recovery typically relies on the interhemispheric inhibition model, which is effective for mildly affected patients but offers limited benefits for severely affected individuals.",high citation signal (27); human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.5853/jos.2025.01725,527e26610a51b346d4ec097ecfc3df615e3da79d,https://doi.org/10.5853/jos.2025.01725,,,,JournalArticle,unknown,brain; cortex; cortical; neural; neuroscience term,"Background and Purpose Therapeutic target selection in noninvasive brain stimulation for poststroke motor recovery typically relies on the interhemispheric inhibition model, which is effective for mildly affected patients but offers limited benefits for severely affected individuals. The mechanisms governing recovery from moderate-to-severe stroke remain poorly understood, which hinders the development of targeted interventions. Methods We analyzed resting-state functional magnetic resonance imaging data from patients with unilateral subcortical stroke and moderate-to-severe upper limb deficits, both pre- and postintervention, along with data from healthy controls. We developed a novel dynamic lag analysis method for identifying recovery-related homotopic sensorimotor regions with altered interhemispheric interactions. To further uncover the global reorganization pathway, we developed dynamic lateralization approaches to detect large-scale functional connectivity (FC) alterations associated with the identified regions in transient lateralization states. Results Dynamic time-lag analysis revealed significantly reduced synchronized states in the homotopic dorsal premotor cortex (PMd) post-intervention compared with pre-intervention, which correlated with motor recovery. Further dynamic lateralization analysis revealed a prolonged segregation state in patients, characterized by weakened interhemispheric and strengthened intrahemispheric interactions. In this state, patients showed decreased FC in the ipsilesional PMd and increased FC in the contralesional PMd with bilateral subcortical networks. These recovery-related alterations were absent in the traditional static analysis. Conclusions Dynamic analyses targeting interhemispheric interactions are valuable for understanding neural reorganization after stroke. The diminished interactions between the homotopic PMd indicate a compensatory mechanism. Importantly, a state-dependent compensatory pathway was identified, wherein the contralesional PMd assumes the functions of the ipsilesional PMd through enhanced interactions with subcortical structures, potentially guiding more effective interventions."
10,2026,"Amyloid-β and Tau in Alzheimer's disease: pathogenesis, mechanisms, and interplay","Altaf A Abdulkhaliq, Bonglee Kim, Yousef M. Almoghrabi, Johra Khan, Amir Ajoolabady, Jun Ren, et al.",Cell Death and Disease,2026-01-09,27,0,84.38,"Cellular, Molecular, and Synaptic Neuroscience",EEG;non-human,Alzheimer's disease (AD) is a devastating neurodegenerative disease and the most prevalent type of dementia characterized by pathological deposition of amyloid-β plaques/deposits and tau tangles within the brain parenchyma.,high citation signal (27); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41419-025-08186-8,49e83ae6b873b8a1cb8a083de3e8ff9ffe18756e,https://doi.org/10.1038/s41419-025-08186-8,,,,Review; JournalArticle,unknown,brain; neuron; neuroscience term,"Alzheimer's disease (AD) is a devastating neurodegenerative disease and the most prevalent type of dementia characterized by pathological deposition of amyloid-β plaques/deposits and tau tangles within the brain parenchyma. This progressive ailment is featured by irreversible cognitive impairment and memory loss, often misdiagnosed as the consequence of old age in elderlies. Pathologically, synaptic dysfunction occurs at the early stages and then progresses into neurodegeneration with neuronal cell death in later stages. In this review, we aimed to critically discuss and highlight recent advances in the pathological footprints of amyloid-β and tau in AD. Specifically, we focused our attention on the interplay and synergistic effects of amyloid-β and tau in the pathogenesis of AD. We hope that our paper will provide new insights and perspectives on these pathological features of AD and spark new ideas and directions in AD research and treatment."
