rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1961,Autoradiographic Study of Cell Migration during Histogenesis of Cerebral Cortex in the Mouse,"Jr Jb Angevine, R. Sidman",Nature,1961-11-25,1524,26,155.14,General Brain Science and Reviews,non-human,Positions Autoradiographic Study of Cell Migration during Histogenesis of Cerebral Cortex in the Mouse within General Brain Science and Reviews.,"high citation signal (1,524); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/192766B0,d96df4f864d29bbd9a9046a316b97098c4345bd7,https://doi.org/10.1038/192766b0,https://www.semanticscholar.org/paper/d96df4f864d29bbd9a9046a316b97098c4345bd7,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
2,1961,The representation of the visual field on the cerebral cortex in monkeys,"P. Daniel, D. Whitteridge",Journal of Physiology,1961-12-01,1173,50,141.43,General Brain Science and Reviews,non-human,Positions The representation of the visual field on the cerebral cortex in monkeys within General Brain Science and Reviews.,"high citation signal (1,173); open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1113/jphysiol.1961.sp006803,831efb7246ac22a24c41570c7741ed1204fe2919,https://doi.org/10.1113/jphysiol.1961.sp006803,https://www.semanticscholar.org/paper/831efb7246ac22a24c41570c7741ed1204fe2919,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1359500,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
3,1961,Design for a Brain,Kenneth L. Artis,Unknown venue,1961-03-01,1087,102,133.86,General Brain Science and Reviews,,Positions Design for a Brain within General Brain Science and Reviews.,"high citation signal (1,087)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/jama.1961.03040100091036,0366fb9db0e086800f0c8189499275a39a8f0b02,https://doi.org/10.1001/jama.1961.03040100091036,https://www.semanticscholar.org/paper/0366fb9db0e086800f0c8189499275a39a8f0b02,,,paper,unknown,brain; brain in title,
4,1961,The cytoarchitecture of the brain stem of the cat. I. Brain stem nuclei of cat,E. Taber,The Journal of comparative neurology,1961-02-01,810,11,141.77,Clinical Neurology and Neurodegeneration,non-human,Positions The cytoarchitecture of the brain stem of the cat. I. Brain stem nuclei of cat within Clinical Neurology and Neurodegeneration.,high citation signal (810); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.901160104,fd688592a5cff103f5b81377fcfc12aaa30166a4,https://doi.org/10.1002/cne.901160104,https://www.semanticscholar.org/paper/fd688592a5cff103f5b81377fcfc12aaa30166a4,,,JournalArticle,unknown,brain; brain in title,
5,1961,SHEARING OF NERVE FIBRES AS A CAUSE OF BRAIN DAMAGE DUE TO HEAD INJURY: A Pathological Study of Twenty Cases,S. Strich,Unknown venue,1961-08-26,483,9,119.28,General Brain Science and Reviews,,Positions SHEARING OF NERVE FIBRES AS A CAUSE OF BRAIN DAMAGE DUE TO HEAD INJURY: A Pathological Study of Twenty Cases within General Brain Science and Reviews.,high citation signal (483),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0140-6736(61)92426-6,f0873a39f1da2a0e7b19a961e2fd98d4af743a4c,https://doi.org/10.1016/s0140-6736(61)92426-6,https://www.semanticscholar.org/paper/f0873a39f1da2a0e7b19a961e2fd98d4af743a4c,,,paper,unknown,brain; brain in title,
6,1961,Outline of a theory of thought-processes and thinking machines.,E. Caianiello,Journal of Theoretical Biology,1961-04-01,479,15,125.33,Cognitive and Systems Neuroscience,non-human,"sses and certain typical mental phenomena are schematized into exact mathematical definitions, in terms of a theory which, with the assumption that learning is a relatively slow process, reduces to two sets of equations: ""neuronic equations"", with fixed coefficients, which determine the instantaneous behavior, ""mnemonic equations"", which determine the long-term behavior of a ""model of the brain"" or ""thinking machine"".",high citation signal (479); open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0022-5193(61)90046-7,95efc3d33c031ade6a6ce9bf03fe3c7a7c074ea9,https://doi.org/10.1016/0022-5193(61)90046-7,https://www.semanticscholar.org/paper/95efc3d33c031ade6a6ce9bf03fe3c7a7c074ea9,https://zenodo.org/records/3950104/files/Thinking_Machines.pdf,,JournalArticle,unknown,brain; neuron; neuroscience term,"Abstract Thought-processes and certain typical mental phenomena are schematized into exact mathematical definitions, in terms of a theory which, with the assumption that learning is a relatively slow process, reduces to two sets of equations: ""neuronic equations"", with fixed coefficients, which determine the instantaneous behavior, ""mnemonic equations"", which determine the long-term behavior of a ""model of the brain"" or ""thinking machine"". A qualitative but rigorous discussion shows that this machine exhibits, as a necessary consequence of the theory, many properties that are typical of the living brain: including need to ""sleep"", ability spontaneously to form new ideas (patterns) which associate old ones, self-organization towards more reliable operation, and many others. Future works will deal with the quantitative solution of these equations and with concrete problems of construction-things that appear reasonably feasible. With a transposition of names, this theory could be applied to many sorts of social or, more generally, ""collective"" problems."
7,1961,The subependymal layer of the mouse brain and its cell production as shown by radioautography after thymidine-H3 injection,I. Smart,Unknown venue,1961-06-01,468,17,119.91,General Brain Science and Reviews,non-human,Positions The subependymal layer of the mouse brain and its cell production as shown by radioautography after thymidine-H3 injection within General Brain Science and Reviews.,high citation signal (468),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/CNE.901160306,239aacaeb54492faf2342ec815be77514a9f57e8,https://doi.org/10.1002/cne.901160306,https://www.semanticscholar.org/paper/239aacaeb54492faf2342ec815be77514a9f57e8,,,paper,unknown,brain; brain in title,
8,1961,Encephalopathy in mice produced by inoculation with scrapie brain material.,R. L. Chandler,The Lancet,1961-06-24,435,13,130.6,General Brain Science and Reviews,non-human,Positions Encephalopathy in mice produced by inoculation with scrapie brain material. within General Brain Science and Reviews.,high citation signal (435); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/S0140-6736(61)92008-6,86860d7c5cb0aa4f999dfe1da6a32dc86649adc0,https://doi.org/10.1016/s0140-6736(61)92008-6,https://www.semanticscholar.org/paper/86860d7c5cb0aa4f999dfe1da6a32dc86649adc0,,,JournalArticle,unknown,brain; brain in title,
9,1961,"Cerebral Organization and Behavior: The split brain behaves in many respects like two separate brains, providing new research possibilities.",R. Sperry,Science,1961-06-02,417,4,131.84,Cognitive and Systems Neuroscience,non-human,"Positions Cerebral Organization and Behavior: The split brain behaves in many respects like two separate brains, providing new research possibilities. within Cognitive and Systems Neuroscience.",high citation signal (417); recognized venue,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/SCIENCE.133.3466.1749,2b1a84052c237f94d8ca95cca0194135095ed656,https://doi.org/10.1126/science.133.3466.1749,https://www.semanticscholar.org/paper/2b1a84052c237f94d8ca95cca0194135095ed656,,,JournalArticle,unknown,brain; cerebral; brain in title,
10,1961,The enzymatic oxidation of pyridoxine and pyridoxamine phosphates.,"H. Wada, E. Snell",Journal of Biological Chemistry,1961-07-01,404,4,113.07,General Brain Science and Reviews,,"Extracts of rabbit liver and brain are known (1, 2) to oxidize pyridoxine 5-phosphate to pyridoxal 5-phosphate much faster than they oxidize free pyridoxine to pyridoxal.",high citation signal (404); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/s0021-9258(18)64134-1,0eda78fe3eeef9785111cd52977d248cfef4303c,https://doi.org/10.1016/s0021-9258(18)64134-1,https://www.semanticscholar.org/paper/0eda78fe3eeef9785111cd52977d248cfef4303c,,,JournalArticle,unknown,brain,"Extracts of rabbit liver and brain are known (1, 2) to oxidize pyridoxine 5-phosphate to pyridoxal 5-phosphate much faster than they oxidize free pyridoxine to pyridoxal. Comparison of the two activities during limited purification indicated that different enzymes catalyzed the two reactions (1). Pogell (3) had shown previously that oxidation of pyridoxamine 5-phosphate was catalyzed by an enzyme present in rabbit liver. This enzyme was purified approximately 15-fold and was shown to be distinct from both monoamine oxidase and diamine oxidase. Further investigations of the purification and properties of pyridoxine 5-phosphate oxidase and of pyridoxamine 5-phosphate oxidase, reported herein, lead to the conclusion that the two enzymes are probably identical. In the course of these investigations, a simple photometric method has been developed for the determination of pyridoxal or pyridoxal S-phosphate in enzymatic reaction mixtures."
