rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
1,2000,Cognitive and emotional influences in anterior cingulate cortex.,"G. Bush, P. Luu, M. Posner",Trends in Cognitive Sciences,2000-06-01,6205,317,177.2,General Brain Science and Reviews,,Positions Cognitive and emotional influences in anterior cingulate cortex. within General Brain Science and Reviews.,"high citation signal (6,205); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S1364-6613(00)01483-2,db29bb119b66fce8ceb92e7d2289070c9c42bab3,https://doi.org/10.1016/S1364-6613(00)01483-2,,JournalArticle; Review,unknown,cortex; neuroscience term,
2,2000,Measuring the thickness of the human cerebral cortex from magnetic resonance images.,"B. Fischl, A. M. Dale",Proceedings of the National Academy of Sciences of the United States of America,2000-09-26,5956,619,183.86,Neuroimaging and Brain Mapping,MRI;human,Positions Measuring the thickness of the human cerebral cortex from magnetic resonance images. within Neuroimaging and Brain Mapping.,"high citation signal (5,956); recognized venue; open-access PDF metadata; human evidence signal","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1073/PNAS.200033797,d8c44b1cd38a27c78af9c9444d8be019e2f26417,https://doi.org/10.1073/PNAS.200033797,https://doi.org/10.1073/pnas.200033797,JournalArticle,unknown,cerebral; cortex; neuroscience term,
3,2000,From Neurons to Neighborhoods: The Science of Early Childhood Development,"J. Shonkoff, D. Phillips",Unknown venue,2000-11-01,5484,188,162.98,"Brain Development, Plasticity, and Connectomics",,"Positions From Neurons to Neighborhoods: The Science of Early Childhood Development within Brain Development, Plasticity, and Connectomics.","high citation signal (5,484)","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.17226/9824,4be2e5337193c41e8671871abe6b2ba7aab51c7a,https://doi.org/10.17226/9824,,paper,unknown,neuron; neuroscience term,
4,2000,Excitability changes induced in the human motor cortex by weak transcranial direct current stimulation,"M. A. Nitsche, W. Paulus",Journal of Physiology,2000-09-01,5473,394,168.34,Clinical Neurology and Neurodegeneration,human;stimulation,Positions Excitability changes induced in the human motor cortex by weak transcranial direct current stimulation within Clinical Neurology and Neurodegeneration.,"high citation signal (5,473); open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1111/j.1469-7793.2000.t01-1-00633.x,dce237e1cd5ef88dea2de7abf0bb4656ae586c15,https://doi.org/10.1111/j.1469-7793.2000.t01-1-00633.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1469-7793.2000.t01-1-00633.x,JournalArticle; ClinicalTrial,unknown,cortex; neuroscience term,
5,2000,The adolescent brain and age-related behavioral manifestations.,L. Spear,Neuroscience and Biobehavioral Reviews,2000-06-01,5429,576,178.99,General Brain Science and Reviews,human,Positions The adolescent brain and age-related behavioral manifestations. within General Brain Science and Reviews.,"high citation signal (5,429); recognized venue; open-access PDF metadata; human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/S0149-7634(00)00014-2,60797b83231d26d3ef631a666f4595e45ecb79cd,https://doi.org/10.1016/S0149-7634(00)00014-2,http://faculty.weber.edu/eamsel/Classes/Child 3000/Adolescent Risk taking/Lectures/3-4 Biological/Spear LV (2000).pdf,Review; JournalArticle,unknown,brain; brain in title,
6,2000,Emotion Circuits in the Brain,Joseph E LeDoux,Unknown venue,2000-03-01,4378,157,158.92,General Brain Science and Reviews,,Positions Emotion Circuits in the Brain within General Brain Science and Reviews.,"high citation signal (4,378)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1146/ANNUREV.NEURO.23.1.155,969257b501925e4213e9406774ecd2c446d97d18,https://doi.org/10.1146/ANNUREV.NEURO.23.1.155,,paper,unknown,brain; brain in title,
7,2000,Dissociating the role of the dorsolateral prefrontal and anterior cingulate cortex in cognitive control.,"Angus W. MacDonald, J. Cohen, V. Stenger, C. Carter",Science,2000-06-09,3838,202,170.55,Cognitive and Systems Neuroscience,,Positions Dissociating the role of the dorsolateral prefrontal and anterior cingulate cortex in cognitive control. within Cognitive and Systems Neuroscience.,"high citation signal (3,838); recognized venue","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.288.5472.1835,7804e1f0ab51a8b2e4e4009930f012c26156bf8c,https://doi.org/10.1126/SCIENCE.288.5472.1835,,JournalArticle,unknown,cortex; prefrontal; neuroscience term,
8,2000,Imaging Cognition II: An Empirical Review of 275 PET and fMRI Studies,"R. Cabeza, L. Nyberg",Journal of Cognitive Neuroscience,2000,3749,230,173.33,Neuroimaging and Brain Mapping,fMRI,Positions Imaging Cognition II: An Empirical Review of 275 PET and fMRI Studies within Neuroimaging and Brain Mapping.,"high citation signal (3,749); recognized venue; synthesis or review value","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1162/08989290051137585,667af6b62ff8d890d2b88b4547ac52b69560a5db,https://doi.org/10.1162/08989290051137585,,Review; JournalArticle,unknown,fmri; mri,
9,2000,Automated Talairach Atlas labels for functional brain mapping,"J. Lancaster, M. Woldorff, L. Parsons, M. Liotti, C. Freitas, L. Rainey, et al.",Human Brain Mapping,2000-07-01,3573,200,172.67,Neuroimaging and Brain Mapping,human;connectome,Positions Automated Talairach Atlas labels for functional brain mapping within Neuroimaging and Brain Mapping.,"high citation signal (3,573); recognized venue; open-access PDF metadata; human evidence signal","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1002/1097-0193(200007)10:3<120::AID-HBM30>3.0.CO;2-8,6d69cc76de0a10aa4a34c1aa3796cd78845e156b,https://doi.org/10.1002/1097-0193(200007)10:3<120::AID-HBM30>3.0.CO;2-8,https://europepmc.org/articles/pmc6871915?pdf=render,JournalArticle,unknown,brain; brain in title,
10,2000,"How People Learn: Brain, Mind, Experience, and School. Expanded Edition.","J. Bransford, Ann L. Brown, R. Cocking",Unknown venue,2000,3350,108,154.11,General Brain Science and Reviews,,"Positions How People Learn: Brain, Mind, Experience, and School. Expanded Edition. within General Brain Science and Reviews.","high citation signal (3,350)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,fd2544ad4a3d241ed885ee24a9c5124f30acc2ef,https://www.semanticscholar.org/paper/fd2544ad4a3d241ed885ee24a9c5124f30acc2ef,,paper,unknown,brain; brain in title,
