rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
1,1900,Some recent researches on the topography of the convolutions and fissures of the brain,"E. H. Taylor, W. Haughton",Unknown venue,1900-12-01,33,1,71.47,General Brain Science and Reviews,,Positions Some recent researches on the topography of the convolutions and fissures of the brain within General Brain Science and Reviews.,high citation signal (33),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1007/BF03045171,a1655c41b66c7da2c85d48ba53d81517c29ce7c7,https://doi.org/10.1007/BF03045171,,paper,unknown,brain; brain in title,
2,1900,The Anatomy of the Brain,F. Davis,Buffalo Medical Journal,1900-09-01,21,0,63.64,General Brain Science and Reviews,,Positions The Anatomy of the Brain within General Brain Science and Reviews.,high citation signal (21),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,704cf702361ce92ac07db18e62ba5a4c9fe10a17,https://www.semanticscholar.org/paper/704cf702361ce92ac07db18e62ba5a4c9fe10a17,,paper,unknown,brain; brain in title,
3,1900,"General Physiology, an Outline of the Science of Life","Max Verworn, F. S. Lee",The Indian medical gazette,1900-06-01,9,0,47.65,General Brain Science and Reviews,non-human,"is as good as the translation, it is very good indeed.",high citation signal (9); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.5962/BHL.TITLE.24720,a5d6f983a53c4a5d18fb7ab75052e2fe25267410,https://doi.org/10.5962/BHL.TITLE.24720,https://doi.org/10.5962/bhl.title.24720,paper,unknown,brain,"is as good as the translation, it is very good indeed. As the author remarks it appears more and more clear that the general problems of life are cell problems:?""the elementaiy constituent of all living substance, and the substratum of all elementaiy vital phenomena is the cell. Hence if the task of physiology lies in the explanation of vital phenomena, it is evident that general physiology can be only cell-physiology.""? After discussing briefly the methods of physiological leseaich the author gives us some twenty pa<res of well written and most interesting history ?of physiological research from its easiest times with its curious attempts to explain vital phenomena by the doctrine of the pneuma afterwards divided into two sections by Erasistratus, viz., the vital spirits in the heart and the animal spirits in the brain. From this"
4,1900,A new brain microtome,H. Goddard,Unknown venue,1900-05-01,5,0,43.25,General Brain Science and Reviews,,Positions A new brain microtome within General Brain Science and Reviews.,high citation signal (5); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/CNE.910100205,e73bb973be3bdefb890aedb939eeefec710e396f,https://doi.org/10.1002/CNE.910100205,https://zenodo.org/records/2473122/files/article.pdf,paper,unknown,brain; brain in title,
5,1900,140 Ueber das Gewicht des schwersten bis jetzt beschriebenen Gehirns (The Weight of the Heaviest Brain Yet Described),Bonar,Unknown venue,1900-12-01,4,0,39.97,General Brain Science and Reviews,,Positions 140 Ueber das Gewicht des schwersten bis jetzt beschriebenen Gehirns (The Weight of the Heaviest Brain Yet Described) within General Brain Science and Reviews.,high citation signal (4); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-190012000-00006,64a4090e4da9052628ee1679ba38b638b027e297,https://doi.org/10.1097/00005053-190012000-00006,https://zenodo.org/records/2126719/files/article.pdf,paper,unknown,brain; brain in title,
6,1900,Preliminary List of the Mammals of New York,Unknown authors,American Naturalist,1900-04-01,4,0,35.17,General Brain Science and Reviews,non-human,Reissner's Fibre. This fibre has been found by Sargent 1 to extend from the posterior end of the spinal cord anteriorly through the central canal and the ventricles of the brain to the anterior end of the optic lobes.,high citation signal (4); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1086/277625,8a588845da4a7938c9795378e21c76dd56c1e4b5,https://doi.org/10.1086/277625,https://www.biodiversitylibrary.org/itempdf/95316,paper,unknown,brain,"Reissner's Fibre. This fibre has been found by Sargent 1 to extend from the posterior end of the spinal cord anteriorly through the central canal and the ventricles of the brain to the anterior end of the optic lobes. The fibre was identified in representatives of all the chief groups and subgroups of the vertebrates, upwards of sixty different species having been examined. In no case where the material was perfectly preserved was the fibre absent. The uniformity of the fibre and the fact that it can be demonstrated by a great variety of methods lead the author to the conclusion that it is not an artifact, but a normal structure and probably nervous in character. The paper is accompanied by figures from photographs which demonstrate very conclusively the presence and position of the fibre. p"
7,1900,THYROID EXTRACT IN JUVENILE OBESITY: A CLINICAL NOTE.,I. Love,Unknown venue,1900-04-21,3,0,32.35,"Cerebrovascular, Metabolism, and Brain Injury",human;non-human,"Animal therapy is at this time an alluring subject, being unquestionably all in all the most revolutionary made in years toward the physiologic cure of disease.",high citation signal (3); open-access PDF metadata; human evidence signal,"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1900.24610160017001E,4f1b59d2dc20f0b52760d8a63789e358c205634c,https://doi.org/10.1001/JAMA.1900.24610160017001E,https://zenodo.org/record/2175880/files/article.pdf,paper,unknown,brain,"Animal therapy is at this time an alluring subject, being unquestionably all in all the most revolutionary made in years toward the physiologic cure of disease. The medical profession should, figuratively speaking, bow its head in humble apology to the great physiologist and psychologist, Brown-Sequard, for when he contributed to his guild views which were the product of long years of delving and study, they were temporarily received with enthusiasm, but after only superficial consideration were laughed at as the product of a brain suffering from senile decay. We are now beginning to realize, as he did, that in the ductless glands lies the entire scheme of tissue building, repair, life. In this department of work the already established value of the thyroid gland in myxedema, obesity, idiocy, some forms of insanity and other conditions due to interrupted or misdirected metabolism is familiar to all, and favorable clinical evidence is"
8,1900,A CASE OF TUMOR AT THE BASE OF THE BRAIN IN THE PONTINE REGION,J. Lloyd,Unknown venue,1900-02-01,2,0,30.78,General Brain Science and Reviews,,Positions A CASE OF TUMOR AT THE BASE OF THE BRAIN IN THE PONTINE REGION within General Brain Science and Reviews.,high citation signal (2); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-190002000-00006,40a3df385ac8788396faf5ce4b1be150f86efde1,https://doi.org/10.1097/00005053-190002000-00006,https://zenodo.org/record/2168155/files/article.pdf,paper,unknown,brain; brain in title,
9,1900,"Brain Weight and the Peripheral Nerve-fibres v. Bodily Size [Das Hirngewicht und die Zahl der peripherischen Nervenfasern in ihrer Beziehung zur Körpergrösse]. (Biol. Cbl., No. 13, 1899, reported in Zeit. für Psych., B. xx, H. 5.) Brandt",W. W. Ireland,Unknown venue,1900-04-01,2,0,27.78,General Brain Science and Reviews,,"Positions Brain Weight and the Peripheral Nerve-fibres v. Bodily Size [Das Hirngewicht und die Zahl der peripherischen Nervenfasern in ihrer Beziehung zur Körpergrösse]. (Biol. Cbl., No. 13, 1899, reported in Zeit. für Psych., B. xx, H. 5.) Brandt within General Brain Science and Reviews.",high citation signal (2),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1192/BJP.46.193.349,6b79159ddd57c8a157f072617ed75d6e42b0e8f9,https://doi.org/10.1192/BJP.46.193.349,,paper,unknown,brain; brain in title,
10,1900,"RADIOGRAPHIC RESEARCHES ON THE TOPOGRAPHICAL RELATIONS OF THE BRAIN, THE FRONTAL AND MAXILLARY SINUSES, AND THE VENOUS SINUSES OF THE DURA MATER TO THE WALLS OF THE SKULL.","P. Régnier, J. Glover",Unknown venue,1900-02-24,2,0,30.78,General Brain Science and Reviews,,"Positions RADIOGRAPHIC RESEARCHES ON THE TOPOGRAPHICAL RELATIONS OF THE BRAIN, THE FRONTAL AND MAXILLARY SINUSES, AND THE VENOUS SINUSES OF THE DURA MATER TO THE WALLS OF THE SKULL. within General Brain Science and Reviews.",high citation signal (2); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0140-6736(01)96781-9,a5f40d89484d5ddebe3858951506728eb41281b3,https://doi.org/10.1016/S0140-6736(01)96781-9,https://zenodo.org/record/1762976/files/article.pdf,paper,unknown,brain; brain in title,
