year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1918,DISTURBANCES OF VISION BY CEREBRAL LESIONS,G. Holmes,British Journal of Ophthalmology,1918-04-01,538,General Brain Science and Reviews,,10.1136/bjo.2.7.353,203e8f2e58ef47adca3df65f71fd1f4d30514a1d,https://doi.org/10.1136/bjo.2.7.353,JournalArticle,unknown,1,cerebral,
1918,VENTRICULOGRAPHY FOLLOWING THE INJECTION OF AIR INTO THE CEREBRAL VENTRICLES,W. Dandy,Annals of Surgery,1918-07-01,423,General Brain Science and Reviews,,10.1097/00000658-191807000-00002,cf534493e3dfc660b8a3bfc539c24b96630d2d27,https://doi.org/10.1097/00000658-191807000-00002,JournalArticle,unknown,1,cerebral,
1918,NOTES ON PENETRATING WOUNDS OF THE BRAIN,H. Cushing,British medical journal,1918-02-23,117,General Brain Science and Reviews,non-human,10.1136/bmj.1.2982.221,08352fd9c068b4411879234fdf6be5b40cc11d2c,https://doi.org/10.1136/bmj.1.2982.221,JournalArticle,unknown,4,brain; brain in title,
1918,SENSATION AND THE CEREBRAL CORTEX,H. Head,Unknown venue,1918-09-01,82,General Brain Science and Reviews,,10.1093/BRAIN/41.2.57,333570eec4c4465a1d19581c372bfc238cb24158,https://doi.org/10.1093/BRAIN/41.2.57,paper,unknown,5,cerebral; cortex; neuroscience term,
1918,Comparative studies on the growth of the cerebral cortex. VII. On the influence of starvation at an early age upon the development of the cerebral cortex. Albino rat,Naoki Sugita,Unknown venue,1918-06-01,47,"Brain Development, Plasticity, and Connectomics",non-human,10.1002/cne.900290302,2d41e6f64b9acb7adec40b28811f13983877eb04,https://doi.org/10.1002/cne.900290302,paper,unknown,5,cerebral; cortex; neuroscience term,
1918,Croonian Lecture: The Physiological Basis of Thirst,W. Cannon,Unknown venue,1918-10-17,42,"EEG, MEG, and Electrophysiology",EEG;human;non-human,10.1098/RSPB.1918.0017,0ce38f634a1d1fa9b6465e16b65ad26de2970f6a,https://doi.org/10.1098/RSPB.1918.0017,paper,unknown,5,cerebral; cortex; neuroscience term,A custom which has usually been respected by investigators who in years past have had the high honour of delivering the Croonian Lecture is that of reporting and interpreting a group of related researches upon which they have been engaged and which they have already made public.
1918,Collected Papers on Analytical Psychology,C. Jung,The Indian medical gazette,1918-02-01,40,"EEG, MEG, and Electrophysiology",ECoG,,8cb22a8e39b76d9e584890a5fc214bce100ab2a6,https://www.semanticscholar.org/paper/8cb22a8e39b76d9e584890a5fc214bce100ab2a6,paper,unknown,2,brain; ecog,"as opposed to the teaching of the Viennese School, led by Freud."
1918,BRAIN CHANGES ASSOCIATED WITH PERNICIOUS ANEMIA,H. W. Woltman,Unknown venue,1918-06-01,38,General Brain Science and Reviews,,10.1001/ARCHINTE.1918.00090110088005,c1a7633699544c292e21256a9623896021f0eebb,https://doi.org/10.1001/ARCHINTE.1918.00090110088005,paper,unknown,4,brain; brain in title,
1918,Weights of various parts of the brain in normal and underfed albino rats at different ages,C. A. Stewart,Unknown venue,1918-10-01,26,General Brain Science and Reviews,non-human,10.1002/CNE.900290504,95df93d5f3c3c4c72be585e96cf94e18fa3fbaa9,https://doi.org/10.1002/CNE.900290504,paper,unknown,4,brain; brain in title,
1918,"TRICHINOSIS: A REPORT OF THREE CASES SIMULATING MENINGITIS, WITH THE FINDINGS OF TRICHINA LARVAE IN SPINAL FLUID",Jacob Meyer,Unknown venue,1918-03-02,21,General Brain Science and Reviews,non-human,10.1001/JAMA.1918.02600090008003,a6629c47d1ea706bee208afcdda22fa1845c1621,https://doi.org/10.1001/JAMA.1918.02600090008003,paper,unknown,1,brain,"Since Van Cott and Lintz 1 first reported the findings of trichinae in the spinal fluid, there have been reports by Bloch, 2 Elliott, 3 Lintz, 4 Cummins and Carson, 5 and Salzer 6 confirming the observation."
