rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
1,1913,A DEMONSTRATION OF TREPONEMA PALLIDUM IN THE BRAIN IN CASES OF GENERAL PARALYSIS,"H. Noguchi, J. W. Moore",Journal of Experimental Medicine,1913-02-01,121,2,113.87,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,"s of the case records follow. J. C. ( Io3) , age fifty years ; durat ion of disease unknown.",high citation signal (121); open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.17.2.232,9ce3d26cfd0e36d6201b5a0a239e1c955d744068,https://doi.org/10.1084/jem.17.2.232,https://rupress.org/jem/article-pdf/17/2/232/1105172/232.pdf,JournalArticle,unknown,brain; cortex; cortical; cerebellum; glia; brain in title; neuroscience term,"s of the case records follow. J. C. ( Io3) , age fifty years ; durat ion of disease unknown. He was committed from the workhouse. There was much confusion; he was disoriented and his memory was extremely poor. The knee-jerks were unequal and exaggerated; the pupils sluggish and unequal. His speech was distorted, and there were marked tremors. Convulsions occurred. Death occurred af ter seven months in the hospital. C. M. ( io6) , age thir ty-nine years; durat ion unknown, but probably about four months. Syphilis ten years previously. W h e n he was admitted he was depressed and apprehensive; he had hallucinations of hear ing; he was disoriented, and his memory was very poor, with spells of marked confusion. The Noguchi, H., Jour. Am. Med. Assn., I912 , lix, I236. Hideyo Noguchi and J. W. Moore. 285 knee-jerks were normal, the pupils sluggish. There were ataxia, distorted speech, coarse tremors, and convulsions. He died after eleven months in the hospital. F. B. ( I I3) , age thirty-six years; duration before admission, fourteen months. Syphilis was denied. On admission he was dull, silly, mildly restless, and had occasional hallucinations. His memory showed marked discrepancies. The knee-jerks were absent, and the pupils slow to light and unequal. His speech was distorted, and he had convulsions. Later he developed a silly elation and deteriorated progressively. Death occur red 'a f te r fourteen months in the hospital. The total duration of the disease was thirty months. S. V. ( I3I ) , colored, age thirty-seven years; the duration of the disease before admission is unknown. Syphilis eight years previously. He was euphoric, his memory was very poor, and he was disoriented. The knee-jerks were much diminished, the pupils slightly slow, his speech ataxic, and there were coarse tremors. Later he developed typical expansive ideas and became very ataxic. Death occurred after twenty-seven months in the hospital. J. D. (I38), age thirty-three years; duration before admission, five months. He was admitted in an hallucinatory depression with nihilistic ideas and a history of a probable attempt at suicide. A complete mental status was impossible. The knee-jerks were exaggerated ; pupils unequal, Argyll-Robertson sign present ; there were marked tremors. The spinal fluid showed marked lymphocytosis. Death occurred after ten months in the hospital. F. M. (I59), age fifty-five years; duration of disease unknown. He was picked up on the street in a confused condition. He had absurd hypochondriacal ideas; "" his insides were falling out,"" etc. He was disoriented and his memory was very poor. The knee-jerks were exaggerated, and the pupils sluggish. There were marked tremors, unsteadiness, and Romberg's sign. His speech was not seriously affected. Depression continued, and he insisted that he could not breathe or urinate, and that parts of him were dead. He died after four months in the hospital. The spinal fluid showed positive lymphocytosis and a positive W:assermann-Noguchi reaction. E. W. (I7o), age forty-four years; duration unknown. He had had syphilis. The psychosis was a simple deterioration with marked confusion and disorientation but no delusions. He was silly, his memory was poor, and there were occasional attacks of excitement. Thekneej e rks were diminished, and the pupils slightly slow. The speech showed extreme ataxia. Romberg's sign was present, and tremors were prominent. There were frequent convulsions. Death occurred after two months in the hospital. E. R. (23o), age forty-eight years; duration unknown. When admitted she was much demented, confused, completely disoriented, and her memory was poor. Her mood was one of silly elation. The knee-jerks were exaggerated, the pupillary reaction slow and of narrow range. There was marked distortion of speech and writing. There were coarse tremors and increasing ataxia. The spinal fluid showed marked pleocytosis. Death occurred after six months in the hospital. 286 Demonstration of Treponema pallidum in the Brain. M. M. (235), age forty-two years; duration uncertain. She had been blina from optic atrophy for two years before admission and had experienced occasional visual hallucinations, but definite mental symptoms seem to have begun only a few weeks before commitment, when she began to show a change of disposition and became forgetful. Syphilis probably occurred twenty years previously. Her husband was a paretic. On admission she was excited, resisting, and obscene. She seemed clear and gave correct answers in the orientation test but her memory showed marked discrepancies in time relations. The knee-jerks were absent, the pupils rigid, her speech drawling and distorted, no tremors, and only slight ataxia. The spinal fluid showed extreme lymphocytosis. She quieted down, and during the next two years showed a gradual deterioration without any particular mental trend. Ataxia increased steadily; she had occasional apoplectic attacks and convulsions. Death occurred after two years in the hospital. G. F. (236), age sixty years; duration before admission, one month. He became gradually childish, forgetful, and irritable. When admitted he was disoriented, and his memory was poor. The knee-jerks were absent, and the pupils unequal and slow; his speech was slurring and distorted. There were marked tremors and Romberg's sign. He deteriorated rapidly and died after four months in the hospital. M. D. (242), age thirty-seven years; duration eight months. The onset seemed to date from an injury to the head. There was a probable history of syphilis. He was depressed, confused, and had attempted suicide. His memory was poor, and he was much demented. The knee-jerks were exaggerated; and the pupils unequal and Argyll-Robertson sign present; his speech was ataxic. There were tremors and occasional convulsions. He died after four months in the hospital. The total duration of the disease was one year. F. B. (299) (figure I), age fifty-eight years; duration before admission, one month. There was a probable history of syphilis. He was depressed and whining, and had typical paretic ideas, such as that his bowels never moved, and that he had an incurable disease. He would point to a leg or an arm and say, "" See, it's all dead, all gone,--there's no hope."" His orientation and memory showed marked defects. The knee-jerks were slightly exaggerated, the pupils slow, his speech was distorted, and tremors were excessive. The spinal fluid showed pronounced lymphocytosis and a positive Wassermann-Noguchi reaction. Death occurred after eleven months in the hospital. N a t u r a l l y the first ques t ion that ar ises is, A r e these no t cases of cerebra l syphi l is in the n a r r o w e r sense? I n reply to this we can but rev iew br ief ly the d i f fe rent ia l points . T h e y all showed, in the i r c l inical course, a diffuse, p rogress ive de t e r i o r a t i on in all the men ta l fields, and no t the demence lacu~aire so o f t e n observed in syphi l i t ic b r a i n disease. T h e r e were i10 c ran ia l s y m p t o m s or o ther focal man i f e s t a t i ons . These po in ts are admi t t ed ly no t conv inc ing , for it is possible for an old syphi l i t ic e n d a r t e r i t i c m e n i n g i t i c cond i t i on to Hideyo Noguchi and J. W. Moore. 237 simulate paresis so closely as to be indistinguishable by its clinical features from the latter disease. It is upon the post-mortern findings that the diagnosis must depend. Anatomically the brains of our cases showed the usual pial thickening, more marked over the frontal convexity. In two it was also prominent over the gyri recti, cerebellum, and cisterna, but it did not assume the degree of meningitis usually seen in syphilis of the base. In one case (235) there was an old hemorrhagic membrane beneath the dura; in another (131) there was a marked preponderance of the paretic process in the right hemisphere, but these conditions were not represented clinically and the findings were otherwise typical. In the microscopic examination the meningeal process in all cases was diffuse, being more marked in the frontal region. The vessel infiltration was also diffuse and found at all depths of the cortex and in the marrow. Plasma cells were, in each case, numerous and usually outnumbered the lymphocytes. RQd cells were always present. The nerve cell alterations and changes in the neuroglia do not present differential characteristics and will not be enumerated. With regard to the vessels, a number of our cases, as in all general paralysis material, showed endarteritic changes. In six there was definite thickening of the vessel walls of the type described as syphilitic. In no instance did the intimal proliferation embarrass the lumen to any extent. In the remaining cases the vessels appeared normal. It seems hardly possible that the presence of the spiroch~etm could be traced to the luetic endarteritis, since they were not found associated, at least with those vessels which are visible with the Levaditi stain. In none of the cases were there softenings, and no gummata were found either in gross or microscopically. The spiroch~et~e were found in all layers of the cortex with the exception of the outer, or neuroglia layer. One was located at the border of this layer, 'but not within it. A few were found subcortically. Careful search of the pia failed to reveal any of the organisms. In all instances they seemed to have wandered into the nerve tissue. They were not found in the vessel sheaths and seldom in close proximity to the larger vessels. There seems to be no ratio between the number of spirocha~t~e and the severity of the 238 Demonstration of Treponema pallidum in the Brain. paretic process, a l though the case in which they were most numerous showed excessive paretic changes. Whe the r or not, by improving the technique, Treponema pallidum can be demonstra ted in a much higher percentage of paretic cases will be determined by fur ther inves"
2,1913,AIR IN THE VENTRICLES OF THE BRAIN FOLLOWING A FRACTURE OF THE SKULL,W. H. Luckett,Unknown venue,1913-05-01,75,0,85.95,General Brain Science and Reviews,,Positions AIR IN THE VENTRICLES OF THE BRAIN FOLLOWING A FRACTURE OF THE SKULL within General Brain Science and Reviews.,high citation signal (75),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-191305000-00010,d570835f1b149fbcf08f4680913b80b565c2501d,https://doi.org/10.1097/00005053-191305000-00010,,paper,unknown,brain; brain in title,
3,1913,Nervus terminalis in reptiles and mammals,J. Johnston,Unknown venue,1913-04-01,69,0,83.87,General Brain Science and Reviews,human;non-human,The table on the following pages will show in the briefest form the occurrence and relations of the nervus terminalis in various vertebrates.,high citation signal (69); open-access PDF metadata; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.900230202,cdb494bd934adf01533902df7f4885571b6c19d3,https://doi.org/10.1002/cne.900230202,https://zenodo.org/record/1426745/files/article.pdf,paper,unknown,brain,"The table on the following pages will show in the briefest form the occurrence and relations of the nervus terminalis in various vertebrates. PIn all the forms in which the nerve enters the olfactory bulb it has been shown that its fibers pierce the formatio olfactoria to pass on to their proper endings in some part of the forebrain.'' Where the nerve is described as entering the brain near the preoptic recess it is quite probable that the point Qf entrance is near the neuroporic recess as in selachians. In both cases at zny rate the root has its attachment to $he brain beside the lamina terminalis. From these facts it appears that the nervus terminalis in most fishes and amphibians is a ganglionated nerve whose root enters the forebrain caudal to the olfactory bulb, usually near the site of the embryonic neuropore, and whose fibers are distributed to the wall of the nasal sac. The presence of bipolar ganglion cells in the course of the nerve shows that it is in part at least a receptive nerve. Whether there are also efferent fibers of the sympathetic type (vaso-motor) or other components in the nerve can not be determined at present. The purpose of this paper is to give a general description of the nerve as it appears in certain reptilian and mammalian embryos. I wish to acknowledge my great obligation to Dr. G. Carl Huber who has kindly given me the free use of his excellent collection of human and other embryos. The embryos studied in his laboratory are indicated below."
4,1913,"XXV.-Further notes on the skull, brain, and organs of special sense of Diademodon",D. Watson,Unknown venue,1913-08-01,54,3,80.13,General Brain Science and Reviews,,"Positions XXV.-Further notes on the skull, brain, and organs of special sense of Diademodon within General Brain Science and Reviews.",high citation signal (54),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1080/00222931308693389,eaa4876cfe27d229a519257e207a7a1d4d62aea5,https://doi.org/10.1080/00222931308693389,,paper,unknown,brain; brain in title,
5,1913,On Postural and Non-Postural Activities of the Mid-Brain,"B. T. G. Brown, C. Sherrington, G. R. Brown",Unknown venue,1913-10-16,23,1,65.2,General Brain Science and Reviews,,Positions On Postural and Non-Postural Activities of the Mid-Brain within General Brain Science and Reviews.,high citation signal (23),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1098/RSPB.1913.0067,0fe94c4daefabf0171ddc3d165a3a24319840656,https://doi.org/10.1098/RSPB.1913.0067,,paper,unknown,brain; brain in title,
6,1913,"Recognition of members of the somatic motor chain of nerve cells by means of a fundamental type of cell structure, and the distribution of such cells in certain regions of the mammalian brain",E. Malone,Unknown venue,1913-03-01,21,0,81.44,"Cellular, Molecular, and Synaptic Neuroscience",ECoG;single-cell;human;non-human,While studying the nuclei of the human diencephalon my attention was attracted to certain cells in the hypothalamus which could scarcely be distinguished from the typical cells of the peripheral somatic motor neurones.,high citation signal (21); open-access PDF metadata; human evidence signal; cell-resolution signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/ar.1090070302,5c9f431e43a805822fc3adec2c05d9d124f81616,https://doi.org/10.1002/ar.1090070302,https://zenodo.org/record/2459008/files/article.pdf,paper,unknown,brain; neuron; ecog; brain in title; neuroscience term,"While studying the nuclei of the human diencephalon my attention was attracted to certain cells in the hypothalamus which could scarcely be distinguished from the typical cells of the peripheral somatic motor neurones. Further study revealed the presence in the hypothalamus of other cells which exhibited merely a slight indication of such structure, and between these two extremes, cells were found which showed every gradation of motor structure. I was led to attach importance not only to those cells in which the resemblance to peripheral motor cells was marked but also to those of less characteristic structure, on account of the following fact: in the other subdivisions of the diencephalon, as well as in the majority of cell groups of the hypothalamus, no single cell was found which showed the slightest trace of such structure. These cells have been found by me also in the monkey, lemur, and cat, and the statements in this article apply to all these animals as well as to man. The material studied was fixed in 95 per cent alcohol and embedded in paraffin; the sections were stained in a 1 per cent aqueous solution of toluidin-blue, differentiated in 95 per cent alcohol, dehydrated in absolute, cleared in xylol, and mounted in Canada balsam. It will be necessary to explain the term 'somatic motor cell' as employed in this article. In the mammalian brain two distinct series of motor cells exist. Those supplying smooth muscle and heart muscle are known as visceral or sympathetic, while all those supplying striated muscle are termed in this article 'somatic.' Accordingly the somatic motor cells would thus include not only"
7,1913,The eye-muscle nerves in necturus,P. S. McKibben,Unknown venue,1913-06-01,17,0,59.43,"EEG, MEG, and Electrophysiology",EEG;human,Information concerning the eye-muscle nerves in Amphibia seems abundant.,high citation signal (17); open-access PDF metadata; human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1002/cne.900230301,f3adef294375e97bc70b8485cd6b7833fab70a5c,https://doi.org/10.1002/cne.900230301,https://zenodo.org/record/2503934/files/article.pdf,paper,unknown,brain,"Information concerning the eye-muscle nerves in Amphibia seems abundant. For Salientia these nerves have been partially described by Arnold ('94) and Strong ('95) and the relations in the adult frog given by Gaupp ('99). In Urodela descriptions are fragmentary for many species, but in Amblystoma, Herrick ('94) ; Spelerpes, Bowers ('00) ; Amblystoma, Coghill ('02) ; Triton, Coghill ('06) and Amphiuma, Norris ('08); the origin, course, relations and distribution of these nerves have been quite fully set forth. In Proteida, the classical description of Fischer ('64) in Menobranchus (Necturus) is incomplete, as is that of Osborn ('88)' for Proteus, the extremely small size of the trochlear and abducent nerves making them difficult even to identify. In his study of the brain of Necturus, Kingsbury ('95) gives descriptions of the origins of all the eye-muscle nerves. The present contribution may serve to supplement the observations of Kingsbury by adding descriptions of all the eye-muscle nerves in Necturus from their origins to their distributions in the orbit."
8,1913,I. THE DIRECT APPLICATION OF DRUGS TO THE TEMPERATURE CENTERS,"H. Barbour, E. Wing",Journal of Pharmacology and Experimental Therapeutics,1913-11-01,16,0,57.4,"EEG, MEG, and Electrophysiology",EEG;non-human,Physiological 1. Puncture with an instrument sterilized only by boiling causes marked hyperpyrexia when a proper region of the brain is reached.,high citation signal (16),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)08221-7,957441afcbbe0dc37a1b1eeb3a178e7ca9ca2234,https://doi.org/10.1016/s0022-3565(25)08221-7,,JournalArticle,unknown,brain; cerebral,"Physiological 1. Puncture with an instrument sterilized only by boiling causes marked hyperpyrexia when a proper region of the brain is reached. 2. The mid-ventral portion of the caudate nucleus is such a point. Vertical punctures made here are likely to emerge in the region of the tuber cinereum. 3. But the tuber cinereum and infundibulum are not essential to heat puncture hyperthermia, as shown by punctures from orbit to caudate nucleus not involving this vicinity. 4. In puncturing the caudate nucleus one is almost certain to perforate the ventricle, but puncture into the lateral ventricle does not in itself necessarily cause hyperthermia. Pharmacological 1. Injected into the general circulation: The minimal dose of chloral hydrate which causes a distinct temperature decrease is about 20 mgm. per kilo animal. The chief factor appears to be muscular rest. The minimal dose of antipyrin to cause a distinct fall in body temperature is about 60 mgm. per kilo. 300 mgm. is necessary to cause marked respiratory increase. 2. Given into the region of the caudate nucleus (and lateral ventricle): Chloral hydrate in doses as small as 6 mgm. per kilo or over gives a distinct temperature decrease. Hyperpnea and vasodilation seem to be important factors. Antipyrin in doses of 20 mgm. per kilo and more gives a definite fall in body temperature with hyperpnea which appears to be the chief factor. Peripheral vasodilation, if present after this method, is very transitory. 3. Strong alcohol, 25 per cent or 95 per cent, in the lateral ventricle raises the body temperature as corrosives do. Five per cent alcohol appears to have the opposite effect. 4. Quinin hydrochlorid injected into the general circulation in doses of about 2 mgm. per kilo gave a slow temperature fall of not more than 0.25°. Doses ranging from 0.6 to 5.5 mgm. injected directly into the brain gave falls of from 0.6 to 1.1° with either vasodilation or hyperpnea or both. 5. Epinephrin introduced into the brain of rabbits on winter diet always gave a fall in temperature in doses of 0.01 and 0.1 mgm. per kilo. No external cause was apparent. 6. Caffein in doses of 0.6 to 1.2 mgm. per kilo intracerebrally raises the body temperature usually 0.5° or more. Vasoconstriction and dilation of the pupils are noted, and sometimes signs of marked excitement. Similar doses in the general circulation have little or no effect on the body temperature. 7. Beta-tetrahydronaphtylamin in the general circulation caused entirely without symptoms a rise of 0.5° within three hours after a dose of 0.02 gram. The same dose in the brain of a somewhat larger rabbit caused in an hour a rise of 1.1° with all the characteristic symptoms of this drug followed by convulsions and death."
9,1913,CONTRIBUTION TO THE CULTIVATION OF THE PARASITE OF RABIES,H. Noguchi,Journal of Experimental Medicine,1913-09-01,15,0,56.11,General Brain Science and Reviews,non-human,Galtier 1 and Pasteur 2 demonstrated the infectiousness of rabies.,high citation signal (15); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.18.3.314,7b3f311cd2e67783d59b44a69f707d7438a56e17,https://doi.org/10.1084/jem.18.3.314,https://rupress.org/jem/article-pdf/18/3/314/1121229/314.pdf,JournalArticle,unknown,brain,"Galtier 1 and Pasteur 2 demonstrated the infectiousness of rabies. Negri ~ next described the characteristic inclusions in the ganglion cells, and Babes, 4 J. Koch, 5 Volpino, 6 Proescher, 7 and others found minute granular or pleomorphic particles in the central nervous system of animals infected with ra~bies. Remlinger, s Poor and St einhardt, 9 Bertarelli and Volpino ~° demonstrated the filterability of the rabic virus; but the nature of the virus itself had remained u n k n o w n . In the early part of I912 I undertook to cultivate the rabic virus and I have now obtained certain results regarding which a brief report is appended. About fifty series of cultivations were made with the .brain or medulla removed aseptically from rabbits, guinea pigs, and dogs infected with ""street"" virus, ""passage"" virus, or "" f i xed"" virus. Usually the animals were etherized just before spontaneous death occurred. The method that has yielded the result to be reported is similar to that employed successfully for the cultivation of the spiroch~et~e"
10,1913,The Galactosides of the Brain. I.,O. Rosenheim,Biochemical Journal,1913-12-01,12,0,57.17,General Brain Science and Reviews,,Positions The Galactosides of the Brain. I. within General Brain Science and Reviews.,high citation signal (12); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1042/BJ0070604,ef5a2d26b1a78dea7bf3dfc43707a416b39c977f,https://doi.org/10.1042/BJ0070604,https://europepmc.org/articles/pmc1276530?pdf=render,JournalArticle,unknown,brain; brain in title,
