year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1926,On thalamic and tectal nuclei and fiber paths in the brain of the American alligator,"G. C. Huber, E. Crosby",Unknown venue,1926-02-01,171,General Brain Science and Reviews,,10.1002/CNE.900400107,b658587e25978ba6c10f56dc0c2d56a7df0bef94,https://doi.org/10.1002/CNE.900400107,paper,unknown,4,brain; brain in title,
1926,"ON THE FUNCTION OF THE RIGHT HEMISPHERE OF THE BRAIN IN RELATION TO THE LEFT IN SPEECH, MUSIC AND CALCULATION",S. Henschen,Unknown venue,1926-03-01,114,General Brain Science and Reviews,,10.1093/BRAIN/49.1.110,7681485e365add603a869d30a3bd9a9b40914b6a,https://doi.org/10.1093/BRAIN/49.1.110,paper,unknown,4,brain; brain in title,
1926,A FILTERABLE VIRUS PRESENT IN THE SUBMAXILLARY GLANDS OF GUINEA PIGS,"R. Cole, A. Kuttner",Journal of Experimental Medicine,1926-11-30,100,"EEG, MEG, and Electrophysiology",EEG;human;non-human,10.1084/jem.44.6.855,86af9814e1b735175d2bb4a07b57f100d9a3bc3c,https://doi.org/10.1084/jem.44.6.855,JournalArticle,unknown,2,brain; cerebral,"In the lesions of herpes simplex and similar conditions due to filterable viruses, cells are present which show characteristic alterations, particularly in the nucleus."
1926,TREATMENT OF CHRONIC ABSCESS OF THE BRAIN BY TAPPING: PRELIMINARY NOTE,W. Dandy,Unknown venue,1926-10-30,71,General Brain Science and Reviews,,10.1001/JAMA.1926.02680180049012,f7e30f170724aecbc223b70c652699b35a37e11d,https://doi.org/10.1001/JAMA.1926.02680180049012,paper,unknown,4,brain; brain in title,
1926,Stria terminalis and amygdala in the brain of the opossum (didelphis virginiana),H. van Der Sprenkel,Unknown venue,1926-12-01,68,General Brain Science and Reviews,,10.1002/cne.900420203,f62facf1852bb4c73e327d81bddcf21f4bf71a2f,https://doi.org/10.1002/cne.900420203,paper,unknown,5,brain; amygdala; brain in title,
1926,THE SPONTANEOUS ESCAPE OF CEREBROSPINAL FLUID THROUGH THE NOSE: ITS OCCURRENCE WITH BRAIN TUMOR,C. Locke,Unknown venue,1926-03-01,49,Clinical Neurology and Neurodegeneration,,10.1001/ARCHNEURPSYC.1926.02200210030003,bc12768e90cb106f41f775c2f43e98cf10864a81,https://doi.org/10.1001/ARCHNEURPSYC.1926.02200210030003,paper,unknown,4,brain; brain in title,
1926,STUDIES ON THE CENTRAL VISUAL SYSTEM: I. THE ANATOMIC PROJECTION OF THE RETINAL QUADRANTS ON THE STRIATE CORTEX OF THE RABBIT,"T. J. Putnam, Irma Kellers Putnam",Unknown venue,1926-07-01,36,General Brain Science and Reviews,,10.1001/ARCHNEURPSYC.1926.02200250004001,959a57734c3be752180d6baf8ee334ef868b392a,https://doi.org/10.1001/ARCHNEURPSYC.1926.02200250004001,Review,unknown,4,cortex; neuroscience term,
1926,SARCOMATOSIS OF THE BRAIN,B. M. Fried,Unknown venue,1926-02-01,29,General Brain Science and Reviews,,10.1001/ARCHNEURPSYC.1926.02200200056004,41f50b98a045528d4c08e5d046e19c861be6026a,https://doi.org/10.1001/ARCHNEURPSYC.1926.02200200056004,paper,unknown,4,brain; brain in title,
1926,XVII.-The brain of Archæopteryx,T. Edinger,Unknown venue,1926-07-01,22,General Brain Science and Reviews,,10.1080/00222932608633488,5a8de45211b4226ad2fde21f771b5d9ab340829d,https://doi.org/10.1080/00222932608633488,paper,unknown,4,brain; brain in title,
1926,"A Study of the Paths of Infection to the Brain, Meninges and Venous Blood-Sinuses from Neighbouring Peripheral Foci of Inflammation: With Microscopic Examination of the Olfactory Nasal Mucouss Membrane, Ethmoidal and Sphenoidal Air-Sinuses and the Meninges","A. Turner, F. E. Reynolds",Journal of Laryngology and Otology,1926-06-01,19,General Brain Science and Reviews,,10.1017/S0022215100029583,ed5de4cf7b4d522de0dabd2857b550dd1012c262,https://doi.org/10.1017/S0022215100029583,JournalArticle,unknown,4,brain; brain in title,
1926,THE FOREBRAIN AND MIDBRAIN OF THE ALLIGATOR WITH EXPERIMENTAL TRANSECTIONS OF THE BRAIN STEM: A STUDY OF ELECTRICALLY EXCITABLE REGIONS,"C. Bagley, O. Langworthy",Unknown venue,1926-08-01,17,General Brain Science and Reviews,,10.1001/ARCHNEURPSYC.1926.02200260026002,5f7be1fe6a751b495c49dbfdbcac70d010ad38e7,https://doi.org/10.1001/ARCHNEURPSYC.1926.02200260026002,paper,unknown,4,brain; brain in title,
1926,A CONTRIBUTION TO THE STUDY OF DEPOSITS CONTAINNING CALCIUM AND IRON IN THE BRAIN,E. Eaves,Unknown venue,1926-09-01,14,General Brain Science and Reviews,,10.1093/BRAIN/49.3.307,86ded0d50f3dec47c6170c77045cf2a0b2290a0b,https://doi.org/10.1093/BRAIN/49.3.307,paper,unknown,4,brain; brain in title,
1926,IMMUNOLOGICAL STUDIES WITH HERPES VIRUS WITH A CONSIDERATION OF THE HERPES-ENCEPHALITIS PROBLEM,"H. Zinsser, F. Tang",Journal of Experimental Medicine,1926-06-30,13,Neuroimaging and Brain Mapping,EEG;human;non-human,10.1084/jem.44.1.21,90c48147e88b11ccbfc53c688c02728e1323a14e,https://doi.org/10.1084/jem.44.1.21,JournalArticle,unknown,1,brain,In the preceding experiments observations have been reported upon the nature of herpes virus which confirm the suspicion that the virus is intracellularly located in the infected nervous system.
1926,Nervous and Mental Disorders from Birth through Adolescence,S. A. K. W.,The Indian medical gazette,1926-07-01,12,General Brain Science and Reviews,,10.1136/jnnp.s1-7.25.92-a,af57089908a2c61a9ba9cf4e0d0419748f223897,https://doi.org/10.1136/jnnp.s1-7.25.92-a,paper,unknown,1,brain,"to the functioning of cells in the grey matter of the cerebrum, and that, physiologically speaking, specifically different functions are always fulfilled by specifically different cells; and he concludes that each of the three "" specifically distinct elementary psychical functions "" is "" fulfilled by its particular types of cells, which are grouped each within its special organ "" in the organcomplex of the brain."
1926,HYPERNEPHROMA WITH TUBEROUS BRAIN SCLEROSIS AND ADENOMA SEBACEUM,A. Hyman,Unknown venue,1926-02-01,9,General Brain Science and Reviews,,10.1097/00005053-192602000-00039,361c88c87a13026c90f013b45d069099098725e7,https://doi.org/10.1097/00005053-192602000-00039,paper,unknown,4,brain; brain in title,
