rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1998,Neurogenesis in the adult human hippocampus,"P. Eriksson, E. Perfilieva, T. Björk-Eriksson, Ann-Marie Alborn, C. Nordborg, D. Peterson, et al.",Nature Medicine,1998-11-01,6606,199,182.53,Cognitive and Systems Neuroscience,human,Positions Neurogenesis in the adult human hippocampus within Cognitive and Systems Neuroscience.,"high citation signal (6,606); recognized venue; open-access PDF metadata; human evidence signal","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1038/3305,4abea224e04d9095e16f5e3f228f50056437ed71,https://doi.org/10.1038/3305,,https://www.nature.com/articles/nm1198_1313.pdf,,JournalArticle,unknown,hippocampus; neuroscience term,
2,1998,Affective Neuroscience: The Foundations of Human and Animal Emotions,J. Panksepp,Unknown venue,1998,4386,424,161.36,General Brain Science and Reviews,human;non-human,Positions Affective Neuroscience: The Foundations of Human and Animal Emotions within General Brain Science and Reviews.,"high citation signal (4,386); human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,8cc8f1de8bbc933b6118f976a0c3124bc2257b21,https://www.semanticscholar.org/paper/8cc8f1de8bbc933b6118f976a0c3124bc2257b21,,,,paper,unknown,neuroscience; neuroscience term,
3,1998,Neurons Containing Hypocretin (Orexin) Project to Multiple Neuronal Systems,"C. Peyron, Devin K. Tighe, A. Pol, A. Pol, L. Lecea, H. Heller, et al.",Journal of Neuroscience,1998-12-01,3401,302,174.58,"Cellular, Molecular, and Synaptic Neuroscience",non-human,The novel neuropeptides called hypocretins (orexins) have recently been identified as being localized exclusively in cell bodies in a subregion of the tuberal part of the hypothalamus.,"high citation signal (3,401); recognized venue; open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.18-23-09996.1998,9dc86bb7a922db1bc59a3a38f5725c7a1404a85a,https://doi.org/10.1523/JNEUROSCI.18-23-09996.1998,,https://www.jneurosci.org/content/jneuro/18/23/9996.full.pdf,,JournalArticle,unknown,brain; cortical; neuron; neuroscience term,"The novel neuropeptides called hypocretins (orexins) have recently been identified as being localized exclusively in cell bodies in a subregion of the tuberal part of the hypothalamus. The structure of the hypocretins, their accumulation in vesicles of axon terminals, and their excitatory effect on cultured hypothalamic neurons suggest that the hypocretins function in intercellular communication. To characterize these peptides further and to help understand what physiological functions they may serve, we undertook an immunohistochemical study to examine the distribution of preprohypocretin-immunoreactive neurons and fibers in the rat brain. Preprohypocretin-positive neurons were found in the perifornical nucleus and in the dorsal and lateral hypothalamic areas. These cells were distinct from those that express melanin-concentrating hormone. Although they represent a restricted group of cells, their projections were widely distributed in the brain. We observed labeled fibers throughout the hypothalamus. The densest extrahypothalamic projection was found in the locus coeruleus. Fibers were also seen in the septal nuclei, the bed nucleus of the stria terminalis, the paraventricular and reuniens nuclei of the thalamus, the zona incerta, the subthalamic nucleus, the central gray, the substantia nigra, the raphe nuclei, the parabrachial area, the medullary reticular formation, and the nucleus of the solitary tract. Less prominent projections were found in cortical regions, central and anterior amygdaloid nuclei, and the olfactory bulb. These results suggest that hypocretins are likely to have a role in physiological functions in addition to food intake such as regulation of blood pressure, the neuroendocrine system, body temperature, and the sleep-waking cycle."
4,1998,"Anterior cingulate cortex, error detection, and the online monitoring of performance.","Cameron S. Carter, T. Braver, D. Barch, Matthew M. Botvinick, Douglas C. Noll, J. Cohen",Science,1998-05-01,3325,175,165.97,General Brain Science and Reviews,,"Positions Anterior cingulate cortex, error detection, and the online monitoring of performance. within General Brain Science and Reviews.","high citation signal (3,325); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.280.5364.747,13a8c7c30ca67cb88b4c5b78d3109d1c5a0f6025,https://doi.org/10.1126/SCIENCE.280.5364.747,,,,JournalArticle,unknown,cortex; neuroscience term,
5,1998,A cortical representation of the local visual environment,"Russell A. Epstein, N. Kanwisher",Nature,1998-04-09,3122,314,158.84,General Brain Science and Reviews,,Positions A cortical representation of the local visual environment within General Brain Science and Reviews.,"high citation signal (3,122); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/33402,46ec521e3f4c89218db0292a097f0f44d17c753d,https://doi.org/10.1038/33402,,,,JournalArticle,unknown,cortical,
6,1998,The Emotional Brain: The Mysterious Underpinnings of Emotional Life,S. Paradiso,Unknown venue,1998-04-01,2859,257,152.45,"EEG, MEG, and Electrophysiology",EEG,"Positions The Emotional Brain: The Mysterious Underpinnings of Emotional Life within EEG, MEG, and Electrophysiology.","high citation signal (2,859)","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1176/AJP.155.4.570,a40434f59368de65a860b01cdfb33d5556308146,https://doi.org/10.1176/AJP.155.4.570,,,,paper,unknown,brain; brain in title,
7,1998,Brain corticosteroid receptor balance in health and disease.,"E. de Kloet, E. Vreugdenhil, M. Oitzl, M. Joëls",Endocrine reviews,1998-06-01,2738,110,153.48,General Brain Science and Reviews,,Positions Brain corticosteroid receptor balance in health and disease. within General Brain Science and Reviews.,"high citation signal (2,738); open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1210/EDRV.19.3.0331,b7dfcb5b0f390717a8a9e3999f02ce347c3cf875,https://doi.org/10.1210/EDRV.19.3.0331,,https://academic.oup.com/edrv/article-pdf/19/3/269/8863791/edrv0269.pdf,,Review; JournalArticle,unknown,brain; brain in title,
8,1998,Masked Presentations of Emotional Facial Expressions Modulate Amygdala Activity without Explicit Knowledge,"P. Whalen, S. Rauch, N. Etcoff, S. McInerney, Michael B. Lee, M. Jenike",Journal of Neuroscience,1998-01-01,2307,140,165.99,Neuroimaging and Brain Mapping,MRI;fMRI;human,"Functional magnetic resonance imaging (fMRI) of the human brain was used to study whether the amygdala is activated in response to emotional stimuli, even in the absence of explicit knowledge that such stimuli were presented.","high citation signal (2,307); recognized venue; open-access PDF metadata; human evidence signal","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1523/JNEUROSCI.18-01-00411.1998,25c937ed643e7ecf79f2d3c5376a54224fc16d0c,https://doi.org/10.1523/JNEUROSCI.18-01-00411.1998,,https://www.jneurosci.org/content/jneuro/18/1/411.full.pdf,,JournalArticle,unknown,brain; amygdala; fmri; mri,"Functional magnetic resonance imaging (fMRI) of the human brain was used to study whether the amygdala is activated in response to emotional stimuli, even in the absence of explicit knowledge that such stimuli were presented. Pictures of human faces bearing fearful or happy expressions were presented to 10 normal, healthy subjects by using a backward masking procedure that resulted in 8 of 10 subjects reporting that they had not seen these facial expressions. The backward masking procedure consisted of 33 msec presentations of fearful or happy facial expressions, their offset coincident with the onset of 167 msec presentations of neutral facial expressions. Although subjects reported seeing only neutral faces, blood oxygen level-dependent (BOLD) fMRI signal in the amygdala was significantly higher during viewing of masked fearful faces than during the viewing of masked happy faces. This difference was composed of significant signal increases in the amygdala to masked fearful faces as well as significant signal decreases to masked happy faces, consistent with the notion that the level of amygdala activation is affected differentially by the emotional valence of external stimuli. In addition, these facial expressions activated the sublenticular substantia innominata (SI), where signal increases were observed to both fearful and happy faces-suggesting a spatial dissociation of territories that respond to emotional valence versus salience or arousal value. This study, using fMRI in conjunction with masked stimulus presentations, represents an initial step toward determining the role of the amygdala in nonconscious processing."
9,1998,"The Variable Discharge of Cortical Neurons: Implications for Connectivity, Computation, and Information Coding","M. Shadlen, W. Newsome",Journal of Neuroscience,1998-05-15,2272,120,172.52,"Brain Development, Plasticity, and Connectomics",non-human;connectome,Cortical neurons exhibit tremendous variability in the number and temporal distribution of spikes in their discharge patterns.,"high citation signal (2,272); recognized venue; open-access PDF metadata","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.18-10-03870.1998,a146d6514cb7db6eb511047abbc6983b04a077bb,https://doi.org/10.1523/JNEUROSCI.18-10-03870.1998,,https://www.jneurosci.org/content/jneuro/18/10/3870.full.pdf,,JournalArticle,unknown,cerebral; cortex; cortical; neuron; neural; neuroscience term,"Cortical neurons exhibit tremendous variability in the number and temporal distribution of spikes in their discharge patterns. Furthermore, this variability appears to be conserved over large regions of the cerebral cortex, suggesting that it is neither reduced nor expanded from stage to stage within a processing pathway. To investigate the principles underlying such statistical homogeneity, we have analyzed a model of synaptic integration incorporating a highly simplified integrate and fire mechanism with decay. We analyzed a ""high-input regime"" in which neurons receive hundreds of excitatory synaptic inputs during each interspike interval. To produce a graded response in this regime, the neuron must balance excitation with inhibition. We find that a simple integrate and fire mechanism with balanced excitation and inhibition produces a highly variable interspike interval, consistent with experimental data. Detailed information about the temporal pattern of synaptic inputs cannot be recovered from the pattern of output spikes, and we infer that cortical neurons are unlikely to transmit information in the temporal pattern of spike discharge. Rather, we suggest that quantities are represented as rate codes in ensembles of 50-100 neurons. These column-like ensembles tolerate large fractions of common synaptic input and yet covary only weakly in their spike discharge. We find that an ensemble of 100 neurons provides a reliable estimate of rate in just one interspike interval (10-50 msec). Finally, we derived an expression for the variance of the neural spike count that leads to a stable propagation of signal and noise in networks of neurons-that is, conditions that do not impose an accumulation or diminution of noise. The solution implies that single neurons perform simple algebra resembling averaging, and that more sophisticated computations arise by virtue of the anatomical convergence of novel combinations of inputs to the cortical column from external sources."
10,1998,Caspase-3 Is Required for DNA Fragmentation and Morphological Changes Associated with Apoptosis*,"R. Jänicke, M. L. Sprengart, M. R. Wati, A. Porter",Journal of Biological Chemistry,1998-04-17,2079,64,143.72,"Brain Development, Plasticity, and Connectomics",non-human,Interleukin 1β-converting enzyme-like proteases (caspases) are crucial components of cell death pathways.,"high citation signal (2,079); open-access PDF metadata","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1074/JBC.273.16.9357,c4ffc06aaf5da79a290e60fc840824e61ea4b407,https://doi.org/10.1074/JBC.273.16.9357,,http://www.jbc.org/article/S002192581846139X/pdf,,JournalArticle,unknown,brain,"Interleukin 1β-converting enzyme-like proteases (caspases) are crucial components of cell death pathways. Among the caspases identified, caspase-3 stands out because it is commonly activated by numerous death signals and cleaves a variety of important cellular proteins. Studies in caspase-3 knock-out mice have shown that this protease is essential for brain development. To investigate the requirement for caspase-3 in apoptosis, we took advantage of the MCF-7 breast carcinoma cell line, which we show here has lost caspase-3 owing to a 47-base pair deletion within exon 3 of the CASP-3 gene. This deletion results in the skipping of exon 3 during pre-mRNA splicing, thereby abrogating translation of theCASP-3 mRNA. Although MCF-7 cells were still sensitive to tumor necrosis factor (TNF)- or staurosporine-induced apoptosis, no DNA fragmentation was observed. In addition, MCF-7 cells undergoing cell death did not display some of the distinct morphological features typical of apoptotic cells such as shrinkage and blebbing. Introduction of the CASP-3 gene into MCF-7 cells resulted in DNA fragmentation and cellular blebbing following TNF treatment. These results indicate that although caspase-3 is not essential for TNF- or staurosporine-induced apoptosis, it is required for DNA fragmentation and some of the typical morphological changes of cells undergoing apoptosis."
