rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,2024,2024 Heart Disease and Stroke Statistics: A Report of US and Global Data From the American Heart Association,"Seth S. Martin, Aaron W. Aday, Zaid I Almarzooq, Cheryl A M Anderson, Pankaj Arora, Christy L Avery, et al.",Circulation,2024-01-24,1634,164,141.79,Clinical Neurology and Neurodegeneration,EEG;human;non-human,"an Heart Association (AHA), in conjunction with the National Institutes of Health, annually reports the most up-to-date statistics related to heart disease, stroke, and cardiovascular risk factors, including core health behaviors (smoking, physical activity, nutrition, sleep, and obesity) and health factors (cholesterol, blood pressure, glucose control, and metabolic syndrome) that contribute to cardiovascular health.","high citation signal (1,634); open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1161/CIR.0000000000001209,596e369457b051733d5a93e8eaea85c264d3b5b9,https://doi.org/10.1161/CIR.0000000000001209,,https://doi.org/10.1161/cir.0000000000001209,,Review; JournalArticle,unknown,brain,"BACKGROUND: The American Heart Association (AHA), in conjunction with the National Institutes of Health, annually reports the most up-to-date statistics related to heart disease, stroke, and cardiovascular risk factors, including core health behaviors (smoking, physical activity, nutrition, sleep, and obesity) and health factors (cholesterol, blood pressure, glucose control, and metabolic syndrome) that contribute to cardiovascular health. The AHA Heart Disease and Stroke Statistical Update presents the latest data on a range of major clinical heart and circulatory disease conditions (including stroke, brain health, complications of pregnancy, kidney disease, congenital heart disease, rhythm disorders, sudden cardiac arrest, subclinical atherosclerosis, coronary heart disease, cardiomyopathy, heart failure, valvular disease, venous thromboembolism, and peripheral artery disease) and the associated outcomes (including quality of care, procedures, and economic costs). METHODS: The AHA, through its Epidemiology and Prevention Statistics Committee, continuously monitors and evaluates sources of data on heart disease and stroke in the United States and globally to provide the most current information available in the annual Statistical Update with review of published literature through the year before writing. The 2024 AHA Statistical Update is the product of a full year's worth of effort in 2023 by dedicated volunteer clinicians and scientists, committed government professionals, and AHA staff members. The AHA strives to further understand and help heal health problems inflicted by structural racism, a public health crisis that can significantly damage physical and mental health and perpetuate disparities in access to health care, education, income, housing, and several other factors vital to healthy lives. This year's edition includes additional global data, as well as data on the monitoring and benefits of cardiovascular health in the population, with an enhanced focus on health equity across several key domains. RESULTS: Each of the chapters in the Statistical Update focuses on a different topic related to heart disease and stroke statistics. CONCLUSIONS: The Statistical Update represents a critical resource for the lay public, policymakers, media professionals, clinicians, health care administrators, researchers, health advocates, and others seeking the best available data on these factors and conditions."
2,2024,Microbiota-gut-brain axis and its therapeutic applications in neurodegenerative diseases,"Jian Sheng Loh, Wen Qi Mak, Lily Tan, Chu Xin Ng, Hong Hao Chan, Shiau Hueh Yeow, et al.",Signal Transduction and Targeted Therapy,2024-02-16,899,26,141.04,"Cellular, Molecular, and Synaptic Neuroscience",EEG;human;non-human,The human gastrointestinal tract is populated with a diverse microbial community.,high citation signal (899); open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41392-024-01743-1,c0e02114aa9a2a998ea241db2e5f6de2751e910e,https://doi.org/10.1038/s41392-024-01743-1,,https://www.nature.com/articles/s41392-024-01743-1.pdf,,Review; JournalArticle,unknown,brain; glia; microglia; brain in title,"The human gastrointestinal tract is populated with a diverse microbial community. The vast genetic and metabolic potential of the gut microbiome underpins its ubiquity in nearly every aspect of human biology, including health maintenance, development, aging, and disease. The advent of new sequencing technologies and culture-independent methods has allowed researchers to move beyond correlative studies toward mechanistic explorations to shed light on microbiome-host interactions. Evidence has unveiled the bidirectional communication between the gut microbiome and the central nervous system, referred to as the ""microbiota-gut-brain axis"". The microbiota-gut-brain axis represents an important regulator of glial functions, making it an actionable target to ameliorate the development and progression of neurodegenerative diseases. In this review, we discuss the mechanisms of the microbiota-gut-brain axis in neurodegenerative diseases. As the gut microbiome provides essential cues to microglia, astrocytes, and oligodendrocytes, we examine the communications between gut microbiota and these glial cells during healthy states and neurodegenerative diseases. Subsequently, we discuss the mechanisms of the microbiota-gut-brain axis in neurodegenerative diseases using a metabolite-centric approach, while also examining the role of gut microbiota-related neurotransmitters and gut hormones. Next, we examine the potential of targeting the intestinal barrier, blood-brain barrier, meninges, and peripheral immune system to counteract glial dysfunction in neurodegeneration. Finally, we conclude by assessing the pre-clinical and clinical evidence of probiotics, prebiotics, and fecal microbiota transplantation in neurodegenerative diseases. A thorough comprehension of the microbiota-gut-brain axis will foster the development of effective therapeutic interventions for the management of neurodegenerative diseases."
3,2024,"Recent advances in Alzheimer's disease: mechanisms, clinical trials and new drug development strategies","Jifa Zhang, Yinglu Zhang, Jiaxing Wang, Yilin Xia, Jiaxian Zhang, Lei Chen",Signal Transduction and Targeted Therapy,2024-08-23,865,27,130.35,Clinical Neurology and Neurodegeneration,EEG;human;non-human,"Alzheimer's disease (AD) stands as the predominant form of dementia, presenting significant and escalating global challenges.",high citation signal (865); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41392-024-01911-3,8ff7d224cd5f81cb22fca07098d6f0ed92abd2bf,https://doi.org/10.1038/s41392-024-01911-3,,https://doi.org/10.1038/s41392-024-01911-3,,Review; JournalArticle,unknown,brain,"Alzheimer's disease (AD) stands as the predominant form of dementia, presenting significant and escalating global challenges. Its etiology is intricate and diverse, stemming from a combination of factors such as aging, genetics, and environment. Our current understanding of AD pathologies involves various hypotheses, such as the cholinergic, amyloid, tau protein, inflammatory, oxidative stress, metal ion, glutamate excitotoxicity, microbiota-gut-brain axis, and abnormal autophagy. Nonetheless, unraveling the interplay among these pathological aspects and pinpointing the primary initiators of AD require further elucidation and validation. In the past decades, most clinical drugs have been discontinued due to limited effectiveness or adverse effects. Presently, available drugs primarily offer symptomatic relief and often accompanied by undesirable side effects. However, recent approvals of aducanumab (1) and lecanemab (2) by the Food and Drug Administration (FDA) present the potential in disrease-modifying effects. Nevertheless, the long-term efficacy and safety of these drugs need further validation. Consequently, the quest for safer and more effective AD drugs persists as a formidable and pressing task. This review discusses the current understanding of AD pathogenesis, advances in diagnostic biomarkers, the latest updates of clinical trials, and emerging technologies for AD drug development. We highlight recent progress in the discovery of selective inhibitors, dual-target inhibitors, allosteric modulators, covalent inhibitors, proteolysis-targeting chimeras (PROTACs), and protein-protein interaction (PPI) modulators. Our goal is to provide insights into the prospective development and clinical application of novel AD drugs."
4,2024,"Sources, effects and present perspectives of heavy metals contamination: Soil, plants and human food chain","P. B. Angon, Md Shafiul Islam, Shreejana K.C., Arpan Das, Nafisa Anjum, Amrit Poudel, et al.",Heliyon,2024-03-26,723,16,124.73,"Brain Development, Plasticity, and Connectomics",human,"Heavy metal (HM) poisoning of agricultural soils poses a serious risk to plant life, human health, and global food supply.",high citation signal (723); open-access PDF metadata; human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/j.heliyon.2024.e28357,9b6c05052e7a9021e56858685e7068f7f500cab0,https://doi.org/10.1016/j.heliyon.2024.e28357,,http://www.cell.com/article/S2405844024043883/pdf,,Review; JournalArticle,unknown,brain,"Heavy metal (HM) poisoning of agricultural soils poses a serious risk to plant life, human health, and global food supply. When HM levels in agricultural soils get to dangerous levels, it harms crop health and yield. Chromium (Cr), arsenic (As), nickel (Ni), cadmium (Cd), lead (Pb), mercury (Hg), zinc (Zn), and copper (Cu) are the main heavy metals. The environment contains these metals in varying degrees, such as in soil, food, water, and even the air. These substances damage plants and alter soil characteristics, which lowers crop yield. Crop types, growing circumstances, elemental toxicity, developmental stage, soil physical and chemical properties, and the presence and bioavailability of heavy metals (HMs) in the soil solution are some of the factors affecting the amount of HM toxicity in crops. By interfering with the normal structure and function of cellular components, HMs can impede various metabolic and developmental processes. Humans are exposed to numerous serious diseases by consuming these affected plant products. Exposure to certain metals can harm the kidneys, brain, intestines, lungs, liver, and other organs of the human body. This review assesses (1) contamination of heavy metals in soils through different sources, like anthropogenic and natural; (2) the effect on microorganisms and the chemical and physical properties of soil; (3) the effect on plants as well as crop production; and (4) entering the food chain and associated hazards to human health. Lastly, we identified certain research gaps and suggested further study. If people want to feel safe in their surroundings, there needs to be stringent regulation of the release of heavy metals into the environment."
5,2024,Robustness and resilience of complex networks,"O. Artime, Marco Grassia, Manlio De Domenico, J. P. Gleeson, H. Makse, G. Mangioni, et al.",Nature Reviews Physics,2024-01-08,540,8,138.88,General Brain Science and Reviews,human;non-human;connectome,"Complex networks are ubiquitous: a cell, the human brain, a group of people and the Internet are all examples of interconnected many-body systems characterized by macroscopic properties that cannot be trivially deduced from those of their microscopic constituents.",high citation signal (540); recognized venue; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s42254-023-00676-y,88ba1fb66de266ba0bdff310553255bac4836369,https://doi.org/10.1038/s42254-023-00676-y,,,,JournalArticle; Review,unknown,brain; neuroscience; neuroscience term,"Complex networks are ubiquitous: a cell, the human brain, a group of people and the Internet are all examples of interconnected many-body systems characterized by macroscopic properties that cannot be trivially deduced from those of their microscopic constituents. Such systems are exposed to both internal, localized, failures and external disturbances or perturbations. Owing to their interconnected structure, complex systems might be severely degraded, to the point of disintegration or systemic dysfunction. Examples include cascading failures, triggered by an initially localized overload in power systems, and the critical slowing downs of ecosystems which can be driven towards extinction. In recent years, this general phenomenon has been investigated by framing localized and systemic failures in terms of perturbations that can alter the function of a system. We capitalize on this mathematical framework to review theoretical and computational approaches to characterize robustness and resilience of complex networks. We discuss recent approaches to mitigate the impact of perturbations in terms of designing robustness, identifying early-warning signals and adapting responses. In terms of applications, we compare the performance of the state-of-the-art dismantling techniques, highlighting their optimal range of applicability for practical problems, and provide a repository with ready-to-use scripts, a much-needed tool set. Complex biological, social and engineering systems operate through intricate connectivity patterns. Understanding their robustness and resilience against disturbances is crucial for applications. This Review addresses systemic breakdown, cascading failures and potential interventions, highlighting the importance of research at the crossroad of statistical physics and machine learning. A variety of biological, social and engineering complex systems can be defined in terms of units that exchange information through interaction networks, exhibiting diverse structural patterns such as heterogeneity, modularity and hierarchy. Owing to their interconnected nature, complex networks can amplify minor disruptions to a system-wide level, making it essential to understand their robustness against both external perturbations and internal failures. The study of complex networks' robustness and resilience involves investigating phase transitions that usually depend on features such as degree connectivity, spatial embedding, interdependence and coupled dynamics. Network science offers a wide range of theoretical and computational methods for quantifying system robustness against perturbations, as well as grounded approaches to design robustness, identify early-warning signals and devise adaptive responses. These methods find application across a multitude of disciplines, including systems biology, systems neuroscience, engineering, and social and behavioural sciences. A variety of biological, social and engineering complex systems can be defined in terms of units that exchange information through interaction networks, exhibiting diverse structural patterns such as heterogeneity, modularity and hierarchy. Owing to their interconnected nature, complex networks can amplify minor disruptions to a system-wide level, making it essential to understand their robustness against both external perturbations and internal failures. The study of complex networks' robustness and resilience involves investigating phase transitions that usually depend on features such as degree connectivity, spatial embedding, interdependence and coupled dynamics. Network science offers a wide range of theoretical and computational methods for quantifying system robustness against perturbations, as well as grounded approaches to design robustness, identify early-warning signals and devise adaptive responses. These methods find application across a multitude of disciplines, including systems biology, systems neuroscience, engineering, and social and behavioural sciences."
6,2024,Ischemia-reperfusion injury: molecular mechanisms and therapeutic targets,"Meng Zhang, Qian Liu, H. Meng, H. Duan, Xin Liu, Jian Wu, et al.",Signal Transduction and Targeted Therapy,2024-01-08,538,15,123.01,"Brain Development, Plasticity, and Connectomics",EEG;human;non-human;connectome,"Ischemia-reperfusion (I/R) injury paradoxically occurs during reperfusion following ischemia, exacerbating the initial tissue damage.",high citation signal (538); open-access PDF metadata; human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41392-023-01688-x,19c26c8c159811aa5192ca7a37096179ca280335,https://doi.org/10.1038/s41392-023-01688-x,,https://www.nature.com/articles/s41392-023-01688-x.pdf,,Review; JournalArticle,unknown,brain,"Ischemia-reperfusion (I/R) injury paradoxically occurs during reperfusion following ischemia, exacerbating the initial tissue damage. The limited understanding of the intricate mechanisms underlying I/R injury hinders the development of effective therapeutic interventions. The Wnt signaling pathway exhibits extensive crosstalk with various other pathways, forming a network system of signaling pathways involved in I/R injury. This review article elucidates the underlying mechanisms involved in Wnt signaling, as well as the complex interplay between Wnt and other pathways, including Notch, phosphatidylinositol 3-kinase/protein kinase B, transforming growth factor-β, nuclear factor kappa, bone morphogenetic protein, N-methyl-D-aspartic acid receptor-Ca^2+-Activin A, Hippo-Yes-associated protein, toll-like receptor 4/toll-interleukine-1 receptor domain-containing adapter-inducing interferon-β, and hepatocyte growth factor/mesenchymal-epithelial transition factor. In particular, we delve into their respective contributions to key pathological processes, including apoptosis, the inflammatory response, oxidative stress, extracellular matrix remodeling, angiogenesis, cell hypertrophy, fibrosis, ferroptosis, neurogenesis, and blood-brain barrier damage during I/R injury. Our comprehensive analysis of the mechanisms involved in Wnt signaling during I/R reveals that activation of the canonical Wnt pathway promotes organ recovery, while activation of the non-canonical Wnt pathways exacerbates injury. Moreover, we explore novel therapeutic approaches based on these mechanistic findings, incorporating evidence from animal experiments, current standards, and clinical trials. The objective of this review is to provide deeper insights into the roles of Wnt and its crosstalk signaling pathways in I/R-mediated processes and organ dysfunction, to facilitate the development of innovative therapeutic agents for I/R injury."
7,2024,Oxidative stress and inflammation in the pathogenesis of neurological disorders: Mechanisms and implications,"Umesh Chandra Dash, Nitish Kumar Bhol, Sandeep Kumar Swain, Rashmi Rekha Samal, Prabhat Kumar Nayak, V. Raina, et al.",Acta Pharmaceutica Sinica B,2024-10-01,510,9,119.65,Clinical Neurology and Neurodegeneration,EEG;non-human,"Neuroprotection is a proactive approach to safeguarding the nervous system, including the brain, spinal cord, and peripheral nerves, by preventing or limiting damage to nerve cells and other components.",high citation signal (510); open-access PDF metadata,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/j.apsb.2024.10.004,d9aa0e535cd9d7b4fdd52cf337c947344008349f,https://doi.org/10.1016/j.apsb.2024.10.004,,https://doi.org/10.1016/j.apsb.2024.10.004,,Review; JournalArticle,unknown,brain,"Neuroprotection is a proactive approach to safeguarding the nervous system, including the brain, spinal cord, and peripheral nerves, by preventing or limiting damage to nerve cells and other components. It primarily defends the central nervous system against injury from acute and progressive neurodegenerative disorders. Oxidative stress, an imbalance between the body's natural defense mechanisms and the generation of reactive oxygen species, is crucial in developing neurological disorders. Due to its high metabolic rate and oxygen consumption, the brain is particularly vulnerable to oxidative stress. Excessive ROS damages the essential biomolecules, leading to cellular malfunction and neurodegeneration. Several neurological disorders, including Alzheimer's, Parkinson's, Amyotrophic lateral sclerosis, multiple sclerosis, and ischemic stroke, are associated with oxidative stress. Understanding the impact of oxidative stress in these conditions is crucial for developing new treatment methods. Researchers are exploring using antioxidants and other molecules to mitigate oxidative stress, aiming to prevent or slow down the progression of brain diseases. By understanding the intricate interplay between oxidative stress and neurological disorders, scientists hope to pave the way for innovative therapeutic and preventive approaches, ultimately improving individuals' living standards."
8,2024,APOE4/4 is linked to damaging lipid droplets in Alzheimer's disease microglia,"Michael Haney, Róbert Pálovics, Christy N Munson, Chris M. Long, Patrik K. Johansson, Oscar Yip, et al.",Nature,2024-03-13,401,20,132.54,"Cellular, Molecular, and Synaptic Neuroscience",single-cell;human;non-human,Several genetic risk factors for Alzheimer's disease implicate genes involved in lipid metabolism and many of these lipid genes are highly expressed in glial cells1.,high citation signal (401); recognized venue; open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41586-024-07185-7,403a5aefdc0c66f64029809243f84878c8677bae,https://doi.org/10.1038/s41586-024-07185-7,,https://www.nature.com/articles/s41586-024-07185-7.pdf,,JournalArticle,unknown,brain; glia; microglia,"Several genetic risk factors for Alzheimer's disease implicate genes involved in lipid metabolism and many of these lipid genes are highly expressed in glial cells1. However, the relationship between lipid metabolism in glia and Alzheimer's disease pathology remains poorly understood. Through single-nucleus RNA sequencing of brain tissue in Alzheimer's disease, we have identified a microglial state defined by the expression of the lipid droplet-associated enzyme ACSL1 with ACSL1-positive microglia being most abundant in patients with Alzheimer's disease having the APOE4/4 genotype. In human induced pluripotent stem cell-derived microglia, fibrillar Aβ induces ACSL1 expression, triglyceride synthesis and lipid droplet accumulation in an APOE-dependent manner. Additionally, conditioned media from lipid droplet-containing microglia lead to Tau phosphorylation and neurotoxicity in an APOE-dependent manner. Our findings suggest a link between genetic risk factors for Alzheimer's disease with microglial lipid droplet accumulation and neurotoxic microglia-derived factors, potentially providing therapeutic strategies for Alzheimer's disease. A microglial state, featuring lipid droplets and secretion of neurotoxic factors, is shown to be most prominent in people with Alzheimer's disease who have the APOE4 genotype."
9,2024,The role of neuroinflammation in neurodegenerative diseases: current understanding and future therapeutic targets,"Alhamdu Adamu, Shuo Li, Fankai Gao, Guofang Xue",Frontiers in Aging Neuroscience,2024-04-12,399,8,128.05,Clinical Neurology and Neurodegeneration,non-human,"Neuroinflammation refers to a highly complicated reaction of the central nervous system (CNS) to certain stimuli such as trauma, infection, and neurodegenerative diseases.",high citation signal (399); recognized venue; open-access PDF metadata,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3389/fnagi.2024.1347987,83918d44559f08cb7fd45c8fefa64bb739ff41ff,https://doi.org/10.3389/fnagi.2024.1347987,,https://www.frontiersin.org/articles/10.3389/fnagi.2024.1347987/pdf?isPublishedV2=False,,Review; JournalArticle,unknown,brain; glia,"Neuroinflammation refers to a highly complicated reaction of the central nervous system (CNS) to certain stimuli such as trauma, infection, and neurodegenerative diseases. This is a cellular immune response whereby glial cells are activated, inflammatory mediators are liberated and reactive oxygen and nitrogen species are synthesized. Neuroinflammation is a key process that helps protect the brain from pathogens, but inappropriate, or protracted inflammation yields pathological states such as Parkinson's disease, Alzheimer's, Multiple Sclerosis, and other neurodegenerative disorders that showcase various pathways of neurodegeneration distributed in various parts of the CNS. This review reveals the major neuroinflammatory signaling pathways associated with neurodegeneration. Additionally, it explores promising therapeutic avenues, such as stem cell therapy, genetic intervention, and nanoparticles, aiming to regulate neuroinflammation and potentially impede or decelerate the advancement of these conditions. A comprehensive understanding of the intricate connection between neuroinflammation and these diseases is pivotal for the development of future treatment strategies that can alleviate the burden imposed by these devastating disorders."
10,2024,Highly accurate blood test for Alzheimer's disease is similar or superior to clinical cerebrospinal fluid tests,"N. Barthélemy, Gemma Salvadó, S. Schindler, Yingxin He, S. Janelidze, L. Collij, et al.",Nature Medicine,2024-02-21,378,12,126.28,Clinical Neurology and Neurodegeneration,human;non-human,"With the emergence of Alzheimer's disease (AD) disease-modifying therapies, identifying patients who could benefit from these treatments becomes critical.",high citation signal (378); recognized venue; open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41591-024-02869-z,30c842d7a3873b47def3250ca4bbf53b864d4a67,https://doi.org/10.1038/s41591-024-02869-z,,https://doi.org/10.1038/s41591-024-02869-z,,JournalArticle,unknown,brain,"With the emergence of Alzheimer's disease (AD) disease-modifying therapies, identifying patients who could benefit from these treatments becomes critical. In this study, we evaluated whether a precise blood test could perform as well as established cerebrospinal fluid (CSF) tests in detecting amyloid-β (Aβ) plaques and tau tangles. Plasma %p-tau217 (ratio of phosporylated-tau217 to non-phosphorylated tau) was analyzed by mass spectrometry in the Swedish BioFINDER-2 cohort (n = 1,422) and the US Charles F. and Joanne Knight Alzheimer Disease Research Center (Knight ADRC) cohort (n = 337). Matched CSF samples were analyzed with clinically used and FDA-approved automated immunoassays for Aβ42/40 and p-tau181/Aβ42. The primary and secondary outcomes were detection of brain Aβ or tau pathology, respectively, using positron emission tomography (PET) imaging as the reference standard. Main analyses were focused on individuals with cognitive impairment (mild cognitive impairment and mild dementia), which is the target population for available disease-modifying treatments. Plasma %p-tau217 was clinically equivalent to FDA-approved CSF tests in classifying Aβ PET status, with an area under the curve (AUC) for both between 0.95 and 0.97. Plasma %p-tau217 was generally superior to CSF tests in classification of tau-PET with AUCs of 0.95-0.98. In cognitively impaired subcohorts (BioFINDER-2: n = 720; Knight ADRC: n = 50), plasma %p-tau217 had an accuracy, a positive predictive value and a negative predictive value of 89-90% for Aβ PET and 87-88% for tau PET status, which was clinically equivalent to CSF tests, further improving to 95% using a two-cutoffs approach. Blood plasma %p-tau217 demonstrated performance that was clinically equivalent or superior to clinically used FDA-approved CSF tests in the detection of AD pathology. Use of high-performance blood tests in clinical practice can improve access to accurate AD diagnosis and AD-specific treatments. The performance of plasma %p-tau217 is clinically equivalent in classification of Aβ PET status and superior in classification of tau PET status compared to clinically used and FDA-approved CSF tests in cognitively impaired participants."
