year,title,authors,venue,publicationDate,citationCount,category,keywordTags,doi,sourceId,url,workType,language,relevanceScore,relevanceReason,abstractSnippet
1903,"X. On the Morphology of the Brain in the Mammalia, with Special Reference to that of the Lemurs, Recent and Extinct.",G. E. Smith,Unknown venue,1903-02-01,43,General Brain Science and Reviews,,10.1111/J.1096-3642.1903.TB00497.X,78e9eb81ed09f670dcd00cfd85555849835a9b83,https://doi.org/10.1111/J.1096-3642.1903.TB00497.X,paper,unknown,4,brain; brain in title,
1903,On the medullated nerve fibers crossing the site of lesions in the brain of the white rat,S. W. Ranson,Unknown venue,1903-10-01,25,General Brain Science and Reviews,non-human,10.1002/cne.910130304,bc9e339cab8969a93388139627f877970b55c719,https://doi.org/10.1002/cne.910130304,Review,unknown,4,brain; brain in title,
1903,Brain-weights of animals with special reference to the weight of the brain in the Macaque monkey,E. A. Spitzka,Unknown venue,1903-04-01,12,General Brain Science and Reviews,non-human,10.1002/CNE.910130103,6a26c4682aa1f0fe032fdd5c1a3f6ae0a2f59c10,https://doi.org/10.1002/CNE.910130103,paper,unknown,4,brain; brain in title,
1903,Surgery of the Brain and Spinal Cord,Unknown authors,The Hospital,1903-05-09,10,General Brain Science and Reviews,,,f4fec884282ffd4885e885a9ad6a53c2e62b3fbb,https://www.semanticscholar.org/paper/f4fec884282ffd4885e885a9ad6a53c2e62b3fbb,JournalArticle,unknown,4,brain; brain in title,
1903,Cortex cerebri and iris,N. Mislawsky,Journal of Physiology,1903-02-23,8,General Brain Science and Reviews,,10.1113/jphysiol.1903.sp000943,1596ae4a8e54f4301768bbc5d56d7d851420984f,https://doi.org/10.1113/jphysiol.1903.sp000943,JournalArticle,unknown,4,cortex; neuroscience term,
1903,The brain of the Archæoceti,G. E. Smith,Proceedings of the Royal Society of London,1903-04-01,6,General Brain Science and Reviews,,10.1098/rspl.1902.0101,01785ec8ea23072e8ac669e5c9e90170bc42ec01,https://doi.org/10.1098/rspl.1902.0101,paper,unknown,4,brain; brain in title,"So far as I have been able to ascertain, nothing whatever is known of the form of the brain or, more strictly, of the cranial cavity in the Archæoceti."
1903,A CASE OF LARGE BLOOD CYST IN THE ARACHNOID SPACE SIMULATING BRAIN TUMOUR; OPERATION; RECOVERY.,"James Taylor, C. Ballance",Unknown venue,1903-08-29,4,General Brain Science and Reviews,non-human,10.1016/S0140-6736(01)50561-9,c091eeacd2f9b1dd94798996db87cb61e35d71dc,https://doi.org/10.1016/S0140-6736(01)50561-9,paper,unknown,4,brain; brain in title,
1903,A STUDY OF THE BRAIN OF THE LATE MAJOR J. W. POWELL,E. A. Spitzka,Unknown venue,1903-10-12,3,General Brain Science and Reviews,,10.1525/AA.1903.5.4.02A00020,055618a7558d3f3f6e256457dd876ca3b73a402a,https://doi.org/10.1525/AA.1903.5.4.02A00020,paper,unknown,4,brain; brain in title,
1903,DETERMINATE FACTORS IN THE CAUSE OF INSANITY.,E. Carpenter,Unknown venue,1903-01-24,3,Clinical Neurology and Neurodegeneration,human,10.1001/JAMA.1903.92490040036001H,dea47c91b9da3cf34db48d776c6e182e12e5f164,https://doi.org/10.1001/JAMA.1903.92490040036001H,paper,unknown,1,brain,It is questionable if there is any problem which has occupied the thought of medical men so diligently as that of the etiology of disease.
1903,"Further Notes on the Lemurs, with especial Reference to the Brain",G. E. Smith,Unknown venue,1903-10-01,3,General Brain Science and Reviews,,10.1111/J.1096-3642.1903.TB00427.X,107b7ef8831c527d9e4d5e4668e8e080ab84af8b,https://doi.org/10.1111/J.1096-3642.1903.TB00427.X,paper,unknown,4,brain; brain in title,
