rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,1983,The Rat Brain in Stereotaxic Coordinates,"George Paxinos, Charles Watson",Unknown venue,1983,34223,884,197.13,General Brain Science and Reviews,non-human,Positions The Rat Brain in Stereotaxic Coordinates within General Brain Science and Reviews.,"high citation signal (34,223)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,dea80aa2acf5dca053a6470c4fa17fbe4e451452,https://www.semanticscholar.org/paper/dea80aa2acf5dca053a6470c4fa17fbe4e451452,,,,paper,unknown,brain; brain in title,
2,1983,The Rat Brain in Stereotaxic Coordinates,"George Paxinos, Charles Watson",Unknown venue,1983,28335,9896,196.73,General Brain Science and Reviews,non-human,Positions The Rat Brain in Stereotaxic Coordinates within General Brain Science and Reviews.,"high citation signal (28,335); open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/c2009-0-63235-9,f9377cbc1e630c834899dc5ba72fd5897f238599,https://doi.org/10.1016/c2009-0-63235-9,,http://www.gbv.de/dms/bowker/toc/9780123742438.pdf,,paper,unknown,brain; brain in title,
3,1983,"The rat brain in stereotaxic coordinates: Authors: George Paxinos & Charles Watson Academic Press Australia, 1982 Softback, 154 pages (including 71 plates), 35.00 Aust $",Miklós Palkovits,Unknown venue,1983-04-01,6019,1873,165.85,General Brain Science and Reviews,non-human,"Positions The rat brain in stereotaxic coordinates: Authors: George Paxinos & Charles Watson Academic Press Australia, 1982 Softback, 154 pages (including 71 plates), 35.00 Aust $ within General Brain Science and Reviews.","high citation signal (6,019)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0143-4179(83)90049-5,d2a6af2ecac86e23ff02a920675daf4a51201f77,https://doi.org/10.1016/0143-4179(83)90049-5,,,,paper,unknown,brain; brain in title,
4,1983,Graphical Evaluation of Blood-to-Brain Transfer Constants from Multiple-Time Uptake Data,"C. Patlak, R. Blasberg, J. Fenstermacher",Journal of Cerebral Blood Flow and Metabolism,1983-03-01,3872,127,159.71,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions Graphical Evaluation of Blood-to-Brain Transfer Constants from Multiple-Time Uptake Data within Cerebrovascular, Metabolism, and Brain Injury.","high citation signal (3,872); open-access PDF metadata","Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/jcbfm.1983.1,6ae2a88da76d402292b93474a9119c8f8fe65173,https://doi.org/10.1038/jcbfm.1983.1,,https://journals.sagepub.com/doi/pdf/10.1038/jcbfm.1983.1,,JournalArticle,unknown,brain; brain in title,
5,1983,Alzheimer's disease: a disorder of cortical cholinergic innervation.,"J. Coyle, D. Price, M. DeLong",Science,1983-03-11,3045,33,158.39,Clinical Neurology and Neurodegeneration,,Positions Alzheimer's disease: a disorder of cortical cholinergic innervation. within Clinical Neurology and Neurodegeneration.,"high citation signal (3,045); recognized venue","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.6338589,3b2282f1383430c876b0b7d571e682660cd42364,https://doi.org/10.1126/SCIENCE.6338589,,,,Review; JournalArticle,unknown,cortical,
6,1983,Organization of ovine corticotropin-releasing factor immunoreactive cells and fibers in the rat brain: an immunohistochemical study.,"L. Swanson, P. Sawchenko, J. Rivier, W. Vale",Neuroendocrinology,1983,2003,77,146.05,General Brain Science and Reviews,non-human,Positions Organization of ovine corticotropin-releasing factor immunoreactive cells and fibers in the rat brain: an immunohistochemical study. within General Brain Science and Reviews.,"high citation signal (2,003)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1159/000123454,2daa945c391bdd2cf43a66407cb07e0d16daefa7,https://doi.org/10.1159/000123454,,,,JournalArticle,unknown,brain; brain in title,
7,1983,Auto-inhibition of brain histamine release mediated by a novel class (H3) of histamine receptor,"J. Arrang, M. Garbarg, J. Schwartz",Nature,1983-04-28,1535,30,152.06,General Brain Science and Reviews,,Positions Auto-inhibition of brain histamine release mediated by a novel class (H3) of histamine receptor within General Brain Science and Reviews.,"high citation signal (1,535); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/302832A0,41b61ba34bf03ae86acf1cd3e8c73aaee28df4dc,https://doi.org/10.1038/302832A0,,,,JournalArticle,unknown,brain; brain in title,
8,1983,Quinolinic acid: an endogenous metabolite that produces axon-sparing lesions in rat brain.,"R. Schwarcz, W. Whetsell, R. Mangano",Science,1983-01-21,1250,23,149.57,General Brain Science and Reviews,non-human,Positions Quinolinic acid: an endogenous metabolite that produces axon-sparing lesions in rat brain. within General Brain Science and Reviews.,"high citation signal (1,250); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/SCIENCE.6849138,82d9de9c54a6d7b5547f223fc955d518c07d4547,https://doi.org/10.1126/SCIENCE.6849138,,,,JournalArticle,unknown,brain; brain in title,
9,1983,"Synapsin I (protein I), a nerve terminal-specific phosphoprotein. III. Its association with synaptic vesicles studied in a highly purified synaptic vesicle preparation","W. B. Huttner, W. Schiebler, P. Greengard, P. Camilli",Journal of Cell Biology,1983-05-01,1154,53,153.13,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Synapsin I (protein I) is a neuron-specific phosphoprotein, which is a substrate for cAMP-dependent and Ca/calmodulin-dependent protein kinases.","high citation signal (1,154); recognized venue; open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1083/jcb.96.5.1374,cb2e2249921b6adc2de1fdae40a7ede0d3ffb860,https://doi.org/10.1083/jcb.96.5.1374,,https://rupress.org/jcb/article-pdf/96/5/1374/1076768/1374.pdf,,JournalArticle,unknown,brain; neuron; neuroscience term,"Synapsin I (protein I) is a neuron-specific phosphoprotein, which is a substrate for cAMP-dependent and Ca/calmodulin-dependent protein kinases. In two accompanying studies (De Camilli, P., R. Cameron, and P. Greengard, and De Camilli, P., S. M. Harris, Jr., W. B. Huttner, and P. Greengard, 1983, J. Cell Biol. 96:1337-1354 and 1355-1373) we have shown, by immunocytochemical techniques at the light microscopic and electron microscopic levels, that synapsin I is present in the majority of, and possibly in all, nerve terminals, where it is primarily associated with synaptic vesicles. In the present study we have prepared a highly purified synaptic vesicle fraction from rat brain by a procedure that involves permeation chromatography on controlled-pore glass as a final purification step. Using immunological methods, synapsin I concentrations were determined in various subcellular fractions obtained in the course of vesicle purification. Synapsin I was found to copurify with synaptic vesicles and to represent approximately 6% of the total protein in the highly purified synaptic vesicle fraction. The copurification of synapsin I with synaptic vesicles was dependent on the use of low ionic strength media throughout the purification. Synapsin I was released into the soluble phase by increased ionic strength at neutral pH, but not by nonionic detergents. The highly purified synaptic vesicle fraction contained a calcium-dependent protein kinase that phosphorylated endogenous synapsin I in its collagenase-sensitive tail region. The phosphorylation of this region appeared to facilitate the dissociation of synapsin I from synaptic vesicles under the experimental conditions used."
10,1983,Neuropeptide Y distribution in the rat brain.,"Y. Allen, T. Adrian, J. Allen, K. Tatemoto, T. Crow, S. Bloom, et al.",Science,1983-08-26,1115,25,147.52,General Brain Science and Reviews,non-human,Positions Neuropeptide Y distribution in the rat brain. within General Brain Science and Reviews.,"high citation signal (1,115); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/SCIENCE.6136091,5f7d773dd9aa803cf0cebbed51aa120721930e9c,https://doi.org/10.1126/SCIENCE.6136091,,,,JournalArticle,unknown,brain; brain in title,
11,1983,Brain blood flow measured with intravenous H2(15)O. II. Implementation and validation.,"M. Raichle, W. Martin, P. Herscovitch, M. Mintun, J. Markham",Journal of Nuclear Medicine,1983-09-01,1081,20,133.76,General Brain Science and Reviews,,Positions Brain blood flow measured with intravenous H2(15)O. II. Implementation and validation. within General Brain Science and Reviews.,"high citation signal (1,081)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,f0dc6f835c2a49ddb0ab6518e6f5d4d2a57d9df5,https://www.semanticscholar.org/paper/f0dc6f835c2a49ddb0ab6518e6f5d4d2a57d9df5,,,,JournalArticle,unknown,brain; brain in title,
12,1983,"Neuronal production, migration, and differentiation in a vocal control nucleus of the adult female canary brain.","S. Goldman, F. Nottebohm",Proceedings of the National Academy of Sciences of the United States of America,1983-04-01,1010,27,157.94,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,"Positions Neuronal production, migration, and differentiation in a vocal control nucleus of the adult female canary brain. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,010); recognized venue; open-access PDF metadata; human evidence signal","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1073/PNAS.80.8.2390,a5ee9c7700ce5be07057fb7706a9c491f67bedc5,https://doi.org/10.1073/PNAS.80.8.2390,,https://europepmc.org/articles/pmc393826?pdf=render,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
13,1983,Hierarchical organization and functional streams in the visual cortex,"D. C. Essen, John H. R. Maunsell",Unknown venue,1983,994,31,132.25,Cognitive and Systems Neuroscience,,Positions Hierarchical organization and functional streams in the visual cortex within Cognitive and Systems Neuroscience.,high citation signal (994),"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0166-2236(83)90167-4,4130a241f0182e9d1c24aba33a1ed8dd6a888c67,https://doi.org/10.1016/0166-2236(83)90167-4,,,,paper,unknown,cortex; neuroscience term,
14,1983,Distribution of cholinergic neurons in rat brain: Demonstrated by the immunocytochemical localization of choline acetyltransferase,"D. Armstrong, C. Saper, A. Levey, B. Wainer, R. Terry",The Journal of comparative neurology,1983-05-01,966,18,152.94,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Distribution of cholinergic neurons in rat brain: Demonstrated by the immunocytochemical localization of choline acetyltransferase within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (966); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.902160106,72d3c6c1e4736234a47b0a734c79a289460ed411,https://doi.org/10.1002/cne.902160106,,,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
15,1983,Brain blood flow measured with intravenous H2(15)O. I. Theory and error analysis.,"P. Herscovitch, J. Markham, M. Raichle",Journal of Nuclear Medicine,1983-09-01,938,22,131.21,General Brain Science and Reviews,,Positions Brain blood flow measured with intravenous H2(15)O. I. Theory and error analysis. within General Brain Science and Reviews.,high citation signal (938),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,a0ea338c1e1b903eccada71b5ced2f29b3422d34,https://www.semanticscholar.org/paper/a0ea338c1e1b903eccada71b5ced2f29b3422d34,,,,JournalArticle,unknown,brain; brain in title,
16,1983,Selective disturbance of movement vision after bilateral brain damage.,"J. Zihl, D. Y. V. Cramon, N. Mai",Brain : a journal of neurology,1983-06-01,841,18,141.24,Clinical Neurology and Neurodegeneration,,Positions Selective disturbance of movement vision after bilateral brain damage. within Clinical Neurology and Neurodegeneration.,high citation signal (841); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1093/BRAIN/106.2.313,5faea865b2469a0ad96f594a1639ddd6ad7dbf43,https://doi.org/10.1093/BRAIN/106.2.313,,,,JournalArticle; CaseReport,unknown,brain; brain in title,
17,1983,Antigenic similarities between brain components and bacteria causing meningitis. Implications for vaccine development and pathogenesis.,"J. Finne, M. Leinonen, P. Mäkelä",The Lancet,1983-08-01,815,13,140.68,"Brain Development, Plasticity, and Connectomics",,"Positions Antigenic similarities between brain components and bacteria causing meningitis. Implications for vaccine development and pathogenesis. within Brain Development, Plasticity, and Connectomics.",high citation signal (815); recognized venue,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/s0140-6736(83)90340-9,2ccf9dffd7231ad01b3f05a103ef2d0748189809,https://doi.org/10.1016/s0140-6736(83)90340-9,,,,JournalArticle,unknown,brain; brain in title,
