rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,2014,Biological Insights From 108 Schizophrenia-Associated Genetic Loci,"S. Ripke, B. Neale, A. Corvin, J. Walters, Kai-How Farh, P. Holmans, et al.",Nature,2014-07-22,7402,214,177.37,General Brain Science and Reviews,,Schizophrenia is a highly heritable disorder.,"high citation signal (7,402); recognized venue; open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/nature13595,4d7a4017e4ebdf3380f5f84f759a51ffd3cba04d,https://doi.org/10.1038/nature13595,,https://www.nature.com/articles/nature13595.pdf,,JournalArticle,unknown,brain,"Schizophrenia is a highly heritable disorder. Genetic risk is conferred by a large number of alleles, including common alleles of small effect that might be detected by genome-wide association studies. Here we report a multi-stage schizophrenia genome-wide association study of up to 36,989 cases and 113,075 controls. We identify 128 independent associations spanning 108 conservatively defined loci that meet genome-wide significance, 83 of which have not been previously reported. Associations were enriched among genes expressed in brain, providing biological plausibility for the findings. Many findings have the potential to provide entirely new insights into aetiology, but associations at DRD2 and several genes involved in glutamatergic neurotransmission highlight molecules of known and potential therapeutic relevance to schizophrenia, and are consistent with leading pathophysiological hypotheses. Independent of genes expressed in brain, associations were enriched among genes expressed in tissues that have important roles in immunity, providing support for the speculated link between the immune system and schizophrenia."
2,2014,The Multimodal Brain Tumor Image Segmentation Benchmark (BRATS),"Bjoern H Menze, A. Jakab, S. Bauer, Jayashree Kalpathy-Cramer, K. Farahani, J. Kirby, et al.",IEEE Transactions on Medical Imaging,2014-12-04,6230,408,170.67,Clinical Neurology and Neurodegeneration,human;non-human,In this paper we report the set-up and results of the Multimodal Brain Tumor Image Segmentation Benchmark (BRATS) organized in conjunction with the MICCAI 2012 and 2013 conferences.,"high citation signal (6,230); open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1109/TMI.2014.2377694,580062407427236ced45253a2ff7df2e147a81e2,https://doi.org/10.1109/TMI.2014.2377694,,https://ieeexplore.ieee.org/ielx7/42/7283692/06975210.pdf,,Review; JournalArticle,unknown,brain; brain in title,"In this paper we report the set-up and results of the Multimodal Brain Tumor Image Segmentation Benchmark (BRATS) organized in conjunction with the MICCAI 2012 and 2013 conferences. Twenty state-of-the-art tumor segmentation algorithms were applied to a set of 65 multi-contrast MR scans of low- and high-grade glioma patients - manually annotated by up to four raters - and to 65 comparable scans generated using tumor image simulation software. Quantitative evaluations revealed considerable disagreement between the human raters in segmenting various tumor sub-regions (Dice scores in the range 74%-85%), illustrating the difficulty of this task. We found that different algorithms worked best for different sub-regions (reaching performance comparable to human inter-rater variability), but that no single algorithm ranked in the top for all sub-regions simultaneously. Fusing several good algorithms using a hierarchical majority vote yielded segmentations that consistently ranked above all individual algorithms, indicating remaining opportunities for further methodological improvements. The BRATS image data and manual annotations continue to be publicly available through an online evaluation system as an ongoing benchmarking resource."
3,2014,"An RNA-Sequencing Transcriptome and Splicing Database of Glia, Neurons, and Vascular Cells of the Cerebral Cortex","Ye Zhang, Kenian Chen, S. Sloan, Mariko L. Bennett, A. Scholze, S. O'Keeffe, et al.",Journal of Neuroscience,2014-09-03,4563,395,185.87,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"The major cell classes of the brain differ in their developmental processes, metabolism, signaling, and function.","high citation signal (4,563); recognized venue; open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.1860-14.2014,c9b94df36183d880403fcaaf5ba8b5b74d022de8,https://doi.org/10.1523/JNEUROSCI.1860-14.2014,,https://www.jneurosci.org/content/jneuro/34/36/11929.full.pdf,,JournalArticle,unknown,brain; cerebral; cortex; neuron; glia; microglia; neuroscience term,"The major cell classes of the brain differ in their developmental processes, metabolism, signaling, and function. To better understand the functions and interactions of the cell types that comprise these classes, we acutely purified representative populations of neurons, astrocytes, oligodendrocyte precursor cells, newly formed oligodendrocytes, myelinating oligodendrocytes, microglia, endothelial cells, and pericytes from mouse cerebral cortex. We generated a transcriptome database for these eight cell types by RNA sequencing and used a sensitive algorithm to detect alternative splicing events in each cell type. Bioinformatic analyses identified thousands of new cell type-enriched genes and splicing isoforms that will provide novel markers for cell identification, tools for genetic manipulation, and insights into the biology of the brain. For example, our data provide clues as to how neurons and astrocytes differ in their ability to dynamically regulate glycolytic flux and lactate generation attributable to unique splicing of PKM2, the gene encoding the glycolytic enzyme pyruvate kinase. This dataset will provide a powerful new resource for understanding the development and function of the brain. To ensure the widespread distribution of these datasets, we have created a user-friendly website (http://web.stanford.edu/group/barres_lab/brain_rnaseq.html) that provides a platform for analyzing and comparing transciption and alternative splicing profiles for various cell classes in the brain."
4,2014,TCMSP: a database of systems pharmacology for drug discovery from herbal medicines,"Jinlong Ru, Peng Li, Jinan Wang, W. Zhou, Bohui Li, Chao Huang, et al.",Journal of Cheminformatics,2014-04-16,4406,438,159.64,"Brain Development, Plasticity, and Connectomics",human;non-human;connectome,BackgroundModern medicine often clashes with traditional medicine such as Chinese herbal medicine because of the little understanding of the underlying mechanisms of action of the herbs.,"high citation signal (4,406); open-access PDF metadata; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1186/1758-2946-6-13,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c,https://doi.org/10.1186/1758-2946-6-13,,https://jcheminf.biomedcentral.com/counter/pdf/10.1186/1758-2946-6-13,,JournalArticle,unknown,brain,"BackgroundModern medicine often clashes with traditional medicine such as Chinese herbal medicine because of the little understanding of the underlying mechanisms of action of the herbs. In an effort to promote integration of both sides and to accelerate the drug discovery from herbal medicines, an efficient systems pharmacology platform that represents ideal information convergence of pharmacochemistry, ADME properties, drug-likeness, drug targets, associated diseases and interaction networks, are urgently needed.DescriptionThe traditional Chinese medicine systems pharmacology database and analysis platform (TCMSP) was built based on the framework of systems pharmacology for herbal medicines. It consists of all the 499 Chinese herbs registered in the Chinese pharmacopoeia with 29,384 ingredients, 3,311 targets and 837 associated diseases. Twelve important ADME-related properties like human oral bioavailability, half-life, drug-likeness, Caco-2 permeability, blood-brain barrier and Lipinski's rule of five are provided for drug screening and evaluation. TCMSP also provides drug targets and diseases of each active compound, which can automatically establish the compound-target and target-disease networks that let users view and analyze the drug action mechanisms. It is designed to fuel the development of herbal medicines and to promote integration of modern medicine and traditional medicine for drug discovery and development.ConclusionsThe particular strengths of TCMSP are the composition of the large number of herbal entries, and the ability to identify drug-target networks and drug-disease networks, which will help revealing the mechanisms of action of Chinese herbs, uncovering the nature of TCM theory and developing new herb-oriented drugs. TCMSP is freely available at http://sm.nwsuaf.edu.cn/lsp/tcmsp.php."
5,2014,Single-cell RNA-seq highlights intratumoral heterogeneity in primary glioblastoma,"Anoop P. Patel, I. Tirosh, John J. Trombetta, A. Shalek, Shawn M. Gillespie, H. Wakimoto, et al.",Science,2014-06-01,4392,238,173.58,Clinical Neurology and Neurodegeneration,single-cell;human;non-human,Cancer at single-cell resolution Single-cell sequencing can illuminate the genetic properties of brain cancers and reveal heterogeneity within a tumor.,"high citation signal (4,392); recognized venue; open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/science.1254257,f65ed87390df365fd928af269b77b5dc4e62f7a5,https://doi.org/10.1126/science.1254257,,https://europepmc.org/articles/pmc4123637?pdf=render,,JournalArticle,unknown,brain; neural,"Cancer at single-cell resolution Single-cell sequencing can illuminate the genetic properties of brain cancers and reveal heterogeneity within a tumor. Patel et al. examined the genome sequence of single cells isolated from brain glioblastomas. The findings revealed shared chromosomal changes but also extensive transcription variation, including genes related to signaling, which represent potential therapeutic targets. The authors suggest that the variation in tumor cells reflects neural development and that such variation among cancer cells may prove to have clinical significance. Science, this issue p. 1396 Screening individual cancer cells within a brain tumor may help to guide treatment and predict prognosis. Human cancers are complex ecosystems composed of cells with distinct phenotypes, genotypes, and epigenetic states, but current models do not adequately reflect tumor composition in patients. We used single-cell RNA sequencing (RNA-seq) to profile 430 cells from five primary glioblastomas, which we found to be inherently variable in their expression of diverse transcriptional programs related to oncogenic signaling, proliferation, complement/immune response, and hypoxia. We also observed a continuum of stemness-related expression states that enabled us to identify putative regulators of stemness in vivo. Finally, we show that established glioblastoma subtype classifiers are variably expressed across individual cells within a tumor and demonstrate the potential prognostic implications of such intratumoral heterogeneity. Thus, we reveal previously unappreciated heterogeneity in diverse regulatory programs central to glioblastoma biology, prognosis, and therapy."
6,2014,A million spiking-neuron integrated circuit with a scalable communication network and interface,"P. Merolla, J. Arthur, Rodrigo Alvarez-Icaza, A. Cassidy, J. Sawada, F. Akopyan, et al.",Science,2014-08-08,3888,198,171.19,"Cellular, Molecular, and Synaptic Neuroscience",non-human;connectome,"Positions A million spiking-neuron integrated circuit with a scalable communication network and interface within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (3,888); recognized venue","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/science.1254642,680a38e8f025685b192e9e0cf755c6b664963551,https://doi.org/10.1126/science.1254642,,,,JournalArticle,unknown,neuron; neuroscience term,
7,2014,A mesoscale connectome of the mouse brain,"S. W. Oh, Julie A. Harris, L. Ng, B. Winslow, Nicholas Cain, Stefan Mihalas, et al.",Nature,2014-04-01,2440,222,169.8,"Brain Development, Plasticity, and Connectomics",non-human;connectome,Comprehensive knowledge of the brain's wiring diagram is fundamental for understanding how the nervous system processes information at both local and global scales.,"high citation signal (2,440); recognized venue; open-access PDF metadata","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/nature13186,aa0af55eb8dabf91ad8aafc77f5b5566cdef4ae0,https://doi.org/10.1038/nature13186,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5102064,,JournalArticle,unknown,brain; neural; connectome; brain in title,"Comprehensive knowledge of the brain's wiring diagram is fundamental for understanding how the nervous system processes information at both local and global scales. However, with the singular exception of the C. elegans microscale connectome, there are no complete connectivity data sets in other species. Here we report a brain-wide, cellular-level, mesoscale connectome for the mouse. The Allen Mouse Brain Connectivity Atlas uses enhanced green fluorescent protein (EGFP)-expressing adeno-associated viral vectors to trace axonal projections from defined regions and cell types, and high-throughput serial two-photon tomography to image the EGFP-labelled axons throughout the brain. This systematic and standardized approach allows spatial registration of individual experiments into a common three dimensional (3D) reference space, resulting in a whole-brain connectivity matrix. A computational model yields insights into connectional strength distribution, symmetry and other network properties. Virtual tractography illustrates 3D topography among interconnected regions. Cortico-thalamic pathway analysis demonstrates segregation and integration of parallel pathways. The Allen Mouse Brain Connectivity Atlas is a freely available, foundational resource for structural and functional investigations into the neural circuits that support behavioural and cognitive processes in health and disease."
8,2014,Frontal theta as a mechanism for cognitive control,"J. Cavanagh, M. Frank",Trends in Cognitive Sciences,2014-05-15,2372,212,176.49,"EEG, MEG, and Electrophysiology",EEG;human;non-human,Recent advancements in cognitive neuroscience have afforded a description of neural responses in terms of latent algorithmic operations.,"high citation signal (2,372); recognized venue; open-access PDF metadata; human evidence signal","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/j.tics.2014.04.012,f18540a5c5e307abe9317b22adcf05a0d0ab0db4,https://doi.org/10.1016/j.tics.2014.04.012,,https://europepmc.org/articles/pmc4112145?pdf=render,,Review; JournalArticle,unknown,brain; cortex; neuron; neural; neuroscience; eeg; neuroscience term,"Recent advancements in cognitive neuroscience have afforded a description of neural responses in terms of latent algorithmic operations. However, the adoption of this approach to human scalp EEG has been more limited, despite the ability of this methodology to quantify canonical neuronal processes. Here we provide evidence that theta band activities over the mid-frontal cortex appear to reflect a common computation used for realizing the need for cognitive control. Moreover, by virtue of inherent properties of field oscillations, these theta band processes may be used to communicate this need and subsequently implement such control across disparate brain regions. Frontal theta is thus a compelling candidate mechanism by which emergent processes such as 'cognitive control' may be biophysically realized."
9,2014,Performance-optimized hierarchical models predict neural responses in higher visual cortex,"Daniel Yamins, Ha Hong, C. Cadieu, E. Solomon, Darren Seibert, J. DiCarlo",Proceedings of the National Academy of Sciences of the United States of America,2014-05-08,2222,164,163.72,Cognitive and Systems Neuroscience,,Positions Performance-optimized hierarchical models predict neural responses in higher visual cortex within Cognitive and Systems Neuroscience.,"high citation signal (2,222); recognized venue; open-access PDF metadata","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1073/pnas.1403112111,2bd2b120ccd5aa88a5927889a973b2204732e435,https://doi.org/10.1073/pnas.1403112111,,https://www.pnas.org/content/pnas/111/23/8619.full.pdf,,JournalArticle,unknown,cortex; neural; neuroscience term,
10,2014,The gut microbiota influences blood-brain barrier permeability in mice,"V. Braniste, Maha Al-Asmakh, C. Kowal, F. Anuar, Afrouz Abbaspour, Miklós Tóth, et al.",Science Translational Medicine,2014-11-19,2188,112,165.04,Neuroimaging and Brain Mapping,EEG;human;non-human,The intestinal microbiota helps to maintain the integrity of the blood-brain barrier in fetal and adult mice.,"high citation signal (2,188); recognized venue; open-access PDF metadata; human evidence signal","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/scitranslmed.3009759,86a46ab08bb7d18aa6b594317814fe4903d50c81,https://doi.org/10.1126/scitranslmed.3009759,,https://europepmc.org/articles/pmc4396848?pdf=render,,JournalArticle,unknown,brain; brain in title,"The intestinal microbiota helps to maintain the integrity of the blood-brain barrier in fetal and adult mice. The Gut Microbiota and the Blood-Brain Barrier The blood-brain barrier is an important gateway that controls the passage of molecules and nutrients in and out of the brain. An intact blood-brain barrier is a crucial checkpoint for appropriate development and function of the brain. Braniste et al. now show that germ-free pregnant dams, devoid of maternal microbes, have offspring that show increased permeability of the blood-brain barrier. This elevated permeability was also observed in adult germ-free mice. However, fecal transplants from mice exposed to bacteria into adult germ-free mice reduced blood-brain barrier permeability, possibly through the regulation of tight junction proteins. These findings suggest that crosstalk between the gut microbiota and the brain, initiated during the intrauterine period, is perpetuated throughout life. Pivotal to brain development and function is an intact blood-brain barrier (BBB), which acts as a gatekeeper to control the passage and exchange of molecules and nutrients between the circulatory system and the brain parenchyma. The BBB also ensures homeostasis of the central nervous system (CNS). We report that germ-free mice, beginning with intrauterine life, displayed increased BBB permeability compared to pathogen-free mice with a normal gut flora. The increased BBB permeability was maintained in germ-free mice after birth and during adulthood and was associated with reduced expression of the tight junction proteins occludin and claudin-5, which are known to regulate barrier function in endothelial tissues. Exposure of germ-free adult mice to a pathogen-free gut microbiota decreased BBB permeability and up-regulated the expression of tight junction proteins. Our results suggest that gut microbiota-BBB communication is initiated during gestation and propagated throughout life."
